"","PLAYER_NAME","Type","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"7696","Enes Kanter","Tip Layup Shot",4,20,12,0.6
"7697","Enes Kanter","Turnaround Bank shot",4,1,1,1
"7698","Enes Kanter","Turnaround Fadeaway shot",4,5,4,0.8
"7699","Enes Kanter","Turnaround Hook Shot",4,1,1,1
"7700","Enes Kanter","Turnaround Jump Shot",4,4,3,0.75
"7701","Enes Kanter","Jump Shot",5,1,0,0
"7702","Eric Bledsoe","Driving Finger Roll Layup Shot",1,1,1,1
"7703","Eric Bledsoe","Driving Floating Jump Shot",1,1,0,0
"7704","Eric Bledsoe","Driving Layup Shot",1,9,6,0.666666666666667
"7705","Eric Bledsoe","Driving Reverse Layup Shot",1,3,2,0.666666666666667
"7706","Eric Bledsoe","Fadeaway Bank shot",1,1,1,1
"7707","Eric Bledsoe","Fadeaway Jump Shot",1,4,1,0.25
"7708","Eric Bledsoe","Finger Roll Layup Shot",1,1,1,1
"7709","Eric Bledsoe","Floating Jump shot",1,8,3,0.375
"7710","Eric Bledsoe","Jump Shot",1,72,24,0.333333333333333
"7711","Eric Bledsoe","Layup Shot",1,9,4,0.444444444444444
"7712","Eric Bledsoe","Pullup Jump shot",1,15,8,0.533333333333333
"7713","Eric Bledsoe","Putback Dunk Shot",1,1,1,1
"7714","Eric Bledsoe","Reverse Layup Shot",1,1,0,0
"7715","Eric Bledsoe","Running Dunk Shot",1,1,1,1
"7716","Eric Bledsoe","Running Finger Roll Layup Shot",1,1,1,1
"7717","Eric Bledsoe","Running Jump Shot",1,1,1,1
"7718","Eric Bledsoe","Running Layup Shot",1,6,6,1
"7719","Eric Bledsoe","Running Pull-Up Jump Shot",1,5,2,0.4
"7720","Eric Bledsoe","Running Reverse Layup Shot",1,1,1,1
"7721","Eric Bledsoe","Step Back Jump shot",1,2,1,0.5
"7722","Eric Bledsoe","Cutting Layup Shot",2,1,0,0
"7723","Eric Bledsoe","Driving Dunk Shot",2,1,1,1
"7724","Eric Bledsoe","Driving Finger Roll Layup Shot",2,2,1,0.5
"7725","Eric Bledsoe","Driving Floating Bank Jump Shot",2,1,1,1
"7726","Eric Bledsoe","Driving Floating Jump Shot",2,1,0,0
"7727","Eric Bledsoe","Driving Layup Shot",2,15,11,0.733333333333333
"7728","Eric Bledsoe","Dunk Shot",2,1,0,0
"7729","Eric Bledsoe","Fadeaway Jump Shot",2,2,0,0
"7730","Eric Bledsoe","Floating Jump shot",2,9,5,0.555555555555556
"7731","Eric Bledsoe","Jump Shot",2,39,17,0.435897435897436
"7732","Eric Bledsoe","Layup Shot",2,9,5,0.555555555555556
"7733","Eric Bledsoe","Pullup Bank shot",2,1,0,0
"7734","Eric Bledsoe","Pullup Jump shot",2,12,7,0.583333333333333
"7735","Eric Bledsoe","Reverse Layup Shot",2,1,1,1
"7736","Eric Bledsoe","Running Jump Shot",2,1,1,1
"7737","Eric Bledsoe","Running Layup Shot",2,8,4,0.5
"7738","Eric Bledsoe","Running Pull-Up Jump Shot",2,1,0,0
"7739","Eric Bledsoe","Step Back Jump shot",2,4,2,0.5
"7740","Eric Bledsoe","Tip Layup Shot",2,1,1,1
"7741","Eric Bledsoe","Driving Bank shot",3,1,1,1
"7742","Eric Bledsoe","Driving Finger Roll Layup Shot",3,2,2,1
"7743","Eric Bledsoe","Driving Floating Jump Shot",3,1,1,1
"7744","Eric Bledsoe","Driving Layup Shot",3,10,6,0.6
"7745","Eric Bledsoe","Driving Reverse Layup Shot",3,3,2,0.666666666666667
"7746","Eric Bledsoe","Fadeaway Jump Shot",3,2,0,0
"7747","Eric Bledsoe","Floating Jump shot",3,8,5,0.625
"7748","Eric Bledsoe","Jump Bank Shot",3,3,1,0.333333333333333
"7749","Eric Bledsoe","Jump Shot",3,67,26,0.388059701492537
"7750","Eric Bledsoe","Layup Shot",3,11,2,0.181818181818182
"7751","Eric Bledsoe","Pullup Bank shot",3,1,1,1
"7752","Eric Bledsoe","Pullup Jump shot",3,6,4,0.666666666666667
"7753","Eric Bledsoe","Running Jump Shot",3,1,1,1
"7754","Eric Bledsoe","Running Layup Shot",3,2,2,1
"7755","Eric Bledsoe","Step Back Jump shot",3,5,3,0.6
"7756","Eric Bledsoe","Turnaround Jump Shot",3,1,0,0
"7757","Eric Bledsoe","Cutting Layup Shot",4,1,1,1
"7758","Eric Bledsoe","Driving Finger Roll Layup Shot",4,2,2,1
"7759","Eric Bledsoe","Driving Floating Jump Shot",4,2,1,0.5
"7760","Eric Bledsoe","Driving Layup Shot",4,18,9,0.5
"7761","Eric Bledsoe","Driving Reverse Layup Shot",4,1,1,1
"7762","Eric Bledsoe","Dunk Shot",4,1,1,1
"7763","Eric Bledsoe","Finger Roll Layup Shot",4,1,1,1
"7764","Eric Bledsoe","Floating Jump shot",4,6,3,0.5
"7765","Eric Bledsoe","Hook Shot",4,1,0,0
"7766","Eric Bledsoe","Jump Bank Shot",4,2,1,0.5
"7767","Eric Bledsoe","Jump Shot",4,54,15,0.277777777777778
"7768","Eric Bledsoe","Layup Shot",4,10,2,0.2
"7769","Eric Bledsoe","Pullup Jump shot",4,7,4,0.571428571428571
"7770","Eric Bledsoe","Reverse Layup Shot",4,1,0,0
"7771","Eric Bledsoe","Running Layup Shot",4,1,1,1
"7772","Eric Bledsoe","Step Back Jump shot",4,4,1,0.25
"7773","Eric Bledsoe","Turnaround Jump Shot",4,1,1,1
"7774","Eric Bledsoe","Jump Shot",5,2,0,0
"7775","Eric Gordon","Cutting Dunk Shot",1,1,1,1
"7776","Eric Gordon","Cutting Layup Shot",1,3,3,1
"7777","Eric Gordon","Driving Dunk Shot",1,2,2,1
"7778","Eric Gordon","Driving Finger Roll Layup Shot",1,2,2,1
"7779","Eric Gordon","Driving Floating Bank Jump Shot",1,1,1,1
"7780","Eric Gordon","Driving Layup Shot",1,19,13,0.684210526315789
"7781","Eric Gordon","Driving Reverse Layup Shot",1,1,0,0
"7782","Eric Gordon","Dunk Shot",1,2,0,0
"7783","Eric Gordon","Finger Roll Layup Shot",1,1,0,0
"7784","Eric Gordon","Floating Jump shot",1,1,0,0
"7785","Eric Gordon","Jump Bank Shot",1,2,2,1
"7786","Eric Gordon","Jump Shot",1,128,44,0.34375
"7787","Eric Gordon","Layup Shot",1,11,1,0.0909090909090909
"7788","Eric Gordon","Pullup Jump shot",1,8,4,0.5
"7789","Eric Gordon","Running Dunk Shot",1,3,3,1
"7790","Eric Gordon","Running Jump Shot",1,6,4,0.666666666666667
"7791","Eric Gordon","Running Layup Shot",1,6,4,0.666666666666667
"7792","Eric Gordon","Running Reverse Layup Shot",1,1,0,0
"7793","Eric Gordon","Cutting Layup Shot",2,1,0,0
"7794","Eric Gordon","Driving Bank shot",2,1,1,1
"7795","Eric Gordon","Driving Dunk Shot",2,2,2,1
"7796","Eric Gordon","Driving Finger Roll Layup Shot",2,2,2,1
"7797","Eric Gordon","Driving Floating Bank Jump Shot",2,1,0,0
"7798","Eric Gordon","Driving Floating Jump Shot",2,2,0,0
"7799","Eric Gordon","Driving Hook Shot",2,1,1,1
"7800","Eric Gordon","Driving Layup Shot",2,7,4,0.571428571428571
"7801","Eric Gordon","Driving Reverse Layup Shot",2,1,0,0
"7802","Eric Gordon","Fadeaway Jump Shot",2,1,0,0
"7803","Eric Gordon","Finger Roll Layup Shot",2,1,1,1
"7804","Eric Gordon","Floating Jump shot",2,1,1,1
"7805","Eric Gordon","Jump Shot",2,57,19,0.333333333333333
"7806","Eric Gordon","Layup Shot",2,5,1,0.2
"7807","Eric Gordon","Pullup Jump shot",2,8,5,0.625
"7808","Eric Gordon","Reverse Layup Shot",2,3,2,0.666666666666667
"7809","Eric Gordon","Running Jump Shot",2,1,1,1
"7810","Eric Gordon","Running Layup Shot",2,1,1,1
"7811","Eric Gordon","Step Back Jump shot",2,1,1,1
"7812","Eric Gordon","Cutting Layup Shot",3,2,2,1
"7813","Eric Gordon","Driving Dunk Shot",3,1,1,1
"7814","Eric Gordon","Driving Finger Roll Layup Shot",3,3,1,0.333333333333333
"7815","Eric Gordon","Driving Floating Jump Shot",3,3,0,0
"7816","Eric Gordon","Driving Layup Shot",3,14,9,0.642857142857143
"7817","Eric Gordon","Driving Reverse Layup Shot",3,3,0,0
"7818","Eric Gordon","Fadeaway Bank shot",3,1,0,0
"7819","Eric Gordon","Fadeaway Jump Shot",3,1,1,1
"7820","Eric Gordon","Floating Jump shot",3,2,0,0
"7821","Eric Gordon","Jump Bank Shot",3,3,1,0.333333333333333
"7822","Eric Gordon","Jump Shot",3,105,42,0.4
"7823","Eric Gordon","Layup Shot",3,9,1,0.111111111111111
"7824","Eric Gordon","Pullup Bank shot",3,1,1,1
"7825","Eric Gordon","Pullup Jump shot",3,10,6,0.6
"7826","Eric Gordon","Reverse Layup Shot",3,1,1,1
"7827","Eric Gordon","Running Layup Shot",3,2,2,1
"7828","Eric Gordon","Step Back Jump shot",3,6,4,0.666666666666667
"7829","Eric Gordon","Driving Dunk Shot",4,1,1,1
"7830","Eric Gordon","Driving Finger Roll Layup Shot",4,2,1,0.5
"7831","Eric Gordon","Driving Floating Jump Shot",4,2,1,0.5
"7832","Eric Gordon","Driving Layup Shot",4,10,6,0.6
"7833","Eric Gordon","Jump Shot",4,58,16,0.275862068965517
"7834","Eric Gordon","Layup Shot",4,8,2,0.25
"7835","Eric Gordon","Pullup Jump shot",4,3,2,0.666666666666667
"7836","Eric Gordon","Running Jump Shot",4,1,1,1
"7837","Eric Gordon","Running Layup Shot",4,1,1,1
"7838","Eric Gordon","Driving Finger Roll Layup Shot",5,1,0,0
"7839","Eric Gordon","Driving Floating Jump Shot",5,1,1,1
"7840","Eric Gordon","Jump Shot",5,1,1,1
"7841","Eric Moreland","Hook Shot",1,2,0,0
"7842","Eric Moreland","Driving Dunk Shot",4,1,1,1
"7843","Eric Moreland","Dunk Shot",4,1,1,1
"7844","Eric Moreland","Jump Shot",4,1,0,0
"7845","Eric Moreland","Layup Shot",4,1,1,1
"7846","Erick Green","Floating Jump shot",1,2,1,0.5
"7847","Erick Green","Jump Shot",2,4,1,0.25
"7848","Erick Green","Running Jump Shot",2,1,0,0
"7849","Erick Green","Floating Jump shot",3,1,0,0
"7850","Erick Green","Pullup Jump shot",3,1,1,1
"7851","Erick Green","Floating Jump shot",4,2,1,0.5
"7852","Erick Green","Jump Shot",4,1,0,0
"7853","Erick Green","Pullup Jump shot",4,1,1,1
"7854","Ersan Ilyasova","Cutting Layup Shot",1,3,3,1
"7855","Ersan Ilyasova","Driving Finger Roll Layup Shot",1,1,0,0
"7856","Ersan Ilyasova","Driving Floating Jump Shot",1,2,1,0.5
"7857","Ersan Ilyasova","Driving Layup Shot",1,9,8,0.888888888888889
"7858","Ersan Ilyasova","Fadeaway Bank shot",1,1,1,1
"7859","Ersan Ilyasova","Fadeaway Jump Shot",1,4,3,0.75
"7860","Ersan Ilyasova","Finger Roll Layup Shot",1,1,1,1
"7861","Ersan Ilyasova","Floating Jump shot",1,2,1,0.5
"7862","Ersan Ilyasova","Hook Bank Shot",1,1,1,1
"7863","Ersan Ilyasova","Hook Shot",1,4,2,0.5
"7864","Ersan Ilyasova","Jump Bank Shot",1,4,4,1
"7865","Ersan Ilyasova","Jump Shot",1,155,56,0.361290322580645
"7866","Ersan Ilyasova","Layup Shot",1,30,16,0.533333333333333
"7867","Ersan Ilyasova","Pullup Jump shot",1,5,3,0.6
"7868","Ersan Ilyasova","Putback Layup Shot",1,4,3,0.75
"7869","Ersan Ilyasova","Reverse Layup Shot",1,4,3,0.75
"7870","Ersan Ilyasova","Running Jump Shot",1,1,0,0
"7871","Ersan Ilyasova","Running Layup Shot",1,4,3,0.75
"7872","Ersan Ilyasova","Step Back Jump shot",1,5,2,0.4
"7873","Ersan Ilyasova","Tip Layup Shot",1,15,5,0.333333333333333
"7874","Ersan Ilyasova","Turnaround Jump Shot",1,1,0,0
"7875","Ersan Ilyasova","Cutting Layup Shot",2,1,0,0
"7876","Ersan Ilyasova","Driving Finger Roll Layup Shot",2,1,0,0
"7877","Ersan Ilyasova","Driving Floating Bank Jump Shot",2,1,1,1
"7878","Ersan Ilyasova","Driving Layup Shot",2,3,2,0.666666666666667
"7879","Ersan Ilyasova","Fadeaway Bank shot",2,1,1,1
"7880","Ersan Ilyasova","Fadeaway Jump Shot",2,3,1,0.333333333333333
"7881","Ersan Ilyasova","Finger Roll Layup Shot",2,1,1,1
"7882","Ersan Ilyasova","Hook Shot",2,3,2,0.666666666666667
"7883","Ersan Ilyasova","Jump Bank Shot",2,2,0,0
"7884","Ersan Ilyasova","Jump Shot",2,67,24,0.358208955223881
"7885","Ersan Ilyasova","Layup Shot",2,19,14,0.736842105263158
"7886","Ersan Ilyasova","Pullup Jump shot",2,1,0,0
"7887","Ersan Ilyasova","Putback Layup Shot",2,2,1,0.5
"7888","Ersan Ilyasova","Reverse Layup Shot",2,2,2,1
"7889","Ersan Ilyasova","Running Layup Shot",2,2,1,0.5
"7890","Ersan Ilyasova","Step Back Jump shot",2,4,3,0.75
"7891","Ersan Ilyasova","Tip Layup Shot",2,6,1,0.166666666666667
"7892","Ersan Ilyasova","Turnaround Jump Shot",2,2,1,0.5
"7893","Ersan Ilyasova","Cutting Layup Shot",3,4,4,1
"7894","Ersan Ilyasova","Driving Floating Bank Jump Shot",3,1,1,1
"7895","Ersan Ilyasova","Driving Layup Shot",3,1,1,1
"7896","Ersan Ilyasova","Dunk Shot",3,1,0,0
"7897","Ersan Ilyasova","Fadeaway Jump Shot",3,4,3,0.75
"7898","Ersan Ilyasova","Finger Roll Layup Shot",3,2,1,0.5
"7899","Ersan Ilyasova","Hook Shot",3,1,1,1
"7900","Ersan Ilyasova","Jump Shot",3,119,39,0.327731092436975
"7901","Ersan Ilyasova","Layup Shot",3,39,21,0.538461538461538
"7902","Ersan Ilyasova","Pullup Bank shot",3,1,1,1
"7903","Ersan Ilyasova","Pullup Jump shot",3,2,1,0.5
"7904","Ersan Ilyasova","Putback Layup Shot",3,2,2,1
"7905","Ersan Ilyasova","Reverse Layup Shot",3,1,1,1
"7906","Ersan Ilyasova","Running Layup Shot",3,2,0,0
"7907","Ersan Ilyasova","Step Back Jump shot",3,2,1,0.5
"7908","Ersan Ilyasova","Tip Layup Shot",3,7,3,0.428571428571429
"7909","Ersan Ilyasova","Turnaround Fadeaway shot",3,1,0,0
"7910","Ersan Ilyasova","Cutting Layup Shot",4,1,0,0
"7911","Ersan Ilyasova","Driving Floating Jump Shot",4,1,0,0
"7912","Ersan Ilyasova","Driving Layup Shot",4,3,1,0.333333333333333
"7913","Ersan Ilyasova","Dunk Shot",4,1,1,1
"7914","Ersan Ilyasova","Fadeaway Jump Shot",4,4,2,0.5
"7915","Ersan Ilyasova","Floating Jump shot",4,1,1,1
"7916","Ersan Ilyasova","Hook Shot",4,1,1,1
"7917","Ersan Ilyasova","Jump Shot",4,46,9,0.195652173913043
"7918","Ersan Ilyasova","Layup Shot",4,12,8,0.666666666666667
"7919","Ersan Ilyasova","Pullup Jump shot",4,1,0,0
"7920","Ersan Ilyasova","Putback Layup Shot",4,5,2,0.4
"7921","Ersan Ilyasova","Reverse Layup Shot",4,1,0,0
"7922","Ersan Ilyasova","Step Back Jump shot",4,4,1,0.25
"7923","Ersan Ilyasova","Tip Layup Shot",4,5,1,0.2
"7924","Ersan Ilyasova","Turnaround Fadeaway shot",4,2,0,0
"7925","Ersan Ilyasova","Turnaround Hook Shot",4,1,0,0
"7926","Ersan Ilyasova","Turnaround Jump Shot",4,1,1,1
"7927","Ersan Ilyasova","Layup Shot",5,1,1,1
"7928","Ersan Ilyasova","Jump Shot",7,2,0,0
"7929","Ersan Ilyasova","Layup Shot",8,1,0,0
"7930","Evan Fournier","Cutting Dunk Shot",1,2,1,0.5
"7931","Evan Fournier","Cutting Layup Shot",1,8,7,0.875
"7932","Evan Fournier","Driving Dunk Shot",1,1,1,1
"7933","Evan Fournier","Driving Finger Roll Layup Shot",1,2,2,1
"7934","Evan Fournier","Driving Floating Bank Jump Shot",1,1,0,0
"7935","Evan Fournier","Driving Floating Jump Shot",1,2,2,1
"7936","Evan Fournier","Driving Layup Shot",1,38,24,0.631578947368421
"7937","Evan Fournier","Driving Reverse Layup Shot",1,2,1,0.5
"7938","Evan Fournier","Fadeaway Jump Shot",1,1,1,1
"7939","Evan Fournier","Finger Roll Layup Shot",1,1,0,0
"7940","Evan Fournier","Floating Jump shot",1,12,5,0.416666666666667
"7941","Evan Fournier","Jump Bank Shot",1,3,3,1
"7942","Evan Fournier","Jump Shot",1,121,37,0.305785123966942
"7943","Evan Fournier","Layup Shot",1,34,12,0.352941176470588
"7944","Evan Fournier","Pullup Jump shot",1,14,8,0.571428571428571
"7945","Evan Fournier","Reverse Layup Shot",1,1,0,0
"7946","Evan Fournier","Running Dunk Shot",1,2,2,1
"7947","Evan Fournier","Running Finger Roll Layup Shot",1,1,1,1
"7948","Evan Fournier","Running Jump Shot",1,4,2,0.5
"7949","Evan Fournier","Running Layup Shot",1,10,8,0.8
"7950","Evan Fournier","Step Back Jump shot",1,7,4,0.571428571428571
"7951","Evan Fournier","Cutting Layup Shot",2,2,1,0.5
"7952","Evan Fournier","Driving Bank shot",2,1,0,0
"7953","Evan Fournier","Driving Dunk Shot",2,2,2,1
"7954","Evan Fournier","Driving Finger Roll Layup Shot",2,2,2,1
"7955","Evan Fournier","Driving Floating Bank Jump Shot",2,4,2,0.5
"7956","Evan Fournier","Driving Floating Jump Shot",2,3,2,0.666666666666667
"7957","Evan Fournier","Driving Layup Shot",2,23,17,0.739130434782609
"7958","Evan Fournier","Driving Reverse Layup Shot",2,1,0,0
"7959","Evan Fournier","Fadeaway Jump Shot",2,1,1,1
"7960","Evan Fournier","Finger Roll Layup Shot",2,3,3,1
"7961","Evan Fournier","Floating Jump shot",2,11,7,0.636363636363636
"7962","Evan Fournier","Jump Bank Shot",2,2,1,0.5
"7963","Evan Fournier","Jump Shot",2,119,42,0.352941176470588
"7964","Evan Fournier","Layup Shot",2,9,4,0.444444444444444
"7965","Evan Fournier","Pullup Jump shot",2,8,4,0.5
"7966","Evan Fournier","Putback Layup Shot",2,1,1,1
"7967","Evan Fournier","Reverse Layup Shot",2,1,1,1
"7968","Evan Fournier","Running Dunk Shot",2,2,2,1
"7969","Evan Fournier","Running Jump Shot",2,4,3,0.75
"7970","Evan Fournier","Running Layup Shot",2,6,5,0.833333333333333
"7971","Evan Fournier","Step Back Jump shot",2,1,0,0
"7972","Evan Fournier","Tip Layup Shot",2,1,0,0
"7973","Evan Fournier","Cutting Layup Shot",3,6,6,1
"7974","Evan Fournier","Driving Dunk Shot",3,1,1,1
"7975","Evan Fournier","Driving Finger Roll Layup Shot",3,4,3,0.75
"7976","Evan Fournier","Driving Floating Bank Jump Shot",3,1,0,0
"7977","Evan Fournier","Driving Floating Jump Shot",3,2,1,0.5
"7978","Evan Fournier","Driving Hook Shot",3,1,0,0
"7979","Evan Fournier","Driving Layup Shot",3,25,13,0.52
"7980","Evan Fournier","Driving Reverse Layup Shot",3,1,1,1
"7981","Evan Fournier","Fadeaway Jump Shot",3,1,0,0
"7982","Evan Fournier","Finger Roll Layup Shot",3,1,0,0
"7983","Evan Fournier","Floating Jump shot",3,8,5,0.625
"7984","Evan Fournier","Jump Bank Shot",3,2,0,0
"7985","Evan Fournier","Jump Shot",3,133,49,0.368421052631579
"7986","Evan Fournier","Layup Shot",3,20,11,0.55
"7987","Evan Fournier","Pullup Jump shot",3,14,9,0.642857142857143
"7988","Evan Fournier","Putback Layup Shot",3,2,1,0.5
"7989","Evan Fournier","Reverse Layup Shot",3,2,1,0.5
"7990","Evan Fournier","Running Dunk Shot",3,1,1,1
"7991","Evan Fournier","Running Finger Roll Layup Shot",3,1,1,1
"7992","Evan Fournier","Running Jump Shot",3,8,4,0.5
"7993","Evan Fournier","Running Layup Shot",3,9,9,1
"7994","Evan Fournier","Step Back Jump shot",3,6,4,0.666666666666667
"7995","Evan Fournier","Turnaround Fadeaway shot",3,2,2,1
"7996","Evan Fournier","Turnaround Hook Shot",3,1,1,1
"7997","Evan Fournier","Cutting Layup Shot",4,2,2,1
"7998","Evan Fournier","Driving Finger Roll Layup Shot",4,4,4,1
"7999","Evan Fournier","Driving Layup Shot",4,27,15,0.555555555555556
"8000","Evan Fournier","Driving Reverse Layup Shot",4,1,0,0
"8001","Evan Fournier","Dunk Shot",4,1,1,1
"8002","Evan Fournier","Finger Roll Layup Shot",4,2,1,0.5
"8003","Evan Fournier","Floating Jump shot",4,4,2,0.5
"8004","Evan Fournier","Jump Bank Shot",4,1,1,1
"8005","Evan Fournier","Jump Shot",4,111,38,0.342342342342342
"8006","Evan Fournier","Layup Shot",4,14,8,0.571428571428571
"8007","Evan Fournier","Pullup Jump shot",4,6,1,0.166666666666667
"8008","Evan Fournier","Reverse Layup Shot",4,1,1,1
"8009","Evan Fournier","Running Jump Shot",4,1,1,1
"8010","Evan Fournier","Running Layup Shot",4,6,4,0.666666666666667
"8011","Evan Fournier","Step Back Jump shot",4,2,0,0
"8012","Evan Fournier","Turnaround Jump Shot",4,1,0,0
"8013","Evan Fournier","Floating Jump shot",5,2,0,0
"8014","Evan Fournier","Jump Bank Shot",5,1,1,1
"8015","Evan Fournier","Jump Shot",5,11,3,0.272727272727273
"8016","Evan Fournier","Pullup Jump shot",5,1,1,1
"8017","Evan Fournier","Running Jump Shot",5,1,1,1
"8018","Evan Fournier","Jump Shot",6,2,0,0
"8019","Evan Turner","Alley Oop Layup shot",1,1,1,1
"8020","Evan Turner","Cutting Layup Shot",1,1,1,1
"8021","Evan Turner","Driving Bank shot",1,1,0,0
"8022","Evan Turner","Driving Finger Roll Layup Shot",1,2,0,0
"8023","Evan Turner","Driving Floating Bank Jump Shot",1,1,1,1
"8024","Evan Turner","Driving Layup Shot",1,13,9,0.692307692307692
"8025","Evan Turner","Dunk Shot",1,1,0,0
"8026","Evan Turner","Fadeaway Jump Shot",1,4,1,0.25
"8027","Evan Turner","Floating Jump shot",1,2,1,0.5
"8028","Evan Turner","Jump Bank Shot",1,1,1,1
"8029","Evan Turner","Jump Shot",1,42,8,0.19047619047619
"8030","Evan Turner","Layup Shot",1,4,2,0.5
"8031","Evan Turner","Pullup Jump shot",1,26,16,0.615384615384615
"8032","Evan Turner","Reverse Layup Shot",1,1,1,1
"8033","Evan Turner","Running Layup Shot",1,4,2,0.5
"8034","Evan Turner","Running Pull-Up Jump Shot",1,1,1,1
"8035","Evan Turner","Step Back Jump shot",1,8,5,0.625
"8036","Evan Turner","Turnaround Fadeaway shot",1,11,7,0.636363636363636
"8037","Evan Turner","Turnaround Jump Shot",1,12,6,0.5
"8038","Evan Turner","Alley Oop Layup shot",2,2,2,1
"8039","Evan Turner","Cutting Dunk Shot",2,2,2,1
"8040","Evan Turner","Driving Finger Roll Layup Shot",2,1,1,1
"8041","Evan Turner","Driving Floating Jump Shot",2,1,1,1
"8042","Evan Turner","Driving Layup Shot",2,17,14,0.823529411764706
"8043","Evan Turner","Driving Reverse Layup Shot",2,3,2,0.666666666666667
"8044","Evan Turner","Fadeaway Jump Shot",2,6,3,0.5
"8045","Evan Turner","Finger Roll Layup Shot",2,1,1,1
"8046","Evan Turner","Floating Jump shot",2,2,2,1
"8047","Evan Turner","Hook Shot",2,2,1,0.5
"8048","Evan Turner","Jump Shot",2,95,29,0.305263157894737
"8049","Evan Turner","Layup Shot",2,15,6,0.4
"8050","Evan Turner","Pullup Jump shot",2,36,21,0.583333333333333
"8051","Evan Turner","Putback Layup Shot",2,1,0,0
"8052","Evan Turner","Reverse Layup Shot",2,1,1,1
"8053","Evan Turner","Running Dunk Shot",2,1,1,1
"8054","Evan Turner","Running Finger Roll Layup Shot",2,2,2,1
"8055","Evan Turner","Running Layup Shot",2,1,1,1
"8056","Evan Turner","Running Reverse Layup Shot",2,1,1,1
"8057","Evan Turner","Step Back Jump shot",2,9,3,0.333333333333333
"8058","Evan Turner","Tip Layup Shot",2,1,0,0
"8059","Evan Turner","Turnaround Bank shot",2,1,1,1
"8060","Evan Turner","Turnaround Fadeaway shot",2,7,3,0.428571428571429
"8061","Evan Turner","Turnaround Jump Shot",2,12,5,0.416666666666667
"8062","Evan Turner","Alley Oop Layup shot",3,1,1,1
"8063","Evan Turner","Driving Dunk Shot",3,1,1,1
"8064","Evan Turner","Driving Finger Roll Layup Shot",3,1,1,1
"8065","Evan Turner","Driving Floating Jump Shot",3,1,1,1
"8066","Evan Turner","Driving Layup Shot",3,15,11,0.733333333333333
"8067","Evan Turner","Driving Reverse Layup Shot",3,4,3,0.75
"8068","Evan Turner","Fadeaway Jump Shot",3,1,1,1
"8069","Evan Turner","Finger Roll Layup Shot",3,2,2,1
"8070","Evan Turner","Floating Jump shot",3,1,0,0
"8071","Evan Turner","Jump Shot",3,67,16,0.238805970149254
"8072","Evan Turner","Layup Shot",3,14,4,0.285714285714286
"8073","Evan Turner","Pullup Jump shot",3,20,13,0.65
"8074","Evan Turner","Reverse Dunk Shot",3,1,1,1
"8075","Evan Turner","Running Dunk Shot",3,1,1,1
"8076","Evan Turner","Running Jump Shot",3,1,0,0
"8077","Evan Turner","Running Layup Shot",3,5,5,1
"8078","Evan Turner","Running Pull-Up Jump Shot",3,2,1,0.5
"8079","Evan Turner","Step Back Jump shot",3,2,1,0.5
"8080","Evan Turner","Turnaround Bank shot",3,1,1,1
"8081","Evan Turner","Turnaround Fadeaway shot",3,5,2,0.4
"8082","Evan Turner","Turnaround Jump Shot",3,6,2,0.333333333333333
"8083","Evan Turner","Cutting Layup Shot",4,2,1,0.5
"8084","Evan Turner","Driving Dunk Shot",4,2,1,0.5
"8085","Evan Turner","Driving Finger Roll Layup Shot",4,4,4,1
"8086","Evan Turner","Driving Floating Jump Shot",4,1,0,0
"8087","Evan Turner","Driving Hook Shot",4,1,0,0
"8088","Evan Turner","Driving Layup Shot",4,16,15,0.9375
"8089","Evan Turner","Driving Reverse Layup Shot",4,4,3,0.75
"8090","Evan Turner","Dunk Shot",4,2,2,1
"8091","Evan Turner","Fadeaway Jump Shot",4,15,5,0.333333333333333
"8092","Evan Turner","Floating Jump shot",4,2,1,0.5
"8093","Evan Turner","Hook Shot",4,1,0,0
"8094","Evan Turner","Jump Bank Shot",4,1,0,0
"8095","Evan Turner","Jump Shot",4,89,27,0.303370786516854
"8096","Evan Turner","Layup Shot",4,27,7,0.259259259259259
"8097","Evan Turner","Pullup Jump shot",4,25,10,0.4
"8098","Evan Turner","Putback Layup Shot",4,1,1,1
"8099","Evan Turner","Reverse Layup Shot",4,3,3,1
"8100","Evan Turner","Running Layup Shot",4,5,3,0.6
"8101","Evan Turner","Running Reverse Layup Shot",4,1,1,1
"8102","Evan Turner","Step Back Jump shot",4,7,3,0.428571428571429
"8103","Evan Turner","Tip Layup Shot",4,4,3,0.75
"8104","Evan Turner","Turnaround Bank shot",4,1,1,1
"8105","Evan Turner","Turnaround Fadeaway shot",4,7,6,0.857142857142857
"8106","Evan Turner","Turnaround Jump Shot",4,13,6,0.461538461538462
"8107","Evan Turner","Driving Layup Shot",5,1,1,1
"8108","Evan Turner","Jump Shot",5,1,0,0
"8109","Evan Turner","Layup Shot",5,2,0,0
"8110","Evan Turner","Pullup Jump shot",5,1,1,1
"8111","Evan Turner","Turnaround Fadeaway shot",5,1,1,1
"8112","Evan Turner","Driving Layup Shot",6,2,2,1
"8113","Evan Turner","Jump Shot",6,1,0,0
"8114","Evan Turner","Layup Shot",6,2,1,0.5
"8115","Festus Ezeli","Alley Oop Dunk Shot",1,10,9,0.9
"8116","Festus Ezeli","Alley Oop Layup shot",1,4,1,0.25
"8117","Festus Ezeli","Cutting Dunk Shot",1,2,2,1
