"","PLAYER_NAME","SHOT_DISTANCE","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"15119","Brandon Knight",12,4,1,0,0
"15120","Brian Roberts",12,2,2,0,0
"15121","Brian Roberts",12,3,2,1,0.5
"15122","Brian Roberts",12,4,3,2,0.666666666666667
"15123","Brook Lopez",12,1,13,6,0.461538461538462
"15124","Brook Lopez",12,2,11,5,0.454545454545455
"15125","Brook Lopez",12,3,5,1,0.2
"15126","Brook Lopez",12,4,5,1,0.2
"15127","Bryce Cotton",12,2,1,1,1
"15128","CJ McCollum",12,1,1,0,0
"15129","CJ McCollum",12,2,1,1,1
"15130","CJ McCollum",12,3,1,0,0
"15131","CJ McCollum",12,4,5,1,0.2
"15132","CJ Miles",12,1,4,1,0.25
"15133","CJ Miles",12,2,1,0,0
"15134","CJ Miles",12,3,2,1,0.5
"15135","CJ Miles",12,4,1,0,0
"15136","CJ Miles",12,6,1,0,0
"15137","CJ Watson",12,1,1,0,0
"15138","CJ Watson",12,3,2,1,0.5
"15139","Carl Landry",12,3,4,3,0.75
"15140","Carl Landry",12,4,1,1,1
"15141","Carmelo Anthony",12,1,4,0,0
"15142","Carmelo Anthony",12,2,2,0,0
"15143","Carmelo Anthony",12,3,8,4,0.5
"15144","Carmelo Anthony",12,4,7,3,0.428571428571429
"15145","Caron Butler",12,2,2,0,0
"15146","Caron Butler",12,3,1,0,0
"15147","Caron Butler",12,4,2,1,0.5
"15148","Chandler Parsons",12,2,1,0,0
"15149","Chandler Parsons",12,3,3,1,0.333333333333333
"15150","Channing Frye",12,1,1,0,0
"15151","Channing Frye",12,2,1,0,0
"15152","Channing Frye",12,3,1,1,1
"15153","Charlie Villanueva",12,4,3,0,0
"15154","Chase Budinger",12,1,3,0,0
"15155","Chase Budinger",12,4,4,3,0.75
"15156","Chris Andersen",12,3,1,0,0
"15157","Chris Bosh",12,1,11,6,0.545454545454545
"15158","Chris Bosh",12,2,9,6,0.666666666666667
"15159","Chris Bosh",12,3,6,2,0.333333333333333
"15160","Chris Bosh",12,4,6,2,0.333333333333333
"15161","Chris Johnson",12,1,1,1,1
"15162","Chris Kaman",12,1,7,1,0.142857142857143
"15163","Chris Kaman",12,2,6,4,0.666666666666667
"15164","Chris Kaman",12,3,6,2,0.333333333333333
"15165","Chris Kaman",12,4,1,1,1
"15166","Chris Paul",12,1,9,7,0.777777777777778
"15167","Chris Paul",12,2,7,5,0.714285714285714
"15168","Chris Paul",12,3,11,7,0.636363636363636
"15169","Chris Paul",12,4,6,2,0.333333333333333
"15170","Cody Zeller",12,2,1,1,1
"15171","Cole Aldrich",12,4,1,0,0
"15172","Corey Brewer",12,1,1,0,0
"15173","Corey Brewer",12,2,4,1,0.25
"15174","Corey Brewer",12,3,3,0,0
"15175","Corey Brewer",12,4,3,0,0
"15176","Cory Jefferson",12,2,1,0,0
"15177","Cory Jefferson",12,3,1,1,1
"15178","Cory Jefferson",12,4,4,3,0.75
"15179","Cory Joseph",12,1,4,2,0.5
"15180","Cory Joseph",12,2,2,0,0
"15181","Cory Joseph",12,3,1,1,1
"15182","Cory Joseph",12,4,1,0,0
"15183","Courtney Lee",12,1,3,2,0.666666666666667
"15184","Courtney Lee",12,3,6,3,0.5
"15185","Courtney Lee",12,4,1,0,0
"15186","D.J. Augustin",12,1,2,0,0
"15187","D.J. Augustin",12,2,2,0,0
"15188","D.J. Augustin",12,4,2,1,0.5
"15189","Dahntay Jones",12,4,1,0,0
"15190","Damian Lillard",12,1,6,3,0.5
"15191","Damian Lillard",12,2,3,2,0.666666666666667
"15192","Damian Lillard",12,3,5,0,0
"15193","Damian Lillard",12,4,4,2,0.5
"15194","Damjan Rudez",12,4,3,2,0.666666666666667
"15195","Danilo Gallinari",12,1,2,2,1
"15196","Danilo Gallinari",12,4,1,0,0
"15197","Danny Green",12,1,1,0,0
"15198","Danny Green",12,2,2,0,0
"15199","Danny Green",12,3,1,0,0
"15200","Dante Cunningham",12,1,1,1,1
"15201","Dante Cunningham",12,2,2,0,0
"15202","Darrell Arthur",12,2,1,0,0
"15203","Darrell Arthur",12,3,1,0,0
"15204","Darrell Arthur",12,5,1,0,0
"15205","Darren Collison",12,1,2,1,0.5
"15206","Darren Collison",12,2,2,1,0.5
"15207","Darren Collison",12,3,2,1,0.5
"15208","Darren Collison",12,4,2,1,0.5
"15209","David Lee",12,3,1,0,0
"15210","David Lee",12,4,1,0,0
"15211","David West",12,1,6,1,0.166666666666667
"15212","David West",12,2,2,0,0
"15213","David West",12,3,4,1,0.25
"15214","David West",12,4,1,0,0
"15215","DeJuan Blair",12,4,1,0,0
"15216","DeMar DeRozan",12,1,7,3,0.428571428571429
"15217","DeMar DeRozan",12,2,7,4,0.571428571428571
"15218","DeMar DeRozan",12,3,11,3,0.272727272727273
"15219","DeMar DeRozan",12,4,7,3,0.428571428571429
"15220","DeMarcus Cousins",12,1,4,0,0
"15221","DeMarcus Cousins",12,2,3,1,0.333333333333333
"15222","DeMarcus Cousins",12,3,1,0,0
"15223","DeMarcus Cousins",12,4,3,2,0.666666666666667
"15224","DeMarre Carroll",12,1,1,0,0
"15225","DeMarre Carroll",12,2,2,0,0
"15226","DeMarre Carroll",12,3,1,1,1
"15227","Dennis Schroder",12,1,1,0,0
"15228","Dennis Schroder",12,2,1,1,1
"15229","Dennis Schroder",12,4,2,1,0.5
"15230","Deron Williams",12,1,5,3,0.6
"15231","Deron Williams",12,2,1,1,1
"15232","Deron Williams",12,3,2,0,0
"15233","Deron Williams",12,4,1,0,0
"15234","Derrick Favors",12,1,9,6,0.666666666666667
"15235","Derrick Favors",12,2,9,3,0.333333333333333
"15236","Derrick Favors",12,3,6,2,0.333333333333333
"15237","Derrick Favors",12,4,7,6,0.857142857142857
"15238","Derrick Rose",12,1,4,0,0
"15239","Derrick Rose",12,2,4,2,0.5
"15240","Derrick Rose",12,3,1,1,1
"15241","Derrick Rose",12,4,2,1,0.5
"15242","Derrick Rose",12,5,1,0,0
"15243","Derrick Williams",12,1,1,1,1
"15244","Derrick Williams",12,2,1,0,0
"15245","Derrick Williams",12,3,1,1,1
"15246","Derrick Williams",12,4,2,1,0.5
"15247","Devin Harris",12,2,2,0,0
"15248","Devin Harris",12,4,1,0,0
"15249","Devyn Marble",12,3,1,1,1
"15250","Dion Waiters",12,1,2,1,0.5
"15251","Dion Waiters",12,2,1,1,1
"15252","Dion Waiters",12,3,4,2,0.5
"15253","Dion Waiters",12,4,1,0,0
"15254","Dirk Nowitzki",12,1,5,2,0.4
"15255","Dirk Nowitzki",12,2,14,8,0.571428571428571
"15256","Dirk Nowitzki",12,3,9,5,0.555555555555556
"15257","Dirk Nowitzki",12,4,14,6,0.428571428571429
"15258","Dirk Nowitzki",12,5,1,0,0
"15259","Donald Sloan",12,1,2,1,0.5
"15260","Donald Sloan",12,3,1,0,0
"15261","Donald Sloan",12,4,1,1,1
"15262","Donatas Motiejunas",12,1,1,1,1
"15263","Donatas Motiejunas",12,2,2,1,0.5
"15264","Donatas Motiejunas",12,3,1,0,0
"15265","Donatas Motiejunas",12,4,1,1,1
"15266","Draymond Green",12,2,2,2,1
"15267","Draymond Green",12,3,4,3,0.75
"15268","Draymond Green",12,4,1,1,1
"15269","Drew Gooden",12,3,2,1,0.5
"15270","Drew Gooden",12,4,1,1,1
"15271","Dwight Howard",12,2,1,0,0
"15272","Dwyane Wade",12,1,10,3,0.3
"15273","Dwyane Wade",12,2,11,3,0.272727272727273
"15274","Dwyane Wade",12,3,7,0,0
"15275","Dwyane Wade",12,4,14,6,0.428571428571429
"15276","E'Twaun Moore",12,2,1,0,0
"15277","E'Twaun Moore",12,4,3,2,0.666666666666667
"15278","Ed Davis",12,1,1,0,0
"15279","Ed Davis",12,2,1,0,0
"15280","Ed Davis",12,3,1,0,0
"15281","Ed Davis",12,4,1,0,0
"15282","Elfrid Payton",12,1,1,1,1
"15283","Elfrid Payton",12,2,2,0,0
"15284","Elfrid Payton",12,3,1,0,0
"15285","Elfrid Payton",12,4,3,2,0.666666666666667
"15286","Elton Brand",12,1,3,2,0.666666666666667
"15287","Elton Brand",12,2,1,1,1
"15288","Elton Brand",12,3,1,0,0
"15289","Enes Kanter",12,1,2,1,0.5
"15290","Enes Kanter",12,2,2,1,0.5
"15291","Enes Kanter",12,3,2,1,0.5
"15292","Eric Bledsoe",12,1,4,0,0
"15293","Eric Bledsoe",12,2,2,1,0.5
"15294","Eric Bledsoe",12,3,1,0,0
"15295","Eric Gordon",12,1,4,1,0.25
"15296","Eric Gordon",12,3,1,0,0
"15297","Eric Gordon",12,4,2,1,0.5
"15298","Erick Green",12,2,1,0,0
"15299","Erick Green",12,4,1,0,0
"15300","Ersan Ilyasova",12,2,1,1,1
"15301","Evan Turner",12,1,8,2,0.25
"15302","Evan Turner",12,2,6,4,0.666666666666667
"15303","Evan Turner",12,3,8,4,0.5
"15304","Evan Turner",12,4,3,2,0.666666666666667
"15305","Festus Ezeli",12,3,1,0,0
"15306","Gary Harris",12,1,1,0,0
"15307","Gary Harris",12,2,1,1,1
"15308","Gary Neal",12,1,1,0,0
"15309","Gary Neal",12,2,4,4,1
"15310","Gary Neal",12,3,4,3,0.75
"15311","Gary Neal",12,4,3,0,0
"15312","George Hill",12,1,3,2,0.666666666666667
"15313","George Hill",12,2,3,2,0.666666666666667
"15314","George Hill",12,3,3,2,0.666666666666667
"15315","George Hill",12,4,2,2,1
"15316","Gerald Green",12,1,2,1,0.5
"15317","Gerald Green",12,2,7,6,0.857142857142857
"15318","Gerald Green",12,4,8,3,0.375
"15319","Gerald Henderson",12,1,6,3,0.5
"15320","Gerald Henderson",12,2,3,1,0.333333333333333
"15321","Gerald Henderson",12,3,5,3,0.6
"15322","Gerald Henderson",12,4,5,1,0.2
"15323","Giannis Antetokounmpo",12,1,3,2,0.666666666666667
"15324","Giannis Antetokounmpo",12,2,1,1,1
"15325","Giannis Antetokounmpo",12,3,4,2,0.5
"15326","Giannis Antetokounmpo",12,4,1,0,0
"15327","Goran Dragic",12,1,7,2,0.285714285714286
"15328","Goran Dragic",12,2,3,0,0
"15329","Goran Dragic",12,3,5,3,0.6
"15330","Goran Dragic",12,4,4,2,0.5
"15331","Goran Dragic",12,6,1,0,0
"15332","Gordon Hayward",12,1,5,2,0.4
"15333","Gordon Hayward",12,2,3,1,0.333333333333333
"15334","Gordon Hayward",12,3,9,8,0.888888888888889
"15335","Gordon Hayward",12,4,4,3,0.75
"15336","Gorgui Dieng",12,1,4,2,0.5
"15337","Gorgui Dieng",12,2,1,1,1
"15338","Gorgui Dieng",12,3,6,4,0.666666666666667
"15339","Gorgui Dieng",12,4,2,1,0.5
"15340","Greg Monroe",12,1,3,0,0
"15341","Greg Monroe",12,2,1,1,1
"15342","Greivis Vasquez",12,1,2,2,1
"15343","Greivis Vasquez",12,2,1,1,1
"15344","Greivis Vasquez",12,3,2,0,0
"15345","Greivis Vasquez",12,4,3,0,0
"15346","Harrison Barnes",12,1,2,2,1
"15347","Harrison Barnes",12,2,1,0,0
"15348","Harrison Barnes",12,3,2,0,0
"15349","Harrison Barnes",12,4,2,2,1
"15350","Hassan Whiteside",12,1,2,1,0.5
"15351","Hassan Whiteside",12,3,1,1,1
"15352","Hassan Whiteside",12,4,1,0,0
"15353","Henry Sims",12,1,1,0,0
"15354","Henry Sims",12,2,3,1,0.333333333333333
"15355","Henry Sims",12,3,5,3,0.6
"15356","Henry Sims",12,4,3,2,0.666666666666667
"15357","Hollis Thompson",12,3,1,0,0
"15358","Hollis Thompson",12,4,2,1,0.5
"15359","Iman Shumpert",12,1,3,0,0
"15360","Iman Shumpert",12,2,1,0,0
"15361","Iman Shumpert",12,3,1,1,1
"15362","Iman Shumpert",12,4,1,1,1
"15363","Isaiah Canaan",12,1,2,0,0
"15364","Isaiah Thomas",12,1,2,1,0.5
"15365","Isaiah Thomas",12,2,1,1,1
"15366","Isaiah Thomas",12,4,5,3,0.6
"15367","Ish Smith",12,1,1,1,1
"15368","Ish Smith",12,3,1,0,0
"15369","Ish Smith",12,5,1,0,0
"15370","J.R. Smith",12,2,3,0,0
"15371","J.R. Smith",12,4,1,0,0
"15372","JJ Hickson",12,1,3,1,0.333333333333333
"15373","JJ Hickson",12,2,4,1,0.25
"15374","JJ Hickson",12,3,4,1,0.25
"15375","JJ Hickson",12,4,1,0,0
"15376","JJ Redick",12,1,5,2,0.4
"15377","JJ Redick",12,2,2,0,0
"15378","JJ Redick",12,4,2,0,0
"15379","JaKarr Sampson",12,1,2,1,0.5
"15380","JaKarr Sampson",12,2,1,0,0
"15381","JaVale McGee",12,4,1,0,0
"15382","Jabari Parker",12,1,3,2,0.666666666666667
"15383","Jabari Parker",12,2,1,0,0
"15384","Jae Crowder",12,1,1,1,1
"15385","Jae Crowder",12,2,1,0,0
"15386","Jae Crowder",12,4,1,0,0
"15387","Jamal Crawford",12,1,3,1,0.333333333333333
"15388","Jamal Crawford",12,2,7,3,0.428571428571429
"15389","Jamal Crawford",12,3,3,1,0.333333333333333
"15390","Jamal Crawford",12,4,6,2,0.333333333333333
"15391","Jameer Nelson",12,1,3,2,0.666666666666667
"15392","Jameer Nelson",12,3,1,1,1
"15393","James Harden",12,1,2,1,0.5
"15394","James Harden",12,2,2,1,0.5
"15395","James Harden",12,3,5,1,0.2
"15396","James Harden",12,4,4,1,0.25
"15397","James Johnson",12,1,1,1,1
"15398","James Johnson",12,2,2,1,0.5
"15399","James Jones",12,2,1,0,0
"15400","James Jones",12,3,1,0,0
"15401","James Michael McAdoo",12,2,1,1,1
"15402","Jared Dudley",12,1,4,4,1
"15403","Jared Dudley",12,2,1,0,0
"15404","Jared Sullinger",12,1,3,0,0
"15405","Jared Sullinger",12,2,5,3,0.6
"15406","Jared Sullinger",12,3,4,2,0.5
"15407","Jared Sullinger",12,4,1,1,1
"15408","Jarrett Jack",12,1,3,0,0
"15409","Jarrett Jack",12,2,7,1,0.142857142857143
"15410","Jarrett Jack",12,3,7,1,0.142857142857143
"15411","Jarrett Jack",12,4,8,5,0.625
"15412","Jason Smith",12,1,5,5,1
"15413","Jason Smith",12,2,8,3,0.375
"15414","Jason Smith",12,3,5,4,0.8
"15415","Jason Smith",12,4,8,1,0.125
"15416","Jason Terry",12,1,1,1,1
"15417","Jason Terry",12,3,1,1,1
"15418","Jason Terry",12,5,1,0,0
"15419","Jason Thompson",12,1,4,2,0.5
"15420","Jason Thompson",12,2,2,0,0
"15421","Jason Thompson",12,3,1,1,1
"15422","Jeff Ayres",12,2,2,0,0
"15423","Jeff Ayres",12,4,1,1,1
"15424","Jeff Green",12,1,5,1,0.2
"15425","Jeff Green",12,2,4,2,0.5
"15426","Jeff Green",12,3,6,1,0.166666666666667
"15427","Jeff Green",12,4,4,2,0.5
"15428","Jeff Teague",12,1,4,2,0.5
"15429","Jeff Teague",12,2,5,3,0.6
"15430","Jeff Teague",12,3,1,0,0
"15431","Jeff Teague",12,4,3,1,0.333333333333333
"15432","Jeff Withey",12,2,1,1,1
"15433","Jeff Withey",12,4,1,0,0
"15434","Jerami Grant",12,1,1,0,0
"15435","Jerami Grant",12,2,1,0,0
"15436","Jerami Grant",12,4,1,1,1
"15437","Jeremy Evans",12,4,1,0,0
"15438","Jeremy Lamb",12,1,3,1,0.333333333333333
"15439","Jeremy Lamb",12,2,1,0,0
"15440","Jeremy Lamb",12,4,1,0,0
"15441","Jeremy Lin",12,1,2,1,0.5
"15442","Jeremy Lin",12,2,2,1,0.5
"15443","Jeremy Lin",12,3,3,3,1
"15444","Jeremy Lin",12,4,3,2,0.666666666666667
"15445","Jerryd Bayless",12,2,3,2,0.666666666666667
"15446","Jerryd Bayless",12,3,1,0,0
"15447","Jerryd Bayless",12,4,1,0,0
"15448","Jimmer Fredette",12,2,2,0,0
"15449","Jimmer Fredette",12,4,1,0,0
"15450","Jimmy Butler",12,2,7,2,0.285714285714286
"15451","Jimmy Butler",12,3,1,0,0
"15452","Jimmy Butler",12,4,3,2,0.666666666666667
"15453","Joakim Noah",12,2,1,0,0
"15454","Jodie Meeks",12,2,4,1,0.25
"15455","Jodie Meeks",12,4,2,1,0.5
"15456","Joe Ingles",12,2,1,1,1
"15457","Joe Ingles",12,3,2,1,0.5
"15458","Joe Johnson",12,1,7,3,0.428571428571429
"15459","Joe Johnson",12,2,5,2,0.4
"15460","Joe Johnson",12,3,12,6,0.5
"15461","Joe Johnson",12,4,7,2,0.285714285714286
"15462","Joe Johnson",12,5,1,0,0
"15463","Joe Johnson",12,6,1,0,0
"15464","Joel Anthony",12,2,1,0,0
"15465","Joel Anthony",12,4,1,0,0
"15466","John Henson",12,2,1,0,0
"15467","John Wall",12,1,7,2,0.285714285714286
"15468","John Wall",12,2,2,0,0
"15469","John Wall",12,3,8,3,0.375
"15470","John Wall",12,4,4,2,0.5
"15471","John Wall",12,5,1,1,1
"15472","John Wall",12,6,1,1,1
"15473","Johnny O'Bryant",12,1,1,0,0
"15474","Johnny O'Bryant",12,2,1,0,0
"15475","Jon Leuer",12,1,1,1,1
"15476","Jon Leuer",12,2,4,2,0.5
"15477","Jon Leuer",12,4,5,1,0.2
"15478","Jonas Jerebko",12,2,1,1,1
"15479","Jonas Jerebko",12,3,1,0,0
"15480","Jonas Valanciunas",12,1,4,2,0.5
"15481","Jonas Valanciunas",12,2,1,0,0
"15482","Jonas Valanciunas",12,3,3,1,0.333333333333333
"15483","Jonas Valanciunas",12,4,2,1,0.5
"15484","Jordan Adams",12,2,1,1,1
"15485","Jordan Adams",12,4,1,0,0
"15486","Jordan Clarkson",12,1,1,0,0
"15487","Jordan Clarkson",12,2,1,1,1
"15488","Jordan Clarkson",12,3,2,1,0.5
"15489","Jordan Clarkson",12,4,2,1,0.5
"15490","Jordan Farmar",12,2,1,1,1
"15491","Jordan Hill",12,1,3,1,0.333333333333333
"15492","Jordan Hill",12,2,5,1,0.2
"15493","Jordan Hill",12,3,3,2,0.666666666666667
"15494","Jose Calderon",12,1,3,1,0.333333333333333
"15495","Jose Calderon",12,2,1,0,0
"15496","Jose Calderon",12,3,1,0,0
"15497","Jose Calderon",12,5,1,0,0
"15498","Jose Juan Barea",12,1,1,0,0
"15499","Jose Juan Barea",12,2,3,2,0.666666666666667
"15500","Jose Juan Barea",12,3,1,0,0
"15501","Jose Juan Barea",12,4,5,2,0.4
"15502","Josh Smith",12,2,1,0,0
"15503","Josh Smith",12,3,1,0,0
"15504","Josh Smith",12,4,5,2,0.4
"15505","Jrue Holiday",12,1,4,2,0.5
"15506","Jrue Holiday",12,3,3,1,0.333333333333333
"15507","Jrue Holiday",12,4,1,0,0
"15508","Jrue Holiday",12,5,1,1,1
"15509","Justin Holiday",12,4,1,1,1
"15510","Jusuf Nurkic",12,2,1,0,0
"15511","Jusuf Nurkic",12,4,1,1,1
"15512","KJ McDaniels",12,2,2,0,0
"15513","KJ McDaniels",12,4,1,0,0
"15514","Kawhi Leonard",12,1,7,6,0.857142857142857
"15515","Kawhi Leonard",12,2,10,6,0.6
"15516","Kawhi Leonard",12,3,4,1,0.25
"15517","Kawhi Leonard",12,4,4,0,0
"15518","Kelly Olynyk",12,1,1,0,0
"15519","Kelly Olynyk",12,3,2,2,1
"15520","Kelly Olynyk",12,4,1,1,1
"15521","Kemba Walker",12,1,4,0,0
"15522","Kemba Walker",12,2,5,2,0.4
"15523","Kemba Walker",12,3,1,0,0
"15524","Kemba Walker",12,4,6,1,0.166666666666667
"15525","Kendall Marshall",12,2,1,0,0
"15526","Kendall Marshall",12,4,1,1,1
"15527","Kendrick Perkins",12,1,1,0,0
"15528","Kenneth Faried",12,1,2,0,0
"15529","Kenneth Faried",12,2,3,1,0.333333333333333
"15530","Kenneth Faried",12,3,1,0,0
"15531","Kent Bazemore",12,2,1,0,0
"15532","Kent Bazemore",12,3,1,0,0
"15533","Kentavious Caldwell-Pope",12,1,1,0,0
"15534","Kentavious Caldwell-Pope",12,2,1,0,0
"15535","Kentavious Caldwell-Pope",12,3,1,1,1
"15536","Kentavious Caldwell-Pope",12,4,2,2,1
"15537","Kevin Durant",12,1,5,4,0.8
"15538","Kevin Durant",12,2,3,2,0.666666666666667
"15539","Kevin Durant",12,3,6,1,0.166666666666667
"15540","Kevin Durant",12,4,1,1,1
"15541","Kevin Garnett",12,1,3,0,0
"15542","Kevin Garnett",12,2,2,1,0.5
"15543","Kevin Garnett",12,3,1,1,1
"15544","Kevin Garnett",12,4,1,1,1
"15545","Kevin Love",12,1,8,3,0.375
"15546","Kevin Love",12,2,3,2,0.666666666666667
"15547","Kevin Love",12,3,2,1,0.5
"15548","Kevin Love",12,4,3,0,0
"15549","Kevin Martin",12,1,8,5,0.625
"15550","Kevin Martin",12,2,6,4,0.666666666666667
"15551","Kevin Martin",12,3,2,0,0
"15552","Kevin Martin",12,4,3,1,0.333333333333333
"15553","Kevin Seraphin",12,1,2,1,0.5
"15554","Kevin Seraphin",12,2,9,4,0.444444444444444
"15555","Kevin Seraphin",12,3,2,2,1
"15556","Kevin Seraphin",12,4,9,6,0.666666666666667
"15557","Khris Middleton",12,1,2,0,0
"15558","Khris Middleton",12,2,4,1,0.25
"15559","Khris Middleton",12,3,1,0,0
"15560","Khris Middleton",12,4,6,1,0.166666666666667
"15561","Khris Middleton",12,5,1,1,1
"15562","Khris Middleton",12,7,1,1,1
"15563","Kirk Hinrich",12,2,2,1,0.5
"15564","Kirk Hinrich",12,3,1,0,0
"15565","Klay Thompson",12,1,4,1,0.25
"15566","Klay Thompson",12,2,9,6,0.666666666666667
"15567","Klay Thompson",12,3,11,7,0.636363636363636
"15568","Klay Thompson",12,4,5,2,0.4
"15569","Kobe Bryant",12,1,6,2,0.333333333333333
"15570","Kobe Bryant",12,2,7,3,0.428571428571429
"15571","Kobe Bryant",12,3,3,0,0
"15572","Kobe Bryant",12,4,3,2,0.666666666666667
"15573","Kobe Bryant",12,5,1,0,0
"15574","Kosta Koufos",12,1,2,1,0.5
"15575","Kosta Koufos",12,2,1,0,0
"15576","Kosta Koufos",12,4,1,0,0
"15577","Kostas Papanikolaou",12,1,1,0,0
"15578","Kris Humphries",12,1,1,0,0
"15579","Kris Humphries",12,2,3,2,0.666666666666667
"15580","Kris Humphries",12,3,2,0,0
"15581","Kris Humphries",12,4,2,2,1
"15582","Kyle Anderson",12,2,1,0,0
"15583","Kyle Anderson",12,4,1,1,1
"15584","Kyle Korver",12,1,3,1,0.333333333333333
"15585","Kyle Korver",12,3,1,0,0
"15586","Kyle Lowry",12,1,5,1,0.2
"15587","Kyle Lowry",12,2,6,2,0.333333333333333
"15588","Kyle Lowry",12,3,2,0,0
"15589","Kyle Lowry",12,4,5,1,0.2
"15590","Kyle O'Quinn",12,1,3,2,0.666666666666667
"15591","Kyle O'Quinn",12,4,3,0,0
"15592","Kyle Singler",12,1,2,1,0.5
"15593","Kyle Singler",12,2,3,1,0.333333333333333
"15594","Kyle Singler",12,3,3,1,0.333333333333333
"15595","Kyle Singler",12,4,2,1,0.5
"15596","Kyrie Irving",12,1,4,3,0.75
"15597","Kyrie Irving",12,2,7,5,0.714285714285714
"15598","Kyrie Irving",12,3,9,2,0.222222222222222
"15599","Kyrie Irving",12,4,6,1,0.166666666666667
"15600","Kyrie Irving",12,5,1,1,1
"15601","LaMarcus Aldridge",12,1,12,5,0.416666666666667
"15602","LaMarcus Aldridge",12,2,5,3,0.6
"15603","LaMarcus Aldridge",12,3,20,8,0.4
"15604","LaMarcus Aldridge",12,4,10,6,0.6
"15605","Lance Stephenson",12,1,2,2,1
"15606","Lance Stephenson",12,2,4,1,0.25
"15607","Lance Stephenson",12,4,2,1,0.5
"15608","Lance Thomas",12,1,2,1,0.5
"15609","Lance Thomas",12,2,1,0,0
"15610","Lance Thomas",12,3,3,2,0.666666666666667
"15611","Lance Thomas",12,4,3,2,0.666666666666667
"15612","Langston Galloway",12,1,4,1,0.25
"15613","Langston Galloway",12,4,2,0,0
"15614","Lavoy Allen",12,2,2,1,0.5
"15615","Lavoy Allen",12,3,1,1,1
"15616","LeBron James",12,1,8,3,0.375
"15617","LeBron James",12,2,1,0,0
"15618","LeBron James",12,3,6,3,0.5
"15619","LeBron James",12,4,1,1,1
"15620","Leandro Barbosa",12,2,2,0,0
"15621","Leandro Barbosa",12,3,1,1,1
"15622","Leandro Barbosa",12,4,4,1,0.25
"15623","Lorenzo Brown",12,2,1,0,0
"15624","Lorenzo Brown",12,4,1,0,0
"15625","Lou Amundson",12,1,1,0,0
"15626","Lou Amundson",12,2,1,0,0
"15627","Lou Amundson",12,3,4,1,0.25
"15628","Lou Amundson",12,4,1,0,0
"15629","Lou Williams",12,1,3,2,0.666666666666667
"15630","Lou Williams",12,2,5,1,0.2
"15631","Lou Williams",12,3,3,1,0.333333333333333
"15632","Lou Williams",12,4,2,1,0.5
"15633","Luc Mbah a Moute",12,2,1,0,0
"15634","Luis Scola",12,1,1,0,0
"15635","Luis Scola",12,2,3,1,0.333333333333333
"15636","Luis Scola",12,4,1,0,0
"15637","Luke Babbitt",12,4,1,0,0
"15638","Luol Deng",12,1,4,2,0.5
"15639","Luol Deng",12,2,2,1,0.5
"15640","Luol Deng",12,3,6,1,0.166666666666667
"15641","Luol Deng",12,4,1,0,0
"15642","Manu Ginobili",12,1,1,0,0
"15643","Manu Ginobili",12,2,1,0,0
"15644","Manu Ginobili",12,3,3,1,0.333333333333333
"15645","Manu Ginobili",12,4,1,0,0
"15646","Marc Gasol",12,1,13,5,0.384615384615385
"15647","Marc Gasol",12,2,11,8,0.727272727272727
"15648","Marc Gasol",12,3,8,3,0.375
"15649","Marc Gasol",12,4,3,2,0.666666666666667
"15650","Marc Gasol",12,6,1,1,1
"15651","Marcin Gortat",12,1,9,5,0.555555555555556
"15652","Marcin Gortat",12,2,4,2,0.5
"15653","Marcin Gortat",12,3,11,7,0.636363636363636
"15654","Marcin Gortat",12,4,1,1,1
"15655","Marco Belinelli",12,1,2,1,0.5
"15656","Marco Belinelli",12,2,1,1,1
"15657","Marco Belinelli",12,3,1,0,0
"15658","Marco Belinelli",12,4,2,1,0.5
"15659","Marcus Morris",12,1,9,5,0.555555555555556
"15660","Marcus Morris",12,2,6,3,0.5
"15661","Marcus Morris",12,3,3,2,0.666666666666667
"15662","Marcus Morris",12,4,3,1,0.333333333333333
"15663","Marcus Smart",12,1,2,1,0.5
"15664","Marcus Smart",12,3,2,1,0.5
"15665","Marcus Smart",12,4,1,0,0
"15666","Marcus Thornton",12,1,1,0,0
"15667","Marcus Thornton",12,2,2,1,0.5
"15668","Mario Chalmers",12,2,5,3,0.6
"15669","Mario Chalmers",12,3,2,1,0.5
"15670","Mario Chalmers",12,4,1,1,1
"15671","Markel Brown",12,1,2,0,0
"15672","Markel Brown",12,4,1,0,0
"15673","Markieff Morris",12,1,17,10,0.588235294117647
"15674","Markieff Morris",12,2,4,2,0.5
"15675","Markieff Morris",12,3,13,7,0.538461538461538
"15676","Markieff Morris",12,4,4,3,0.75
"15677","Marreese Speights",12,1,2,1,0.5
"15678","Marreese Speights",12,2,3,0,0
"15679","Marreese Speights",12,3,1,1,1
"15680","Marreese Speights",12,4,5,2,0.4
"15681","Marvin Williams",12,1,1,0,0
"15682","Mason Plumlee",12,1,1,0,0
"15683","Matt Barnes",12,2,1,0,0
"15684","Matt Barnes",12,3,2,2,1
"15685","Matthew Dellavedova",12,1,1,1,1
"15686","Matthew Dellavedova",12,4,1,0,0
"15687","Matthew Dellavedova",12,5,1,1,1
"15688","Meyers Leonard",12,2,2,1,0.5
"15689","Michael Beasley",12,1,1,0,0
"15690","Michael Beasley",12,2,4,1,0.25
"15691","Michael Beasley",12,3,1,0,0
"15692","Michael Beasley",12,4,4,3,0.75
"15693","Michael Carter-Williams",12,1,6,0,0
