"","PLAYER_NAME","Type","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"14575","Lance Stephenson","Floating Jump shot",4,3,3,1
"14576","Lance Stephenson","Jump Bank Shot",4,1,1,1
"14577","Lance Stephenson","Jump Shot",4,62,8,0.129032258064516
"14578","Lance Stephenson","Layup Shot",4,15,7,0.466666666666667
"14579","Lance Stephenson","Putback Layup Shot",4,2,2,1
"14580","Lance Stephenson","Reverse Layup Shot",4,2,1,0.5
"14581","Lance Stephenson","Running Jump Shot",4,2,1,0.5
"14582","Lance Stephenson","Step Back Jump shot",4,2,1,0.5
"14583","Lance Stephenson","Tip Shot",4,4,2,0.5
"14584","Lance Stephenson","Turnaround Jump Shot",4,2,1,0.5
"14585","Lance Stephenson","Jump Shot",5,1,0,0
"14586","Lance Stephenson","Layup Shot",5,1,1,1
"14587","Lance Stephenson","Jump Shot",6,2,1,0.5
"14588","Lance Thomas","Driving Finger Roll Layup Shot",1,1,1,1
"14589","Lance Thomas","Driving Layup Shot",1,3,2,0.666666666666667
"14590","Lance Thomas","Driving Reverse Layup Shot",1,1,1,1
"14591","Lance Thomas","Floating Jump shot",1,5,1,0.2
"14592","Lance Thomas","Hook Shot",1,6,4,0.666666666666667
"14593","Lance Thomas","Jump Bank Shot",1,1,1,1
"14594","Lance Thomas","Jump Hook Shot",1,1,0,0
"14595","Lance Thomas","Jump Shot",1,71,22,0.309859154929577
"14596","Lance Thomas","Layup Shot",1,13,5,0.384615384615385
"14597","Lance Thomas","Pullup Jump shot",1,9,7,0.777777777777778
"14598","Lance Thomas","Putback Dunk Shot",1,1,1,1
"14599","Lance Thomas","Putback Layup Shot",1,2,2,1
"14600","Lance Thomas","Reverse Layup Shot",1,5,2,0.4
"14601","Lance Thomas","Running Hook Shot",1,1,0,0
"14602","Lance Thomas","Running Jump Shot",1,1,1,1
"14603","Lance Thomas","Tip Shot",1,1,0,0
"14604","Lance Thomas","Turnaround Fadeaway shot",1,1,1,1
"14605","Lance Thomas","Turnaround Jump Shot",1,4,2,0.5
"14606","Lance Thomas","Alley Oop Dunk Shot",2,1,1,1
"14607","Lance Thomas","Dunk Shot",2,1,1,1
"14608","Lance Thomas","Fadeaway Jump Shot",2,1,1,1
"14609","Lance Thomas","Floating Jump shot",2,1,0,0
"14610","Lance Thomas","Hook Shot",2,4,0,0
"14611","Lance Thomas","Jump Bank Shot",2,1,0,0
"14612","Lance Thomas","Jump Hook Shot",2,2,0,0
"14613","Lance Thomas","Jump Shot",2,64,21,0.328125
"14614","Lance Thomas","Layup Shot",2,10,6,0.6
"14615","Lance Thomas","Pullup Jump shot",2,2,1,0.5
"14616","Lance Thomas","Putback Dunk Shot",2,1,1,1
"14617","Lance Thomas","Putback Layup Shot",2,2,1,0.5
"14618","Lance Thomas","Reverse Layup Shot",2,3,3,1
"14619","Lance Thomas","Running Jump Shot",2,1,0,0
"14620","Lance Thomas","Tip Shot",2,1,0,0
"14621","Lance Thomas","Turnaround Jump Shot",2,2,0,0
"14622","Lance Thomas","Driving Hook Shot",3,1,0,0
"14623","Lance Thomas","Driving Jump shot",3,1,0,0
"14624","Lance Thomas","Driving Layup Shot",3,2,1,0.5
"14625","Lance Thomas","Driving Reverse Layup Shot",3,1,0,0
"14626","Lance Thomas","Floating Jump shot",3,2,1,0.5
"14627","Lance Thomas","Hook Shot",3,6,2,0.333333333333333
"14628","Lance Thomas","Jump Bank Shot",3,1,0,0
"14629","Lance Thomas","Jump Hook Shot",3,1,1,1
"14630","Lance Thomas","Jump Shot",3,79,25,0.316455696202532
"14631","Lance Thomas","Layup Shot",3,13,6,0.461538461538462
"14632","Lance Thomas","Pullup Jump shot",3,4,2,0.5
"14633","Lance Thomas","Putback Layup Shot",3,2,2,1
"14634","Lance Thomas","Reverse Layup Shot",3,4,3,0.75
"14635","Lance Thomas","Running Hook Shot",3,2,1,0.5
"14636","Lance Thomas","Running Jump Shot",3,1,0,0
"14637","Lance Thomas","Slam Dunk Shot",3,1,1,1
"14638","Lance Thomas","Tip Shot",3,2,2,1
"14639","Lance Thomas","Turnaround Bank shot",3,1,1,1
"14640","Lance Thomas","Turnaround Hook Shot",3,1,1,1
"14641","Lance Thomas","Alley Oop Dunk Shot",4,1,0,0
"14642","Lance Thomas","Driving Hook Shot",4,1,1,1
"14643","Lance Thomas","Driving Layup Shot",4,4,4,1
"14644","Lance Thomas","Dunk Shot",4,2,2,1
"14645","Lance Thomas","Hook Shot",4,2,1,0.5
"14646","Lance Thomas","Jump Bank Shot",4,1,1,1
"14647","Lance Thomas","Jump Hook Shot",4,1,0,0
"14648","Lance Thomas","Jump Shot",4,57,23,0.403508771929825
"14649","Lance Thomas","Layup Shot",4,8,4,0.5
"14650","Lance Thomas","Pullup Jump shot",4,1,0,0
"14651","Lance Thomas","Putback Dunk Shot",4,2,1,0.5
"14652","Lance Thomas","Putback Layup Shot",4,1,1,1
"14653","Lance Thomas","Reverse Dunk Shot",4,1,0,0
"14654","Lance Thomas","Reverse Layup Shot",4,2,1,0.5
"14655","Lance Thomas","Running Bank shot",4,1,1,1
"14656","Lance Thomas","Running Hook Shot",4,1,1,1
"14657","Lance Thomas","Slam Dunk Shot",4,1,1,1
"14658","Lance Thomas","Tip Shot",4,3,1,0.333333333333333
"14659","Lance Thomas","Dunk Shot",5,1,1,1
"14660","Lance Thomas","Layup Shot",5,1,0,0
"14661","Lance Thomas","Reverse Layup Shot",5,1,0,0
"14662","Langston Galloway","Driving Layup Shot",1,14,4,0.285714285714286
"14663","Langston Galloway","Floating Jump shot",1,6,4,0.666666666666667
"14664","Langston Galloway","Jump Shot",1,80,28,0.35
"14665","Langston Galloway","Layup Shot",1,16,10,0.625
"14666","Langston Galloway","Pullup Jump shot",1,6,5,0.833333333333333
"14667","Langston Galloway","Putback Dunk Shot",1,1,1,1
"14668","Langston Galloway","Running Bank shot",1,1,1,1
"14669","Langston Galloway","Running Jump Shot",1,1,0,0
"14670","Langston Galloway","Running Layup Shot",1,1,1,1
"14671","Langston Galloway","Tip Shot",1,1,0,0
"14672","Langston Galloway","Driving Layup Shot",2,15,7,0.466666666666667
"14673","Langston Galloway","Driving Reverse Layup Shot",2,2,1,0.5
"14674","Langston Galloway","Dunk Shot",2,2,1,0.5
"14675","Langston Galloway","Floating Jump shot",2,3,0,0
"14676","Langston Galloway","Jump Shot",2,61,19,0.311475409836066
"14677","Langston Galloway","Layup Shot",2,8,1,0.125
"14678","Langston Galloway","Pullup Jump shot",2,6,6,1
"14679","Langston Galloway","Reverse Layup Shot",2,1,1,1
"14680","Langston Galloway","Running Jump Shot",2,4,1,0.25
"14681","Langston Galloway","Step Back Jump shot",2,1,1,1
"14682","Langston Galloway","Tip Shot",2,1,0,0
"14683","Langston Galloway","Driving Dunk Shot",3,1,1,1
"14684","Langston Galloway","Driving Layup Shot",3,16,9,0.5625
"14685","Langston Galloway","Driving Reverse Layup Shot",3,1,0,0
"14686","Langston Galloway","Dunk Shot",3,1,1,1
"14687","Langston Galloway","Floating Jump shot",3,7,3,0.428571428571429
"14688","Langston Galloway","Jump Shot",3,100,33,0.33
"14689","Langston Galloway","Layup Shot",3,16,5,0.3125
"14690","Langston Galloway","Pullup Jump shot",3,8,6,0.75
"14691","Langston Galloway","Putback Dunk Shot",3,1,1,1
"14692","Langston Galloway","Putback Layup Shot",3,1,1,1
"14693","Langston Galloway","Running Bank shot",3,1,1,1
"14694","Langston Galloway","Running Jump Shot",3,2,1,0.5
"14695","Langston Galloway","Running Layup Shot",3,1,0,0
"14696","Langston Galloway","Driving Dunk Shot",4,1,1,1
"14697","Langston Galloway","Driving Jump shot",4,2,1,0.5
"14698","Langston Galloway","Driving Layup Shot",4,3,2,0.666666666666667
"14699","Langston Galloway","Dunk Shot",4,1,1,1
"14700","Langston Galloway","Fadeaway Jump Shot",4,3,0,0
"14701","Langston Galloway","Floating Jump shot",4,3,0,0
"14702","Langston Galloway","Jump Bank Shot",4,2,2,1
"14703","Langston Galloway","Jump Shot",4,81,29,0.358024691358025
"14704","Langston Galloway","Layup Shot",4,9,3,0.333333333333333
"14705","Langston Galloway","Pullup Jump shot",4,3,2,0.666666666666667
"14706","Langston Galloway","Putback Slam Dunk Shot",4,1,1,1
"14707","Langston Galloway","Running Jump Shot",4,6,3,0.5
"14708","Langston Galloway","Running Layup Shot",4,2,2,1
"14709","Langston Galloway","Slam Dunk Shot",4,1,1,1
"14710","Langston Galloway","Step Back Jump shot",4,1,1,1
"14711","Langston Galloway","Jump Shot",5,5,1,0.2
"14712","Lavoy Allen","Driving Layup Shot",1,1,1,1
"14713","Lavoy Allen","Hook Shot",1,1,1,1
"14714","Lavoy Allen","Jump Shot",1,24,10,0.416666666666667
"14715","Lavoy Allen","Layup Shot",1,6,4,0.666666666666667
"14716","Lavoy Allen","Tip Shot",1,5,2,0.4
"14717","Lavoy Allen","Turnaround Hook Shot",1,1,1,1
"14718","Lavoy Allen","Turnaround Jump Shot",1,1,0,0
"14719","Lavoy Allen","Dunk Shot",2,4,3,0.75
"14720","Lavoy Allen","Floating Jump shot",2,2,1,0.5
"14721","Lavoy Allen","Hook Shot",2,7,4,0.571428571428571
"14722","Lavoy Allen","Jump Bank Shot",2,1,1,1
"14723","Lavoy Allen","Jump Hook Shot",2,1,1,1
"14724","Lavoy Allen","Jump Shot",2,68,26,0.382352941176471
"14725","Lavoy Allen","Layup Shot",2,17,9,0.529411764705882
"14726","Lavoy Allen","Putback Layup Shot",2,2,1,0.5
"14727","Lavoy Allen","Running Hook Shot",2,1,0,0
"14728","Lavoy Allen","Running Tip Shot",2,1,1,1
"14729","Lavoy Allen","Slam Dunk Shot",2,1,1,1
"14730","Lavoy Allen","Tip Shot",2,13,8,0.615384615384615
"14731","Lavoy Allen","Turnaround Bank shot",2,1,1,1
"14732","Lavoy Allen","Turnaround Hook Shot",2,3,1,0.333333333333333
"14733","Lavoy Allen","Turnaround Jump Shot",2,2,0,0
"14734","Lavoy Allen","Driving Layup Shot",3,1,0,0
"14735","Lavoy Allen","Hook Shot",3,3,0,0
"14736","Lavoy Allen","Jump Hook Shot",3,3,2,0.666666666666667
"14737","Lavoy Allen","Jump Shot",3,21,4,0.19047619047619
"14738","Lavoy Allen","Layup Shot",3,10,9,0.9
"14739","Lavoy Allen","Pullup Jump shot",3,1,1,1
"14740","Lavoy Allen","Putback Layup Shot",3,2,2,1
"14741","Lavoy Allen","Slam Dunk Shot",3,1,1,1
"14742","Lavoy Allen","Tip Shot",3,5,4,0.8
"14743","Lavoy Allen","Turnaround Hook Shot",3,2,0,0
"14744","Lavoy Allen","Turnaround Jump Shot",3,1,1,1
"14745","Lavoy Allen","Dunk Shot",4,1,1,1
"14746","Lavoy Allen","Fadeaway Jump Shot",4,1,0,0
"14747","Lavoy Allen","Finger Roll Layup Shot",4,1,1,1
"14748","Lavoy Allen","Floating Jump shot",4,1,0,0
"14749","Lavoy Allen","Hook Shot",4,1,1,1
"14750","Lavoy Allen","Jump Bank Shot",4,1,1,1
"14751","Lavoy Allen","Jump Hook Shot",4,3,1,0.333333333333333
"14752","Lavoy Allen","Jump Shot",4,51,15,0.294117647058824
"14753","Lavoy Allen","Layup Shot",4,12,8,0.666666666666667
"14754","Lavoy Allen","Putback Dunk Shot",4,1,1,1
"14755","Lavoy Allen","Putback Layup Shot",4,1,1,1
"14756","Lavoy Allen","Running Bank Hook Shot",4,1,1,1
"14757","Lavoy Allen","Slam Dunk Shot",4,1,1,1
"14758","Lavoy Allen","Tip Shot",4,8,6,0.75
"14759","Lavoy Allen","Turnaround Hook Shot",4,1,1,1
"14760","Lavoy Allen","Layup Shot",5,1,1,1
"14761","LeBron James","Alley Oop Dunk Shot",1,3,3,1
"14762","LeBron James","Alley Oop Layup shot",1,1,1,1
"14763","LeBron James","Driving Bank shot",1,1,1,1
"14764","LeBron James","Driving Dunk Shot",1,4,4,1
"14765","LeBron James","Driving Finger Roll Layup Shot",1,1,1,1
"14766","LeBron James","Driving Jump shot",1,2,1,0.5
"14767","LeBron James","Driving Layup Shot",1,43,28,0.651162790697674
"14768","LeBron James","Driving Reverse Layup Shot",1,2,1,0.5
"14769","LeBron James","Driving Slam Dunk Shot",1,5,5,1
"14770","LeBron James","Dunk Shot",1,7,7,1
"14771","LeBron James","Fadeaway Jump Shot",1,20,6,0.3
"14772","LeBron James","Finger Roll Layup Shot",1,3,1,0.333333333333333
"14773","LeBron James","Floating Jump shot",1,3,1,0.333333333333333
"14774","LeBron James","Hook Shot",1,1,0,0
"14775","LeBron James","Jump Bank Shot",1,3,1,0.333333333333333
"14776","LeBron James","Jump Hook Shot",1,5,3,0.6
"14777","LeBron James","Jump Shot",1,137,41,0.299270072992701
"14778","LeBron James","Layup Shot",1,42,26,0.619047619047619
"14779","LeBron James","Pullup Jump shot",1,3,3,1
"14780","LeBron James","Reverse Dunk Shot",1,2,1,0.5
"14781","LeBron James","Reverse Layup Shot",1,4,2,0.5
"14782","LeBron James","Running Bank shot",1,4,1,0.25
"14783","LeBron James","Running Dunk Shot",1,3,3,1
"14784","LeBron James","Running Hook Shot",1,1,0,0
"14785","LeBron James","Running Jump Shot",1,7,2,0.285714285714286
"14786","LeBron James","Running Layup Shot",1,3,3,1
"14787","LeBron James","Running Slam Dunk Shot",1,3,3,1
"14788","LeBron James","Slam Dunk Shot",1,5,5,1
"14789","LeBron James","Step Back Jump shot",1,10,2,0.2
"14790","LeBron James","Tip Shot",1,2,1,0.5
"14791","LeBron James","Turnaround Bank shot",1,1,1,1
"14792","LeBron James","Turnaround Fadeaway shot",1,6,4,0.666666666666667
"14793","LeBron James","Turnaround Jump Shot",1,9,5,0.555555555555556
"14794","LeBron James","Alley Oop Dunk Shot",2,3,2,0.666666666666667
"14795","LeBron James","Driving Bank shot",2,4,3,0.75
"14796","LeBron James","Driving Dunk Shot",2,3,3,1
"14797","LeBron James","Driving Finger Roll Layup Shot",2,4,1,0.25
"14798","LeBron James","Driving Layup Shot",2,33,24,0.727272727272727
"14799","LeBron James","Driving Slam Dunk Shot",2,4,4,1
"14800","LeBron James","Dunk Shot",2,3,3,1
"14801","LeBron James","Fadeaway Jump Shot",2,10,4,0.4
"14802","LeBron James","Finger Roll Layup Shot",2,6,6,1
"14803","LeBron James","Floating Jump shot",2,3,3,1
"14804","LeBron James","Jump Bank Shot",2,4,0,0
"14805","LeBron James","Jump Shot",2,140,38,0.271428571428571
"14806","LeBron James","Layup Shot",2,41,23,0.560975609756098
"14807","LeBron James","Pullup Jump shot",2,2,1,0.5
"14808","LeBron James","Putback Dunk Shot",2,1,1,1
"14809","LeBron James","Reverse Dunk Shot",2,1,1,1
"14810","LeBron James","Reverse Layup Shot",2,3,0,0
"14811","LeBron James","Reverse Slam Dunk Shot",2,1,1,1
"14812","LeBron James","Running Bank Hook Shot",2,1,1,1
"14813","LeBron James","Running Bank shot",2,8,5,0.625
"14814","LeBron James","Running Jump Shot",2,9,5,0.555555555555556
"14815","LeBron James","Running Layup Shot",2,8,7,0.875
"14816","LeBron James","Running Slam Dunk Shot",2,2,2,1
"14817","LeBron James","Slam Dunk Shot",2,5,5,1
"14818","LeBron James","Step Back Jump shot",2,7,4,0.571428571428571
"14819","LeBron James","Tip Shot",2,2,1,0.5
"14820","LeBron James","Turnaround Fadeaway shot",2,9,2,0.222222222222222
"14821","LeBron James","Turnaround Jump Shot",2,7,3,0.428571428571429
"14822","LeBron James","Alley Oop Layup shot",3,2,2,1
"14823","LeBron James","Driving Dunk Shot",3,3,3,1
"14824","LeBron James","Driving Finger Roll Layup Shot",3,5,4,0.8
"14825","LeBron James","Driving Hook Shot",3,1,1,1
"14826","LeBron James","Driving Jump shot",3,2,2,1
"14827","LeBron James","Driving Layup Shot",3,23,20,0.869565217391304
"14828","LeBron James","Driving Reverse Layup Shot",3,2,2,1
"14829","LeBron James","Driving Slam Dunk Shot",3,4,4,1
"14830","LeBron James","Dunk Shot",3,4,4,1
"14831","LeBron James","Fadeaway Jump Shot",3,14,6,0.428571428571429
"14832","LeBron James","Floating Jump shot",3,4,3,0.75
"14833","LeBron James","Jump Bank Shot",3,4,1,0.25
"14834","LeBron James","Jump Shot",3,149,58,0.389261744966443
"14835","LeBron James","Layup Shot",3,39,23,0.58974358974359
"14836","LeBron James","Pullup Jump shot",3,5,2,0.4
"14837","LeBron James","Reverse Layup Shot",3,2,0,0
"14838","LeBron James","Running Bank shot",3,3,2,0.666666666666667
"14839","LeBron James","Running Jump Shot",3,7,3,0.428571428571429
"14840","LeBron James","Running Layup Shot",3,1,1,1
"14841","LeBron James","Running Slam Dunk Shot",3,1,1,1
"14842","LeBron James","Slam Dunk Shot",3,3,2,0.666666666666667
"14843","LeBron James","Step Back Jump shot",3,23,13,0.565217391304348
"14844","LeBron James","Tip Shot",3,1,1,1
"14845","LeBron James","Turnaround Bank shot",3,1,1,1
"14846","LeBron James","Turnaround Fadeaway shot",3,2,1,0.5
"14847","LeBron James","Turnaround Jump Shot",3,6,0,0
"14848","LeBron James","Alley Oop Dunk Shot",4,3,3,1
"14849","LeBron James","Driving Bank Hook Shot",4,1,1,1
"14850","LeBron James","Driving Dunk Shot",4,3,3,1
"14851","LeBron James","Driving Finger Roll Layup Shot",4,1,1,1
"14852","LeBron James","Driving Layup Shot",4,27,20,0.740740740740741
"14853","LeBron James","Driving Reverse Layup Shot",4,2,2,1
"14854","LeBron James","Driving Slam Dunk Shot",4,5,4,0.8
"14855","LeBron James","Dunk Shot",4,6,6,1
"14856","LeBron James","Fadeaway Jump Shot",4,11,5,0.454545454545455
"14857","LeBron James","Finger Roll Layup Shot",4,1,1,1
"14858","LeBron James","Floating Jump shot",4,4,1,0.25
"14859","LeBron James","Jump Bank Shot",4,1,0,0
"14860","LeBron James","Jump Hook Shot",4,1,1,1
"14861","LeBron James","Jump Shot",4,136,48,0.352941176470588
"14862","LeBron James","Layup Shot",4,22,12,0.545454545454545
"14863","LeBron James","Pullup Jump shot",4,2,2,1
"14864","LeBron James","Reverse Layup Shot",4,3,1,0.333333333333333
"14865","LeBron James","Running Bank shot",4,7,7,1
"14866","LeBron James","Running Dunk Shot",4,2,2,1
"14867","LeBron James","Running Jump Shot",4,5,0,0
"14868","LeBron James","Running Layup Shot",4,2,2,1
"14869","LeBron James","Slam Dunk Shot",4,3,3,1
"14870","LeBron James","Step Back Jump shot",4,20,8,0.4
"14871","LeBron James","Tip Shot",4,3,1,0.333333333333333
"14872","LeBron James","Turnaround Fadeaway shot",4,9,4,0.444444444444444
"14873","LeBron James","Turnaround Jump Shot",4,6,1,0.166666666666667
"14874","LeBron James","Driving Layup Shot",5,1,0,0
"14875","LeBron James","Jump Shot",5,7,3,0.428571428571429
"14876","LeBron James","Layup Shot",5,2,1,0.5
"14877","LeBron James","Putback Layup Shot",5,1,0,0
"14878","LeBron James","Reverse Layup Shot",5,1,1,1
"14879","Leandro Barbosa","Driving Finger Roll Layup Shot",1,7,4,0.571428571428571
"14880","Leandro Barbosa","Driving Jump shot",1,1,1,1
"14881","Leandro Barbosa","Driving Layup Shot",1,8,4,0.5
"14882","Leandro Barbosa","Driving Reverse Layup Shot",1,1,1,1
"14883","Leandro Barbosa","Finger Roll Layup Shot",1,2,1,0.5
"14884","Leandro Barbosa","Jump Bank Shot",1,1,0,0
"14885","Leandro Barbosa","Jump Shot",1,21,5,0.238095238095238
"14886","Leandro Barbosa","Layup Shot",1,17,9,0.529411764705882
"14887","Leandro Barbosa","Pullup Jump shot",1,4,1,0.25
"14888","Leandro Barbosa","Putback Layup Shot",1,1,1,1
"14889","Leandro Barbosa","Reverse Layup Shot",1,2,1,0.5
"14890","Leandro Barbosa","Running Bank shot",1,2,2,1
"14891","Leandro Barbosa","Running Jump Shot",1,2,1,0.5
"14892","Leandro Barbosa","Running Layup Shot",1,1,1,1
"14893","Leandro Barbosa","Turnaround Jump Shot",1,1,0,0
"14894","Leandro Barbosa","Driving Finger Roll Layup Shot",2,3,2,0.666666666666667
"14895","Leandro Barbosa","Driving Layup Shot",2,12,12,1
"14896","Leandro Barbosa","Driving Reverse Layup Shot",2,2,2,1
"14897","Leandro Barbosa","Fadeaway Jump Shot",2,3,3,1
"14898","Leandro Barbosa","Floating Jump shot",2,3,1,0.333333333333333
"14899","Leandro Barbosa","Jump Bank Shot",2,1,0,0
"14900","Leandro Barbosa","Jump Shot",2,46,14,0.304347826086957
"14901","Leandro Barbosa","Layup Shot",2,12,6,0.5
"14902","Leandro Barbosa","Pullup Jump shot",2,13,9,0.692307692307692
"14903","Leandro Barbosa","Reverse Layup Shot",2,1,0,0
"14904","Leandro Barbosa","Running Bank shot",2,1,0,0
"14905","Leandro Barbosa","Running Jump Shot",2,3,1,0.333333333333333
"14906","Leandro Barbosa","Running Layup Shot",2,1,0,0
"14907","Leandro Barbosa","Tip Shot",2,1,0,0
"14908","Leandro Barbosa","Turnaround Bank shot",2,1,1,1
"14909","Leandro Barbosa","Driving Finger Roll Layup Shot",3,6,5,0.833333333333333
"14910","Leandro Barbosa","Driving Jump shot",3,1,1,1
"14911","Leandro Barbosa","Driving Layup Shot",3,9,9,1
"14912","Leandro Barbosa","Driving Reverse Layup Shot",3,1,1,1
"14913","Leandro Barbosa","Floating Jump shot",3,2,0,0
"14914","Leandro Barbosa","Jump Shot",3,22,8,0.363636363636364
"14915","Leandro Barbosa","Layup Shot",3,7,5,0.714285714285714
"14916","Leandro Barbosa","Pullup Jump shot",3,7,5,0.714285714285714
"14917","Leandro Barbosa","Running Hook Shot",3,1,1,1
"14918","Leandro Barbosa","Running Jump Shot",3,2,1,0.5
"14919","Leandro Barbosa","Running Layup Shot",3,1,0,0
"14920","Leandro Barbosa","Step Back Jump shot",3,1,1,1
"14921","Leandro Barbosa","Tip Shot",3,1,1,1
"14922","Leandro Barbosa","Turnaround Jump Shot",3,1,1,1
"14923","Leandro Barbosa","Driving Finger Roll Layup Shot",4,8,6,0.75
"14924","Leandro Barbosa","Driving Layup Shot",4,23,15,0.652173913043478
"14925","Leandro Barbosa","Driving Reverse Layup Shot",4,1,1,1
"14926","Leandro Barbosa","Fadeaway Bank shot",4,1,1,1
"14927","Leandro Barbosa","Floating Jump shot",4,2,1,0.5
"14928","Leandro Barbosa","Jump Bank Shot",4,1,1,1
"14929","Leandro Barbosa","Jump Shot",4,62,14,0.225806451612903
"14930","Leandro Barbosa","Layup Shot",4,21,7,0.333333333333333
"14931","Leandro Barbosa","Pullup Jump shot",4,18,8,0.444444444444444
"14932","Leandro Barbosa","Reverse Layup Shot",4,3,2,0.666666666666667
"14933","Leandro Barbosa","Running Bank shot",4,3,2,0.666666666666667
"14934","Leandro Barbosa","Running Finger Roll Layup Shot",4,1,1,1
"14935","Leandro Barbosa","Running Jump Shot",4,5,2,0.4
"14936","Leandro Barbosa","Turnaround Jump Shot",4,1,0,0
"14937","Lorenzo Brown","Driving Finger Roll Layup Shot",1,1,1,1
"14938","Lorenzo Brown","Jump Bank Shot",1,1,1,1
"14939","Lorenzo Brown","Jump Shot",1,8,2,0.25
"14940","Lorenzo Brown","Layup Shot",1,3,0,0
"14941","Lorenzo Brown","Running Bank shot",1,1,1,1
"14942","Lorenzo Brown","Running Jump Shot",1,1,0,0
"14943","Lorenzo Brown","Step Back Jump shot",1,1,1,1
"14944","Lorenzo Brown","Driving Dunk Shot",2,1,0,0
"14945","Lorenzo Brown","Driving Finger Roll Layup Shot",2,1,1,1
"14946","Lorenzo Brown","Driving Layup Shot",2,4,4,1
"14947","Lorenzo Brown","Driving Reverse Layup Shot",2,2,2,1
"14948","Lorenzo Brown","Dunk Shot",2,1,1,1
"14949","Lorenzo Brown","Jump Shot",2,16,4,0.25
"14950","Lorenzo Brown","Layup Shot",2,6,5,0.833333333333333
"14951","Lorenzo Brown","Pullup Bank shot",2,1,1,1
"14952","Lorenzo Brown","Pullup Jump shot",2,6,2,0.333333333333333
"14953","Lorenzo Brown","Running Bank shot",2,2,2,1
"14954","Lorenzo Brown","Running Jump Shot",2,2,1,0.5
"14955","Lorenzo Brown","Tip Shot",2,1,0,0
"14956","Lorenzo Brown","Driving Layup Shot",3,5,4,0.8
"14957","Lorenzo Brown","Fadeaway Jump Shot",3,1,1,1
"14958","Lorenzo Brown","Floating Jump shot",3,1,1,1
"14959","Lorenzo Brown","Jump Shot",3,9,2,0.222222222222222
"14960","Lorenzo Brown","Layup Shot",3,5,1,0.2
"14961","Lorenzo Brown","Running Bank shot",3,2,0,0
"14962","Lorenzo Brown","Step Back Jump shot",3,1,0,0
"14963","Lorenzo Brown","Driving Finger Roll Layup Shot",4,1,0,0
"14964","Lorenzo Brown","Driving Layup Shot",4,10,4,0.4
"14965","Lorenzo Brown","Dunk Shot",4,2,2,1
"14966","Lorenzo Brown","Floating Jump shot",4,1,1,1
"14967","Lorenzo Brown","Jump Bank Shot",4,2,0,0
"14968","Lorenzo Brown","Jump Shot",4,16,5,0.3125
"14969","Lorenzo Brown","Layup Shot",4,2,0,0
"14970","Lorenzo Brown","Pullup Jump shot",4,3,1,0.333333333333333
"14971","Lorenzo Brown","Running Jump Shot",4,1,0,0
"14972","Lorenzo Brown","Driving Dunk Shot",5,1,1,1
"14973","Lou Amundson","Alley Oop Layup shot",1,2,0,0
"14974","Lou Amundson","Driving Hook Shot",1,1,0,0
"14975","Lou Amundson","Driving Layup Shot",1,1,1,1
"14976","Lou Amundson","Driving Reverse Layup Shot",1,1,1,1
"14977","Lou Amundson","Dunk Shot",1,1,1,1
"14978","Lou Amundson","Hook Shot",1,6,1,0.166666666666667
"14979","Lou Amundson","Jump Bank Hook Shot",1,1,1,1
"14980","Lou Amundson","Jump Bank Shot",1,2,2,1
"14981","Lou Amundson","Jump Shot",1,32,10,0.3125
"14982","Lou Amundson","Layup Shot",1,15,4,0.266666666666667
"14983","Lou Amundson","Putback Dunk Shot",1,1,1,1
"14984","Lou Amundson","Putback Layup Shot",1,2,1,0.5
"14985","Lou Amundson","Reverse Layup Shot",1,3,2,0.666666666666667
"14986","Lou Amundson","Running Layup Shot",1,1,0,0
"14987","Lou Amundson","Slam Dunk Shot",1,2,2,1
"14988","Lou Amundson","Tip Shot",1,5,1,0.2
"14989","Lou Amundson","Turnaround Bank shot",1,1,0,0
"14990","Lou Amundson","Turnaround Hook Shot",1,1,1,1
"14991","Lou Amundson","Turnaround Jump Shot",1,2,0,0
"14992","Lou Amundson","Alley Oop Layup shot",2,1,1,1
"14993","Lou Amundson","Driving Finger Roll Layup Shot",2,1,1,1
"14994","Lou Amundson","Driving Layup Shot",2,2,2,1
"14995","Lou Amundson","Dunk Shot",2,2,2,1
"14996","Lou Amundson","Hook Bank Shot",2,1,1,1
"14997","Lou Amundson","Hook Shot",2,5,4,0.8
"14998","Lou Amundson","Jump Bank Shot",2,3,3,1
"14999","Lou Amundson","Jump Shot",2,18,4,0.222222222222222
"15000","Lou Amundson","Layup Shot",2,11,6,0.545454545454545
"15001","Lou Amundson","Pullup Jump shot",2,1,1,1
"15002","Lou Amundson","Putback Layup Shot",2,2,2,1
"15003","Lou Amundson","Reverse Layup Shot",2,3,1,0.333333333333333
"15004","Lou Amundson","Running Hook Shot",2,1,0,0
"15005","Lou Amundson","Running Jump Shot",2,1,0,0
"15006","Lou Amundson","Slam Dunk Shot",2,1,1,1
"15007","Lou Amundson","Tip Shot",2,4,1,0.25
"15008","Lou Amundson","Alley Oop Layup shot",3,1,0,0
"15009","Lou Amundson","Driving Layup Shot",3,3,1,0.333333333333333
"15010","Lou Amundson","Driving Reverse Layup Shot",3,1,1,1
"15011","Lou Amundson","Dunk Shot",3,3,3,1
"15012","Lou Amundson","Hook Shot",3,7,2,0.285714285714286
"15013","Lou Amundson","Jump Shot",3,18,7,0.388888888888889
"15014","Lou Amundson","Layup Shot",3,25,8,0.32
