"","PLAYER_NAME","SHOT_DISTANCE","Type","Shot_Quantity","Made_Quantity"
"7294","Danilo Gallinari",3,"Floating Jump shot",1,1
"7295","Danilo Gallinari",3,"Jump Shot",10,1
"7296","Danilo Gallinari",3,"Layup Shot",3,1
"7297","Danilo Gallinari",3,"Step Back Jump shot",1,1
"7298","Danilo Gallinari",3,"Tip Layup Shot",1,0
"7299","Danilo Gallinari",3,"Turnaround Jump Shot",2,0
"7300","Danilo Gallinari",4,"Dunk Shot",1,1
"7301","Danilo Gallinari",4,"Floating Jump shot",3,2
"7302","Danilo Gallinari",4,"Jump Shot",5,1
"7303","Danilo Gallinari",5,"Jump Shot",2,1
"7304","Danilo Gallinari",6,"Fadeaway Jump Shot",1,0
"7305","Danilo Gallinari",6,"Floating Jump shot",1,0
"7306","Danilo Gallinari",6,"Jump Shot",3,0
"7307","Danilo Gallinari",6,"Turnaround Fadeaway shot",1,0
"7308","Danilo Gallinari",7,"Driving Floating Jump Shot",1,1
"7309","Danilo Gallinari",7,"Fadeaway Jump Shot",1,0
"7310","Danilo Gallinari",7,"Floating Jump shot",2,1
"7311","Danilo Gallinari",7,"Jump Bank Shot",1,0
"7312","Danilo Gallinari",7,"Jump Shot",1,0
"7313","Danilo Gallinari",8,"Jump Shot",2,0
"7314","Danilo Gallinari",9,"Turnaround Jump Shot",1,0
"7315","Danilo Gallinari",10,"Jump Shot",3,0
"7316","Danilo Gallinari",11,"Fadeaway Jump Shot",4,2
"7317","Danilo Gallinari",11,"Jump Shot",1,1
"7318","Danilo Gallinari",12,"Fadeaway Jump Shot",1,0
"7319","Danilo Gallinari",12,"Jump Shot",2,1
"7320","Danilo Gallinari",12,"Turnaround Jump Shot",1,0
"7321","Danilo Gallinari",13,"Fadeaway Jump Shot",1,1
"7322","Danilo Gallinari",13,"Jump Shot",4,1
"7323","Danilo Gallinari",13,"Turnaround Jump Shot",1,1
"7324","Danilo Gallinari",14,"Fadeaway Jump Shot",2,0
"7325","Danilo Gallinari",14,"Jump Shot",8,3
"7326","Danilo Gallinari",14,"Step Back Jump shot",2,0
"7327","Danilo Gallinari",15,"Fadeaway Jump Shot",2,0
"7328","Danilo Gallinari",15,"Jump Shot",8,1
"7329","Danilo Gallinari",15,"Step Back Jump shot",2,1
"7330","Danilo Gallinari",15,"Turnaround Jump Shot",1,1
"7331","Danilo Gallinari",16,"Fadeaway Jump Shot",5,0
"7332","Danilo Gallinari",16,"Jump Shot",7,2
"7333","Danilo Gallinari",16,"Pullup Jump shot",1,1
"7334","Danilo Gallinari",16,"Turnaround Fadeaway shot",2,0
"7335","Danilo Gallinari",16,"Turnaround Jump Shot",1,0
"7336","Danilo Gallinari",17,"Fadeaway Jump Shot",6,3
"7337","Danilo Gallinari",17,"Jump Shot",8,4
"7338","Danilo Gallinari",17,"Step Back Jump shot",1,1
"7339","Danilo Gallinari",17,"Turnaround Jump Shot",1,1
"7340","Danilo Gallinari",18,"Fadeaway Jump Shot",3,1
"7341","Danilo Gallinari",18,"Jump Shot",9,2
"7342","Danilo Gallinari",18,"Pullup Jump shot",1,1
"7343","Danilo Gallinari",18,"Step Back Jump shot",1,0
"7344","Danilo Gallinari",19,"Fadeaway Jump Shot",1,0
"7345","Danilo Gallinari",19,"Jump Shot",18,5
"7346","Danilo Gallinari",19,"Pullup Bank shot",1,1
"7347","Danilo Gallinari",19,"Step Back Jump shot",3,1
"7348","Danilo Gallinari",19,"Turnaround Jump Shot",1,1
"7349","Danilo Gallinari",20,"Fadeaway Bank shot",1,0
"7350","Danilo Gallinari",20,"Fadeaway Jump Shot",6,4
"7351","Danilo Gallinari",20,"Jump Shot",21,9
"7352","Danilo Gallinari",20,"Step Back Jump shot",5,5
"7353","Danilo Gallinari",20,"Turnaround Fadeaway Bank Jump Shot",1,0
"7354","Danilo Gallinari",20,"Turnaround Jump Shot",2,0
"7355","Danilo Gallinari",21,"Fadeaway Jump Shot",2,0
"7356","Danilo Gallinari",21,"Jump Shot",21,9
"7357","Danilo Gallinari",21,"Step Back Jump shot",7,2
"7358","Danilo Gallinari",22,"Fadeaway Jump Shot",2,0
"7359","Danilo Gallinari",22,"Jump Bank Shot",1,0
"7360","Danilo Gallinari",22,"Jump Shot",21,11
"7361","Danilo Gallinari",22,"Step Back Jump shot",2,0
"7362","Danilo Gallinari",23,"Jump Shot",21,9
"7363","Danilo Gallinari",23,"Step Back Jump shot",3,1
"7364","Danilo Gallinari",23,"Turnaround Fadeaway shot",1,0
"7365","Danilo Gallinari",23,"Turnaround Jump Shot",1,0
"7366","Danilo Gallinari",24,"Jump Shot",79,30
"7367","Danilo Gallinari",24,"Pullup Jump shot",1,1
"7368","Danilo Gallinari",24,"Step Back Jump shot",2,0
"7369","Danilo Gallinari",25,"Fadeaway Jump Shot",1,0
"7370","Danilo Gallinari",25,"Jump Shot",65,27
"7371","Danilo Gallinari",25,"Pullup Jump shot",1,1
"7372","Danilo Gallinari",25,"Step Back Jump shot",7,1
"7373","Danilo Gallinari",26,"Fadeaway Jump Shot",1,0
"7374","Danilo Gallinari",26,"Jump Shot",32,10
"7375","Danilo Gallinari",26,"Pullup Jump shot",2,1
"7376","Danilo Gallinari",26,"Step Back Jump shot",2,1
"7377","Danilo Gallinari",27,"Jump Shot",7,1
"7378","Danilo Gallinari",27,"Pullup Jump shot",2,0
"7379","Danilo Gallinari",27,"Running Jump Shot",1,1
"7380","Danilo Gallinari",28,"Jump Shot",1,1
"7381","Danilo Gallinari",30,"Jump Shot",1,0
"7382","Danilo Gallinari",30,"Running Jump Shot",1,0
"7383","Danilo Gallinari",34,"Jump Shot",1,0
"7384","Danilo Gallinari",39,"Jump Shot",1,0
"7385","Danilo Gallinari",44,"Jump Shot",1,1
"7386","Danilo Gallinari",53,"Jump Shot",1,0
"7387","Danilo Gallinari",54,"Jump Shot",1,0
"7388","Danny Green",0,"Alley Oop Dunk Shot",3,2
"7389","Danny Green",0,"Cutting Layup Shot",4,2
"7390","Danny Green",0,"Driving Finger Roll Layup Shot",2,0
"7391","Danny Green",0,"Dunk Shot",2,0
"7392","Danny Green",0,"Layup Shot",7,4
"7393","Danny Green",0,"Putback Layup Shot",2,2
"7394","Danny Green",0,"Reverse Layup Shot",4,3
"7395","Danny Green",0,"Running Dunk Shot",2,2
"7396","Danny Green",0,"Running Finger Roll Layup Shot",2,2
"7397","Danny Green",0,"Running Layup Shot",3,2
"7398","Danny Green",0,"Tip Dunk Shot",3,2
"7399","Danny Green",0,"Tip Layup Shot",5,3
"7400","Danny Green",1,"Cutting Layup Shot",8,7
"7401","Danny Green",1,"Driving Finger Roll Layup Shot",1,1
"7402","Danny Green",1,"Driving Hook Shot",1,0
"7403","Danny Green",1,"Driving Layup Shot",5,3
"7404","Danny Green",1,"Driving Reverse Layup Shot",3,0
"7405","Danny Green",1,"Layup Shot",8,4
"7406","Danny Green",1,"Reverse Layup Shot",5,3
"7407","Danny Green",1,"Running Finger Roll Layup Shot",1,1
"7408","Danny Green",1,"Running Layup Shot",6,5
"7409","Danny Green",1,"Tip Layup Shot",4,3
"7410","Danny Green",2,"Cutting Layup Shot",1,1
"7411","Danny Green",2,"Driving Finger Roll Layup Shot",4,3
"7412","Danny Green",2,"Driving Layup Shot",1,0
"7413","Danny Green",2,"Finger Roll Layup Shot",1,1
"7414","Danny Green",2,"Layup Shot",5,0
"7415","Danny Green",2,"Running Layup Shot",1,1
"7416","Danny Green",3,"Cutting Layup Shot",1,1
"7417","Danny Green",3,"Driving Finger Roll Layup Shot",1,0
"7418","Danny Green",3,"Jump Shot",2,0
"7419","Danny Green",3,"Layup Shot",2,0
"7420","Danny Green",3,"Running Jump Shot",1,0
"7421","Danny Green",4,"Floating Jump shot",1,0
"7422","Danny Green",4,"Jump Bank Shot",1,0
"7423","Danny Green",4,"Jump Shot",1,0
"7424","Danny Green",5,"Hook Shot",1,0
"7425","Danny Green",5,"Jump Shot",2,1
"7426","Danny Green",6,"Pullup Jump shot",1,0
"7427","Danny Green",7,"Floating Jump shot",1,0
"7428","Danny Green",7,"Jump Shot",1,0
"7429","Danny Green",8,"Floating Jump shot",4,1
"7430","Danny Green",8,"Jump Bank Shot",1,1
"7431","Danny Green",8,"Running Jump Shot",1,0
"7432","Danny Green",9,"Driving Bank shot",1,1
"7433","Danny Green",9,"Driving Floating Bank Jump Shot",2,1
"7434","Danny Green",9,"Floating Jump shot",2,1
"7435","Danny Green",9,"Jump Shot",1,0
"7436","Danny Green",10,"Floating Jump shot",1,1
"7437","Danny Green",10,"Pullup Jump shot",1,0
"7438","Danny Green",10,"Running Jump Shot",1,1
"7439","Danny Green",11,"Fadeaway Jump Shot",1,1
"7440","Danny Green",11,"Jump Shot",2,0
"7441","Danny Green",12,"Jump Shot",2,2
"7442","Danny Green",12,"Pullup Jump shot",5,1
"7443","Danny Green",13,"Jump Shot",2,1
"7444","Danny Green",13,"Pullup Bank shot",1,1
"7445","Danny Green",13,"Pullup Jump shot",2,0
"7446","Danny Green",14,"Jump Shot",3,0
"7447","Danny Green",14,"Pullup Jump shot",3,2
"7448","Danny Green",15,"Fadeaway Jump Shot",1,0
"7449","Danny Green",15,"Jump Shot",6,3
"7450","Danny Green",15,"Pullup Jump shot",3,0
"7451","Danny Green",15,"Step Back Jump shot",2,0
"7452","Danny Green",16,"Fadeaway Jump Shot",1,0
"7453","Danny Green",16,"Floating Jump shot",2,0
"7454","Danny Green",16,"Jump Shot",6,0
"7455","Danny Green",16,"Pullup Jump shot",1,0
"7456","Danny Green",16,"Step Back Jump shot",2,1
"7457","Danny Green",17,"Jump Shot",4,3
"7458","Danny Green",17,"Turnaround Jump Shot",1,1
"7459","Danny Green",18,"Jump Shot",5,1
"7460","Danny Green",18,"Pullup Jump shot",1,1
"7461","Danny Green",18,"Step Back Jump shot",1,1
"7462","Danny Green",19,"Jump Shot",6,1
"7463","Danny Green",19,"Pullup Jump shot",4,2
"7464","Danny Green",20,"Jump Bank Shot",1,0
"7465","Danny Green",20,"Jump Shot",4,2
"7466","Danny Green",20,"Pullup Jump shot",2,1
"7467","Danny Green",21,"Jump Shot",5,1
"7468","Danny Green",21,"Pullup Jump shot",4,2
"7469","Danny Green",22,"Floating Jump shot",1,0
"7470","Danny Green",22,"Jump Shot",34,13
"7471","Danny Green",22,"Step Back Jump shot",1,0
"7472","Danny Green",23,"Jump Shot",50,9
"7473","Danny Green",24,"Jump Bank Shot",2,1
"7474","Danny Green",24,"Jump Shot",108,41
"7475","Danny Green",24,"Pullup Jump shot",6,1
"7476","Danny Green",24,"Step Back Jump shot",2,2
"7477","Danny Green",25,"Jump Shot",90,33
"7478","Danny Green",25,"Pullup Jump shot",9,6
"7479","Danny Green",25,"Running Jump Shot",1,0
"7480","Danny Green",25,"Step Back Jump shot",1,0
"7481","Danny Green",26,"Jump Shot",26,4
"7482","Danny Green",26,"Pullup Jump shot",2,2
"7483","Danny Green",27,"Jump Shot",6,1
"7484","Danny Green",27,"Pullup Jump shot",4,2
"7485","Danny Green",28,"Jump Shot",2,0
"7486","Danny Green",28,"Pullup Jump shot",1,1
"7487","Danny Green",38,"Jump Shot",1,0
"7488","Danny Green",42,"Jump Shot",1,0
"7489","Danny Green",43,"Jump Shot",1,0
"7490","Danny Green",56,"Jump Shot",1,0
"7491","Danny Green",62,"Running Jump Shot",1,0
"7492","Dante Cunningham",0,"Alley Oop Dunk Shot",1,1
"7493","Dante Cunningham",0,"Alley Oop Layup shot",1,1
"7494","Dante Cunningham",0,"Cutting Dunk Shot",5,5
"7495","Dante Cunningham",0,"Cutting Layup Shot",2,2
"7496","Dante Cunningham",0,"Driving Dunk Shot",4,4
"7497","Dante Cunningham",0,"Driving Layup Shot",2,2
"7498","Dante Cunningham",0,"Dunk Shot",6,5
"7499","Dante Cunningham",0,"Layup Shot",6,4
"7500","Dante Cunningham",0,"Running Dunk Shot",8,7
"7501","Dante Cunningham",0,"Running Layup Shot",2,2
"7502","Dante Cunningham",0,"Running Reverse Dunk Shot",1,1
"7503","Dante Cunningham",0,"Tip Layup Shot",1,0
"7504","Dante Cunningham",1,"Alley Oop Layup shot",1,1
"7505","Dante Cunningham",1,"Cutting Finger Roll Layup Shot",1,1
"7506","Dante Cunningham",1,"Cutting Layup Shot",8,7
"7507","Dante Cunningham",1,"Driving Layup Shot",2,1
"7508","Dante Cunningham",1,"Finger Roll Layup Shot",3,3
"7509","Dante Cunningham",1,"Layup Shot",14,6
"7510","Dante Cunningham",1,"Putback Dunk Shot",1,0
"7511","Dante Cunningham",1,"Reverse Layup Shot",4,3
"7512","Dante Cunningham",1,"Running Layup Shot",3,3
"7513","Dante Cunningham",1,"Running Reverse Layup Shot",2,2
"7514","Dante Cunningham",1,"Tip Layup Shot",5,3
"7515","Dante Cunningham",2,"Cutting Layup Shot",5,4
"7516","Dante Cunningham",2,"Driving Finger Roll Layup Shot",1,1
"7517","Dante Cunningham",2,"Driving Hook Shot",1,0
"7518","Dante Cunningham",2,"Driving Layup Shot",7,4
"7519","Dante Cunningham",2,"Driving Reverse Layup Shot",1,1
"7520","Dante Cunningham",2,"Hook Shot",1,0
"7521","Dante Cunningham",2,"Layup Shot",17,8
"7522","Dante Cunningham",2,"Putback Layup Shot",1,1
"7523","Dante Cunningham",2,"Reverse Layup Shot",3,2
"7524","Dante Cunningham",2,"Running Dunk Shot",1,1
"7525","Dante Cunningham",2,"Tip Layup Shot",1,0
"7526","Dante Cunningham",3,"Driving Hook Shot",1,1
"7527","Dante Cunningham",3,"Driving Layup Shot",2,2
"7528","Dante Cunningham",3,"Jump Shot",4,0
"7529","Dante Cunningham",3,"Layup Shot",1,0
"7530","Dante Cunningham",3,"Turnaround Hook Shot",1,0
"7531","Dante Cunningham",4,"Driving Finger Roll Layup Shot",1,1
"7532","Dante Cunningham",4,"Driving Layup Shot",1,1
"7533","Dante Cunningham",4,"Hook Shot",1,0
"7534","Dante Cunningham",4,"Jump Bank Shot",1,0
"7535","Dante Cunningham",4,"Layup Shot",1,0
"7536","Dante Cunningham",5,"Hook Shot",1,1
"7537","Dante Cunningham",5,"Jump Shot",2,0
"7538","Dante Cunningham",6,"Driving Floating Jump Shot",1,0
"7539","Dante Cunningham",6,"Jump Shot",1,0
"7540","Dante Cunningham",6,"Turnaround Jump Shot",2,2
"7541","Dante Cunningham",7,"Driving Hook Shot",1,0
"7542","Dante Cunningham",7,"Running Jump Shot",1,0
"7543","Dante Cunningham",7,"Turnaround Jump Shot",1,0
"7544","Dante Cunningham",8,"Hook Shot",1,0
"7545","Dante Cunningham",8,"Jump Shot",4,0
"7546","Dante Cunningham",9,"Jump Shot",3,0
"7547","Dante Cunningham",9,"Turnaround Jump Shot",2,0
"7548","Dante Cunningham",10,"Driving Floating Jump Shot",1,1
"7549","Dante Cunningham",10,"Fadeaway Jump Shot",1,1
"7550","Dante Cunningham",10,"Pullup Jump shot",1,0
"7551","Dante Cunningham",11,"Jump Shot",1,0
"7552","Dante Cunningham",11,"Turnaround Jump Shot",1,1
"7553","Dante Cunningham",12,"Jump Shot",1,0
"7554","Dante Cunningham",12,"Pullup Jump shot",2,1
"7555","Dante Cunningham",13,"Driving Floating Jump Shot",1,0
"7556","Dante Cunningham",13,"Jump Shot",1,1
"7557","Dante Cunningham",14,"Jump Shot",2,0
"7558","Dante Cunningham",15,"Jump Shot",4,3
"7559","Dante Cunningham",16,"Jump Shot",3,0
"7560","Dante Cunningham",16,"Pullup Jump shot",1,0
"7561","Dante Cunningham",17,"Floating Jump shot",1,0
"7562","Dante Cunningham",17,"Jump Shot",3,0
"7563","Dante Cunningham",17,"Pullup Jump shot",1,0
"7564","Dante Cunningham",18,"Jump Shot",8,2
"7565","Dante Cunningham",18,"Pullup Jump shot",1,1
"7566","Dante Cunningham",19,"Jump Shot",12,9
"7567","Dante Cunningham",19,"Pullup Jump shot",1,0
"7568","Dante Cunningham",20,"Jump Shot",19,11
"7569","Dante Cunningham",21,"Jump Shot",11,4
"7570","Dante Cunningham",22,"Jump Shot",25,3
"7571","Dante Cunningham",23,"Jump Shot",69,31
"7572","Dante Cunningham",23,"Running Jump Shot",1,1
"7573","Dante Cunningham",24,"Jump Shot",42,10
"7574","Dante Cunningham",25,"Jump Shot",32,9
"7575","Dante Cunningham",26,"Jump Shot",5,2
"7576","Dante Cunningham",27,"Jump Shot",3,1
"7577","Dante Cunningham",50,"Jump Shot",1,0
"7578","Dante Cunningham",56,"Jump Shot",1,0
"7579","Darrell Arthur",0,"Cutting Dunk Shot",7,7
"7580","Darrell Arthur",0,"Cutting Layup Shot",1,1
"7581","Darrell Arthur",0,"Driving Dunk Shot",1,1
"7582","Darrell Arthur",0,"Driving Layup Shot",1,0
"7583","Darrell Arthur",0,"Dunk Shot",10,9
"7584","Darrell Arthur",0,"Layup Shot",5,2
"7585","Darrell Arthur",0,"Putback Dunk Shot",2,1
"7586","Darrell Arthur",0,"Putback Layup Shot",1,1
"7587","Darrell Arthur",0,"Running Dunk Shot",1,1
"7588","Darrell Arthur",0,"Running Layup Shot",1,1
"7589","Darrell Arthur",0,"Tip Layup Shot",3,1
"7590","Darrell Arthur",1,"Cutting Dunk Shot",1,0
"7591","Darrell Arthur",1,"Cutting Layup Shot",5,3
"7592","Darrell Arthur",1,"Driving Layup Shot",3,2
"7593","Darrell Arthur",1,"Floating Jump shot",1,0
"7594","Darrell Arthur",1,"Hook Shot",2,1
"7595","Darrell Arthur",1,"Layup Shot",10,4
"7596","Darrell Arthur",1,"Putback Layup Shot",1,1
"7597","Darrell Arthur",1,"Reverse Layup Shot",3,2
"7598","Darrell Arthur",1,"Running Alley Oop Dunk Shot",1,1
"7599","Darrell Arthur",1,"Running Layup Shot",2,0
"7600","Darrell Arthur",1,"Tip Layup Shot",7,5
"7601","Darrell Arthur",2,"Alley Oop Layup shot",1,0
"7602","Darrell Arthur",2,"Cutting Layup Shot",1,1
"7603","Darrell Arthur",2,"Driving Layup Shot",2,1
"7604","Darrell Arthur",2,"Hook Shot",2,1
"7605","Darrell Arthur",2,"Layup Shot",13,2
"7606","Darrell Arthur",2,"Reverse Layup Shot",4,3
"7607","Darrell Arthur",2,"Running Finger Roll Layup Shot",1,1
"7608","Darrell Arthur",2,"Running Layup Shot",1,1
"7609","Darrell Arthur",2,"Tip Layup Shot",5,4
"7610","Darrell Arthur",2,"Turnaround Jump Shot",1,0
"7611","Darrell Arthur",3,"Driving Hook Shot",1,0
"7612","Darrell Arthur",3,"Fadeaway Jump Shot",1,1
"7613","Darrell Arthur",3,"Hook Shot",1,0
"7614","Darrell Arthur",3,"Jump Bank Shot",1,1
"7615","Darrell Arthur",3,"Jump Shot",4,0
"7616","Darrell Arthur",3,"Tip Layup Shot",1,1
"7617","Darrell Arthur",4,"Hook Shot",2,0
"7618","Darrell Arthur",4,"Jump Shot",2,0
"7619","Darrell Arthur",4,"Turnaround Fadeaway shot",1,0
"7620","Darrell Arthur",5,"Driving Hook Shot",1,1
"7621","Darrell Arthur",5,"Hook Bank Shot",1,0
"7622","Darrell Arthur",5,"Hook Shot",1,0
"7623","Darrell Arthur",5,"Jump Bank Shot",1,0
"7624","Darrell Arthur",5,"Running Jump Shot",1,0
"7625","Darrell Arthur",5,"Turnaround Hook Shot",2,2
"7626","Darrell Arthur",5,"Turnaround Jump Shot",1,0
"7627","Darrell Arthur",6,"Driving Bank shot",1,0
"7628","Darrell Arthur",6,"Jump Bank Shot",1,0
"7629","Darrell Arthur",6,"Jump Shot",1,0
"7630","Darrell Arthur",6,"Turnaround Bank shot",1,1
"7631","Darrell Arthur",6,"Turnaround Jump Shot",1,0
"7632","Darrell Arthur",7,"Hook Shot",1,1
"7633","Darrell Arthur",7,"Jump Bank Shot",1,1
"7634","Darrell Arthur",7,"Jump Shot",2,1
"7635","Darrell Arthur",7,"Pullup Jump shot",1,0
"7636","Darrell Arthur",7,"Turnaround Bank shot",1,1
"7637","Darrell Arthur",7,"Turnaround Jump Shot",1,0
"7638","Darrell Arthur",8,"Floating Jump shot",1,0
"7639","Darrell Arthur",8,"Jump Shot",3,1
"7640","Darrell Arthur",8,"Step Back Jump shot",1,0
"7641","Darrell Arthur",8,"Turnaround Fadeaway shot",2,1
"7642","Darrell Arthur",8,"Turnaround Jump Shot",2,1
"7643","Darrell Arthur",9,"Fadeaway Jump Shot",1,0
"7644","Darrell Arthur",9,"Jump Shot",3,1
"7645","Darrell Arthur",9,"Turnaround Bank shot",1,1
"7646","Darrell Arthur",9,"Turnaround Jump Shot",1,1
"7647","Darrell Arthur",10,"Jump Shot",3,1
"7648","Darrell Arthur",10,"Step Back Jump shot",1,1
"7649","Darrell Arthur",11,"Fadeaway Jump Shot",1,1
"7650","Darrell Arthur",11,"Jump Shot",2,1
"7651","Darrell Arthur",11,"Turnaround Fadeaway Bank Jump Shot",1,1
"7652","Darrell Arthur",11,"Turnaround Fadeaway shot",1,0
"7653","Darrell Arthur",11,"Turnaround Jump Shot",2,2
"7654","Darrell Arthur",12,"Hook Shot",1,0
"7655","Darrell Arthur",12,"Jump Shot",3,0
"7656","Darrell Arthur",13,"Fadeaway Jump Shot",1,1
"7657","Darrell Arthur",13,"Jump Shot",7,2
"7658","Darrell Arthur",13,"Turnaround Fadeaway shot",1,1
"7659","Darrell Arthur",14,"Floating Jump shot",1,1
"7660","Darrell Arthur",14,"Jump Shot",11,5
"7661","Darrell Arthur",14,"Pullup Jump shot",1,0
"7662","Darrell Arthur",14,"Turnaround Jump Shot",1,0
"7663","Darrell Arthur",15,"Fadeaway Jump Shot",1,0
"7664","Darrell Arthur",15,"Jump Bank Shot",1,1
"7665","Darrell Arthur",15,"Jump Shot",11,6
"7666","Darrell Arthur",15,"Turnaround Fadeaway Bank Jump Shot",1,0
"7667","Darrell Arthur",15,"Turnaround Fadeaway shot",3,1
"7668","Darrell Arthur",15,"Turnaround Jump Shot",1,0
"7669","Darrell Arthur",16,"Fadeaway Jump Shot",1,0
"7670","Darrell Arthur",16,"Jump Shot",21,8
"7671","Darrell Arthur",16,"Pullup Jump shot",2,1
"7672","Darrell Arthur",16,"Turnaround Fadeaway shot",1,1
"7673","Darrell Arthur",17,"Floating Jump shot",1,0
"7674","Darrell Arthur",17,"Jump Shot",26,12
"7675","Darrell Arthur",17,"Turnaround Jump Shot",2,1
"7676","Darrell Arthur",18,"Jump Shot",31,14
"7677","Darrell Arthur",18,"Pullup Jump shot",2,2
"7678","Darrell Arthur",18,"Step Back Jump shot",1,0
"7679","Darrell Arthur",19,"Jump Shot",28,13
"7680","Darrell Arthur",20,"Jump Shot",29,16
"7681","Darrell Arthur",20,"Step Back Jump shot",1,1
"7682","Darrell Arthur",21,"Jump Shot",17,6
"7683","Darrell Arthur",22,"Jump Shot",13,4
"7684","Darrell Arthur",23,"Jump Shot",18,7
"7685","Darrell Arthur",24,"Jump Bank Shot",1,1
"7686","Darrell Arthur",24,"Jump Shot",35,11
"7687","Darrell Arthur",24,"Pullup Jump shot",2,1
"7688","Darrell Arthur",25,"Jump Shot",31,12
"7689","Darrell Arthur",26,"Jump Shot",15,7
"7690","Darrell Arthur",27,"Jump Shot",4,3
"7691","Darrell Arthur",50,"Jump Shot",1,0
"7692","Darrell Arthur",72,"Jump Shot",1,0
"7693","Darren Collison",0,"Cutting Layup Shot",1,1
"7694","Darren Collison",0,"Driving Dunk Shot",1,1
"7695","Darren Collison",0,"Driving Finger Roll Layup Shot",6,6
"7696","Darren Collison",0,"Driving Layup Shot",6,4
"7697","Darren Collison",0,"Layup Shot",12,4
"7698","Darren Collison",0,"Reverse Layup Shot",2,1
"7699","Darren Collison",0,"Running Dunk Shot",3,3
"7700","Darren Collison",0,"Running Finger Roll Layup Shot",1,1
"7701","Darren Collison",0,"Running Layup Shot",8,4
"7702","Darren Collison",0,"Running Reverse Layup Shot",1,1
"7703","Darren Collison",1,"Cutting Layup Shot",4,4
"7704","Darren Collison",1,"Driving Finger Roll Layup Shot",2,1
"7705","Darren Collison",1,"Driving Layup Shot",20,15
"7706","Darren Collison",1,"Layup Shot",24,11
"7707","Darren Collison",1,"Reverse Layup Shot",1,1
"7708","Darren Collison",1,"Running Layup Shot",16,11
"7709","Darren Collison",1,"Running Reverse Layup Shot",1,1
"7710","Darren Collison",2,"Cutting Layup Shot",5,3
"7711","Darren Collison",2,"Driving Finger Roll Layup Shot",3,2
"7712","Darren Collison",2,"Driving Layup Shot",37,31
"7713","Darren Collison",2,"Driving Reverse Layup Shot",1,1
"7714","Darren Collison",2,"Layup Shot",35,11
"7715","Darren Collison",2,"Putback Layup Shot",1,1
"7716","Darren Collison",2,"Reverse Layup Shot",1,0
"7717","Darren Collison",2,"Running Finger Roll Layup Shot",1,0
"7718","Darren Collison",2,"Running Layup Shot",17,16
"7719","Darren Collison",2,"Turnaround Jump Shot",1,1
"7720","Darren Collison",3,"Cutting Layup Shot",1,1
"7721","Darren Collison",3,"Driving Bank shot",1,1
"7722","Darren Collison",3,"Driving Floating Jump Shot",1,0
"7723","Darren Collison",3,"Driving Layup Shot",11,5
"7724","Darren Collison",3,"Driving Reverse Layup Shot",1,1
"7725","Darren Collison",3,"Floating Jump shot",1,1
"7726","Darren Collison",3,"Jump Shot",8,0
"7727","Darren Collison",3,"Layup Shot",7,4
"7728","Darren Collison",3,"Running Layup Shot",6,3
"7729","Darren Collison",4,"Cutting Layup Shot",1,1
"7730","Darren Collison",4,"Driving Layup Shot",2,1
"7731","Darren Collison",4,"Fadeaway Jump Shot",1,0
"7732","Darren Collison",4,"Floating Jump shot",2,2
"7733","Darren Collison",4,"Jump Bank Shot",2,1
"7734","Darren Collison",4,"Jump Shot",2,1
"7735","Darren Collison",4,"Layup Shot",2,0
"7736","Darren Collison",4,"Running Jump Shot",2,0
"7737","Darren Collison",5,"Cutting Layup Shot",1,1
"7738","Darren Collison",5,"Driving Floating Bank Jump Shot",1,1
"7739","Darren Collison",5,"Floating Jump shot",3,2
"7740","Darren Collison",5,"Jump Bank Shot",1,1
"7741","Darren Collison",5,"Jump Shot",4,1
"7742","Darren Collison",5,"Turnaround Bank shot",1,0
"7743","Darren Collison",6,"Driving Floating Bank Jump Shot",1,0
"7744","Darren Collison",6,"Floating Jump shot",3,1
"7745","Darren Collison",6,"Jump Bank Shot",1,0
"7746","Darren Collison",6,"Jump Shot",8,1
"7747","Darren Collison",6,"Pullup Jump shot",1,0
"7748","Darren Collison",6,"Running Jump Shot",1,1
"7749","Darren Collison",7,"Driving Bank shot",2,1
"7750","Darren Collison",7,"Driving Floating Jump Shot",1,1
"7751","Darren Collison",7,"Floating Jump shot",2,1
"7752","Darren Collison",7,"Jump Bank Shot",1,0
"7753","Darren Collison",7,"Jump Shot",2,1
"7754","Darren Collison",7,"Running Jump Shot",2,1
"7755","Darren Collison",8,"Fadeaway Bank shot",2,1
"7756","Darren Collison",8,"Floating Jump shot",2,1
"7757","Darren Collison",8,"Jump Shot",2,0
"7758","Darren Collison",8,"Pullup Jump shot",1,0
"7759","Darren Collison",9,"Driving Floating Jump Shot",1,1
"7760","Darren Collison",9,"Floating Jump shot",1,0
"7761","Darren Collison",9,"Jump Shot",6,2
"7762","Darren Collison",9,"Pullup Jump shot",1,0
"7763","Darren Collison",10,"Driving Floating Jump Shot",1,0
"7764","Darren Collison",10,"Jump Shot",3,1
"7765","Darren Collison",10,"Pullup Jump shot",2,1
"7766","Darren Collison",10,"Running Jump Shot",1,0
"7767","Darren Collison",11,"Fadeaway Jump Shot",1,0
"7768","Darren Collison",11,"Floating Jump shot",2,1
"7769","Darren Collison",11,"Jump Shot",1,1
"7770","Darren Collison",11,"Pullup Jump shot",3,3
"7771","Darren Collison",12,"Driving Floating Jump Shot",1,0
"7772","Darren Collison",12,"Jump Shot",2,1
"7773","Darren Collison",12,"Pullup Jump shot",4,3
