"","PLAYER_NAME","SHOT_DISTANCE","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"3314","Damian Lillard",2,5,3,1,0.333333333333333
"3315","Damjan Rudez",2,2,2,2,1
"3316","Danilo Gallinari",2,1,22,8,0.363636363636364
"3317","Danilo Gallinari",2,2,13,3,0.230769230769231
"3318","Danilo Gallinari",2,3,21,7,0.333333333333333
"3319","Danilo Gallinari",2,4,8,4,0.5
"3320","Danny Green",2,1,1,1,1
"3321","Danny Green",2,2,2,2,1
"3322","Danny Green",2,3,5,2,0.4
"3323","Danny Green",2,4,5,1,0.2
"3324","Dante Cunningham",2,1,12,7,0.583333333333333
"3325","Dante Cunningham",2,2,4,4,1
"3326","Dante Cunningham",2,3,11,2,0.181818181818182
"3327","Dante Cunningham",2,4,12,9,0.75
"3328","Darrell Arthur",2,1,6,4,0.666666666666667
"3329","Darrell Arthur",2,2,7,4,0.571428571428571
"3330","Darrell Arthur",2,3,8,0,0
"3331","Darrell Arthur",2,4,10,6,0.6
"3332","Darren Collison",2,1,16,9,0.5625
"3333","Darren Collison",2,2,42,31,0.738095238095238
"3334","Darren Collison",2,3,13,7,0.538461538461538
"3335","Darren Collison",2,4,31,19,0.612903225806452
"3336","David Lee",2,1,15,5,0.333333333333333
"3337","David Lee",2,2,16,6,0.375
"3338","David Lee",2,3,10,4,0.4
"3339","David Lee",2,4,12,4,0.333333333333333
"3340","David West",2,1,9,7,0.777777777777778
"3341","David West",2,2,8,5,0.625
"3342","David West",2,3,8,7,0.875
"3343","David West",2,4,11,7,0.636363636363636
"3344","DeAndre Jordan",2,1,21,12,0.571428571428571
"3345","DeAndre Jordan",2,2,18,14,0.777777777777778
"3346","DeAndre Jordan",2,3,16,8,0.5
"3347","DeAndre Jordan",2,4,7,5,0.714285714285714
"3348","DeJuan Blair",2,2,2,0,0
"3349","DeJuan Blair",2,3,2,1,0.5
"3350","DeJuan Blair",2,4,6,3,0.5
"3351","DeMar DeRozan",2,1,39,24,0.615384615384615
"3352","DeMar DeRozan",2,2,18,8,0.444444444444444
"3353","DeMar DeRozan",2,3,43,29,0.674418604651163
"3354","DeMar DeRozan",2,4,22,12,0.545454545454545
"3355","DeMarcus Cousins",2,1,51,26,0.509803921568627
"3356","DeMarcus Cousins",2,2,39,22,0.564102564102564
"3357","DeMarcus Cousins",2,3,50,22,0.44
"3358","DeMarcus Cousins",2,4,47,22,0.468085106382979
"3359","DeMarcus Cousins",2,5,1,1,1
"3360","DeMarre Carroll",2,1,5,3,0.6
"3361","DeMarre Carroll",2,2,5,1,0.2
"3362","DeMarre Carroll",2,3,3,2,0.666666666666667
"3363","DeMarre Carroll",2,4,6,4,0.666666666666667
"3364","Dennis Schroder",2,1,27,9,0.333333333333333
"3365","Dennis Schroder",2,2,16,7,0.4375
"3366","Dennis Schroder",2,3,20,7,0.35
"3367","Dennis Schroder",2,4,17,11,0.647058823529412
"3368","Dennis Schroder",2,5,1,0,0
"3369","Deron Williams",2,1,11,7,0.636363636363636
"3370","Deron Williams",2,2,10,6,0.6
"3371","Deron Williams",2,3,10,3,0.3
"3372","Deron Williams",2,4,9,5,0.555555555555556
"3373","Deron Williams",2,5,1,0,0
"3374","Derrick Favors",2,1,22,11,0.5
"3375","Derrick Favors",2,2,27,17,0.62962962962963
"3376","Derrick Favors",2,3,23,14,0.608695652173913
"3377","Derrick Favors",2,4,18,12,0.666666666666667
"3378","Derrick Favors",2,5,2,0,0
"3379","Derrick Rose",2,1,36,14,0.388888888888889
"3380","Derrick Rose",2,2,34,18,0.529411764705882
"3381","Derrick Rose",2,3,23,5,0.217391304347826
"3382","Derrick Rose",2,4,18,8,0.444444444444444
"3383","Derrick Rose",2,5,1,1,1
"3384","Derrick Williams",2,1,15,4,0.266666666666667
"3385","Derrick Williams",2,2,17,12,0.705882352941177
"3386","Derrick Williams",2,3,5,1,0.2
"3387","Derrick Williams",2,4,20,8,0.4
"3388","Devin Harris",2,1,5,2,0.4
"3389","Devin Harris",2,2,9,9,1
"3390","Devin Harris",2,3,9,4,0.444444444444444
"3391","Devin Harris",2,4,3,1,0.333333333333333
"3392","Devyn Marble",2,2,5,2,0.4
"3393","Devyn Marble",2,4,1,0,0
"3394","Dewayne Dedmon",2,1,5,1,0.2
"3395","Dewayne Dedmon",2,2,6,4,0.666666666666667
"3396","Dewayne Dedmon",2,3,3,2,0.666666666666667
"3397","Dewayne Dedmon",2,4,4,2,0.5
"3398","Dion Waiters",2,1,9,5,0.555555555555556
"3399","Dion Waiters",2,2,17,5,0.294117647058824
"3400","Dion Waiters",2,3,9,1,0.111111111111111
"3401","Dion Waiters",2,4,16,6,0.375
"3402","Dion Waiters",2,5,1,0,0
"3403","Dirk Nowitzki",2,1,6,5,0.833333333333333
"3404","Dirk Nowitzki",2,2,10,6,0.6
"3405","Dirk Nowitzki",2,3,5,3,0.6
"3406","Dirk Nowitzki",2,4,12,8,0.666666666666667
"3407","Dirk Nowitzki",2,5,1,0,0
"3408","Donald Sloan",2,1,14,8,0.571428571428571
"3409","Donald Sloan",2,2,9,3,0.333333333333333
"3410","Donald Sloan",2,3,17,11,0.647058823529412
"3411","Donald Sloan",2,4,18,9,0.5
"3412","Donatas Motiejunas",2,1,7,2,0.285714285714286
"3413","Donatas Motiejunas",2,2,3,2,0.666666666666667
"3414","Donatas Motiejunas",2,3,2,1,0.5
"3415","Donatas Motiejunas",2,4,1,1,1
"3416","Doug McDermott",2,1,10,8,0.8
"3417","Doug McDermott",2,2,14,7,0.5
"3418","Doug McDermott",2,3,8,5,0.625
"3419","Doug McDermott",2,4,18,5,0.277777777777778
"3420","Draymond Green",2,1,40,21,0.525
"3421","Draymond Green",2,2,32,21,0.65625
"3422","Draymond Green",2,3,30,19,0.633333333333333
"3423","Draymond Green",2,4,24,17,0.708333333333333
"3424","Draymond Green",2,5,2,1,0.5
"3425","Drew Gooden",2,2,5,2,0.4
"3426","Drew Gooden",2,3,2,2,1
"3427","Drew Gooden",2,4,1,1,1
"3428","Dwight Howard",2,1,25,12,0.48
"3429","Dwight Howard",2,2,14,8,0.571428571428571
"3430","Dwight Howard",2,3,15,10,0.666666666666667
"3431","Dwight Howard",2,4,20,15,0.75
"3432","Dwight Powell",2,1,4,3,0.75
"3433","Dwight Powell",2,2,8,6,0.75
"3434","Dwight Powell",2,3,9,2,0.222222222222222
"3435","Dwight Powell",2,4,9,4,0.444444444444444
"3436","Dwyane Wade",2,1,37,24,0.648648648648649
"3437","Dwyane Wade",2,2,31,16,0.516129032258065
"3438","Dwyane Wade",2,3,17,10,0.588235294117647
"3439","Dwyane Wade",2,4,22,14,0.636363636363636
"3440","Dwyane Wade",2,5,2,2,1
"3441","E'Twaun Moore",2,1,5,5,1
"3442","E'Twaun Moore",2,2,8,5,0.625
"3443","E'Twaun Moore",2,3,7,4,0.571428571428571
"3444","E'Twaun Moore",2,4,4,1,0.25
"3445","Ed Davis",2,1,16,10,0.625
"3446","Ed Davis",2,2,24,15,0.625
"3447","Ed Davis",2,3,10,6,0.6
"3448","Ed Davis",2,4,19,9,0.473684210526316
"3449","Ed Davis",2,5,1,1,1
"3450","Elfrid Payton",2,1,20,8,0.4
"3451","Elfrid Payton",2,2,15,7,0.466666666666667
"3452","Elfrid Payton",2,3,32,18,0.5625
"3453","Elfrid Payton",2,4,35,19,0.542857142857143
"3454","Elijah Millsap",2,2,4,3,0.75
"3455","Elijah Millsap",2,3,2,0,0
"3456","Elijah Millsap",2,4,6,2,0.333333333333333
"3457","Elton Brand",2,4,1,1,1
"3458","Enes Kanter",2,1,25,12,0.48
"3459","Enes Kanter",2,2,30,15,0.5
"3460","Enes Kanter",2,3,17,8,0.470588235294118
"3461","Enes Kanter",2,4,28,16,0.571428571428571
"3462","Eric Bledsoe",2,1,12,7,0.583333333333333
"3463","Eric Bledsoe",2,2,15,7,0.466666666666667
"3464","Eric Bledsoe",2,3,7,2,0.285714285714286
"3465","Eric Bledsoe",2,4,10,4,0.4
"3466","Eric Gordon",2,1,20,10,0.5
"3467","Eric Gordon",2,2,7,2,0.285714285714286
"3468","Eric Gordon",2,3,12,7,0.583333333333333
"3469","Eric Gordon",2,4,9,3,0.333333333333333
"3470","Eric Gordon",2,5,1,0,0
"3471","Eric Moreland",2,4,1,1,1
"3472","Ersan Ilyasova",2,1,12,6,0.5
"3473","Ersan Ilyasova",2,2,8,1,0.125
"3474","Ersan Ilyasova",2,3,11,5,0.454545454545455
"3475","Ersan Ilyasova",2,4,5,3,0.6
"3476","Ersan Ilyasova",2,8,1,0,0
"3477","Evan Fournier",2,1,36,21,0.583333333333333
"3478","Evan Fournier",2,2,15,8,0.533333333333333
"3479","Evan Fournier",2,3,19,11,0.578947368421053
"3480","Evan Fournier",2,4,20,9,0.45
"3481","Evan Turner",2,1,7,3,0.428571428571429
"3482","Evan Turner",2,2,12,7,0.583333333333333
"3483","Evan Turner",2,3,8,6,0.75
"3484","Evan Turner",2,4,8,5,0.625
"3485","Evan Turner",2,5,1,0,0
"3486","Evan Turner",2,6,1,0,0
"3487","Festus Ezeli",2,1,10,3,0.3
"3488","Festus Ezeli",2,2,7,3,0.428571428571429
"3489","Festus Ezeli",2,3,2,0,0
"3490","Festus Ezeli",2,4,5,4,0.8
"3491","Festus Ezeli",2,6,1,0,0
"3492","Garrett Temple",2,1,9,2,0.222222222222222
"3493","Garrett Temple",2,2,5,4,0.8
"3494","Garrett Temple",2,3,7,1,0.142857142857143
"3495","Garrett Temple",2,4,2,0,0
"3496","Gary Harris",2,1,27,12,0.444444444444444
"3497","Gary Harris",2,2,16,6,0.375
"3498","Gary Harris",2,3,28,10,0.357142857142857
"3499","Gary Harris",2,4,8,2,0.25
"3500","Gary Neal",2,1,2,1,0.5
"3501","Gary Neal",2,2,4,3,0.75
"3502","Gary Neal",2,3,3,1,0.333333333333333
"3503","Gary Neal",2,4,1,0,0
"3504","George Hill",2,1,10,4,0.4
"3505","George Hill",2,2,11,5,0.454545454545455
"3506","George Hill",2,3,22,10,0.454545454545455
"3507","George Hill",2,4,12,7,0.583333333333333
"3508","George Hill",2,5,1,1,1
"3509","Gerald Green",2,1,5,4,0.8
"3510","Gerald Green",2,2,4,2,0.5
"3511","Gerald Green",2,4,3,1,0.333333333333333
"3512","Gerald Henderson",2,2,11,5,0.454545454545455
"3513","Gerald Henderson",2,3,2,2,1
"3514","Gerald Henderson",2,4,6,2,0.333333333333333
"3515","Giannis Antetokounmpo",2,1,27,14,0.518518518518518
"3516","Giannis Antetokounmpo",2,2,11,6,0.545454545454545
"3517","Giannis Antetokounmpo",2,3,26,12,0.461538461538462
"3518","Giannis Antetokounmpo",2,4,15,9,0.6
"3519","Glenn Robinson",2,1,2,1,0.5
"3520","Glenn Robinson",2,2,7,3,0.428571428571429
"3521","Glenn Robinson",2,3,1,0,0
"3522","Glenn Robinson",2,4,3,2,0.666666666666667
"3523","Goran Dragic",2,1,33,14,0.424242424242424
"3524","Goran Dragic",2,2,26,15,0.576923076923077
"3525","Goran Dragic",2,3,20,16,0.8
"3526","Goran Dragic",2,4,16,11,0.6875
"3527","Goran Dragic",2,5,2,2,1
"3528","Gordon Hayward",2,1,18,11,0.611111111111111
"3529","Gordon Hayward",2,2,20,11,0.55
"3530","Gordon Hayward",2,3,15,6,0.4
"3531","Gordon Hayward",2,4,14,6,0.428571428571429
"3532","Gordon Hayward",2,5,2,1,0.5
"3533","Gorgui Dieng",2,1,11,6,0.545454545454545
"3534","Gorgui Dieng",2,2,5,3,0.6
"3535","Gorgui Dieng",2,3,11,6,0.545454545454545
"3536","Gorgui Dieng",2,4,6,4,0.666666666666667
"3537","Greg Monroe",2,1,33,17,0.515151515151515
"3538","Greg Monroe",2,2,28,13,0.464285714285714
"3539","Greg Monroe",2,3,30,14,0.466666666666667
"3540","Greg Monroe",2,4,25,11,0.44
"3541","Greg Smith",2,1,1,1,1
"3542","Greg Smith",2,2,5,3,0.6
"3543","Greg Smith",2,4,1,0,0
"3544","Greivis Vasquez",2,2,3,0,0
"3545","Greivis Vasquez",2,3,1,0,0
"3546","Greivis Vasquez",2,4,2,1,0.5
"3547","Harrison Barnes",2,1,6,2,0.333333333333333
"3548","Harrison Barnes",2,2,5,2,0.4
"3549","Harrison Barnes",2,3,9,2,0.222222222222222
"3550","Harrison Barnes",2,4,9,2,0.222222222222222
"3551","Hassan Whiteside",2,1,16,9,0.5625
"3552","Hassan Whiteside",2,2,17,11,0.647058823529412
"3553","Hassan Whiteside",2,3,14,8,0.571428571428571
"3554","Hassan Whiteside",2,4,12,8,0.666666666666667
"3555","Hassan Whiteside",2,5,1,0,0
"3556","Henry Sims",2,1,3,3,1
"3557","Henry Sims",2,2,4,2,0.5
"3558","Henry Sims",2,3,2,1,0.5
"3559","Henry Sims",2,4,6,2,0.333333333333333
"3560","Hollis Thompson",2,1,7,4,0.571428571428571
"3561","Hollis Thompson",2,2,8,4,0.5
"3562","Hollis Thompson",2,3,6,3,0.5
"3563","Hollis Thompson",2,4,12,5,0.416666666666667
"3564","Hollis Thompson",2,5,1,0,0
"3565","Ian Clark",2,1,1,1,1
"3566","Ian Clark",2,2,6,3,0.5
"3567","Ian Clark",2,3,5,3,0.6
"3568","Ian Clark",2,4,11,6,0.545454545454545
"3569","Ian Mahinmi",2,1,16,7,0.4375
"3570","Ian Mahinmi",2,2,11,6,0.545454545454545
"3571","Ian Mahinmi",2,3,16,10,0.625
"3572","Ian Mahinmi",2,4,9,4,0.444444444444444
"3573","Iman Shumpert",2,1,2,1,0.5
"3574","Iman Shumpert",2,2,2,1,0.5
"3575","Iman Shumpert",2,3,3,1,0.333333333333333
"3576","Iman Shumpert",2,4,4,2,0.5
"3577","Isaiah Canaan",2,1,5,0,0
"3578","Isaiah Canaan",2,2,14,8,0.571428571428571
"3579","Isaiah Canaan",2,3,12,5,0.416666666666667
"3580","Isaiah Canaan",2,4,6,3,0.5
"3581","Isaiah Canaan",2,6,2,1,0.5
"3582","Isaiah Thomas",2,1,32,14,0.4375
"3583","Isaiah Thomas",2,2,34,13,0.382352941176471
"3584","Isaiah Thomas",2,3,38,20,0.526315789473684
"3585","Isaiah Thomas",2,4,28,12,0.428571428571429
"3586","Isaiah Thomas",2,5,1,1,1
"3587","Ish Smith",2,1,9,4,0.444444444444444
"3588","Ish Smith",2,2,27,14,0.518518518518518
"3589","Ish Smith",2,3,43,22,0.511627906976744
"3590","Ish Smith",2,4,33,17,0.515151515151515
"3591","Ish Smith",2,5,5,2,0.4
"3592","Ish Smith",2,6,1,1,1
"3593","J.R. Smith",2,1,6,2,0.333333333333333
"3594","J.R. Smith",2,2,5,4,0.8
"3595","J.R. Smith",2,3,5,1,0.2
"3596","J.R. Smith",2,4,4,2,0.5
"3597","JJ Hickson",2,1,5,2,0.4
"3598","JJ Hickson",2,2,4,2,0.5
"3599","JJ Hickson",2,3,4,2,0.5
"3600","JJ Hickson",2,4,3,2,0.666666666666667
"3601","JJ Redick",2,1,7,4,0.571428571428571
"3602","JJ Redick",2,2,8,4,0.5
"3603","JJ Redick",2,3,8,3,0.375
"3604","JJ Redick",2,4,1,1,1
"3605","JJ Redick",2,5,1,0,0
"3606","JaKarr Sampson",2,1,18,11,0.611111111111111
"3607","JaKarr Sampson",2,2,13,5,0.384615384615385
"3608","JaKarr Sampson",2,3,8,6,0.75
"3609","JaKarr Sampson",2,4,9,7,0.777777777777778
"3610","JaKarr Sampson",2,5,1,1,1
"3611","JaMychal Green",2,1,6,5,0.833333333333333
"3612","JaMychal Green",2,2,18,9,0.5
"3613","JaMychal Green",2,3,11,7,0.636363636363636
"3614","JaMychal Green",2,4,9,3,0.333333333333333
"3615","JaVale McGee",2,1,2,0,0
"3616","JaVale McGee",2,2,4,1,0.25
"3617","JaVale McGee",2,4,2,1,0.5
"3618","Jabari Parker",2,1,13,4,0.307692307692308
"3619","Jabari Parker",2,2,12,3,0.25
"3620","Jabari Parker",2,3,23,6,0.260869565217391
"3621","Jabari Parker",2,4,13,6,0.461538461538462
"3622","Jae Crowder",2,1,17,13,0.764705882352941
"3623","Jae Crowder",2,2,11,4,0.363636363636364
"3624","Jae Crowder",2,3,13,8,0.615384615384615
"3625","Jae Crowder",2,4,10,6,0.6
"3626","Jamal Crawford",2,2,15,11,0.733333333333333
"3627","Jamal Crawford",2,3,5,3,0.6
"3628","Jamal Crawford",2,4,14,6,0.428571428571429
"3629","Jameer Nelson",2,1,2,1,0.5
"3630","Jameer Nelson",2,2,2,0,0
"3631","Jameer Nelson",2,3,3,1,0.333333333333333
"3632","Jameer Nelson",2,4,7,5,0.714285714285714
"3633","James Ennis",2,1,3,2,0.666666666666667
"3634","James Ennis",2,2,1,0,0
"3635","James Ennis",2,3,2,1,0.5
"3636","James Ennis",2,4,5,2,0.4
"3637","James Harden",2,1,33,20,0.606060606060606
"3638","James Harden",2,2,31,17,0.548387096774194
"3639","James Harden",2,3,52,30,0.576923076923077
"3640","James Harden",2,4,45,27,0.6
"3641","James Harden",2,5,5,4,0.8
"3642","James Johnson",2,1,10,5,0.5
"3643","James Johnson",2,2,14,9,0.642857142857143
"3644","James Johnson",2,3,14,7,0.5
"3645","James Johnson",2,4,8,5,0.625
"3646","James Michael McAdoo",2,1,1,1,1
"3647","James Michael McAdoo",2,2,2,1,0.5
"3648","James Michael McAdoo",2,3,2,0,0
"3649","James Michael McAdoo",2,4,7,1,0.142857142857143
"3650","Jared Cunningham",2,2,1,1,1
"3651","Jared Cunningham",2,4,4,2,0.5
"3652","Jared Dudley",2,1,2,2,1
"3653","Jared Dudley",2,2,3,3,1
"3654","Jared Dudley",2,3,7,5,0.714285714285714
"3655","Jared Dudley",2,4,4,2,0.5
"3656","Jared Sullinger",2,1,12,6,0.5
"3657","Jared Sullinger",2,2,19,10,0.526315789473684
"3658","Jared Sullinger",2,3,20,11,0.55
"3659","Jared Sullinger",2,4,10,3,0.3
"3660","Jarrett Jack",2,1,5,3,0.6
"3661","Jarrett Jack",2,2,2,2,1
"3662","Jarrett Jack",2,3,3,1,0.333333333333333
"3663","Jarrett Jack",2,4,1,0,0
"3664","Jason Smith",2,1,5,3,0.6
"3665","Jason Smith",2,2,7,4,0.571428571428571
"3666","Jason Smith",2,3,3,2,0.666666666666667
"3667","Jason Smith",2,4,4,2,0.5
"3668","Jason Terry",2,1,1,1,1
"3669","Jason Terry",2,2,2,0,0
"3670","Jason Terry",2,3,1,1,1
"3671","Jason Terry",2,4,2,1,0.5
"3672","Jason Thompson",2,1,7,3,0.428571428571429
"3673","Jason Thompson",2,2,3,3,1
"3674","Jason Thompson",2,3,2,0,0
"3675","Jason Thompson",2,4,5,4,0.8
"3676","Jeff Ayres",2,2,1,0,0
"3677","Jeff Ayres",2,4,2,2,1
"3678","Jeff Green",2,1,22,10,0.454545454545455
"3679","Jeff Green",2,2,21,11,0.523809523809524
"3680","Jeff Green",2,3,13,8,0.615384615384615
"3681","Jeff Green",2,4,21,7,0.333333333333333
"3682","Jeff Teague",2,1,20,8,0.4
"3683","Jeff Teague",2,2,24,8,0.333333333333333
"3684","Jeff Teague",2,3,27,12,0.444444444444444
"3685","Jeff Teague",2,4,18,6,0.333333333333333
"3686","Jeff Teague",2,5,1,0,0
"3687","Jeff Withey",2,1,3,1,0.333333333333333
"3688","Jeff Withey",2,2,12,7,0.583333333333333
"3689","Jeff Withey",2,3,5,3,0.6
"3690","Jeff Withey",2,4,7,5,0.714285714285714
"3691","Jerami Grant",2,1,27,9,0.333333333333333
"3692","Jerami Grant",2,2,20,5,0.25
"3693","Jerami Grant",2,3,19,10,0.526315789473684
"3694","Jerami Grant",2,4,19,11,0.578947368421053
"3695","Jeremy Evans",2,1,1,1,1
"3696","Jeremy Evans",2,3,2,0,0
"3697","Jeremy Evans",2,4,4,2,0.5
"3698","Jeremy Lamb",2,1,2,0,0
"3699","Jeremy Lamb",2,2,21,13,0.619047619047619
"3700","Jeremy Lamb",2,3,5,3,0.6
"3701","Jeremy Lamb",2,4,15,7,0.466666666666667
"3702","Jeremy Lin",2,1,14,8,0.571428571428571
"3703","Jeremy Lin",2,2,23,13,0.565217391304348
"3704","Jeremy Lin",2,3,4,2,0.5
"3705","Jeremy Lin",2,4,21,6,0.285714285714286
"3706","Jeremy Lin",2,5,1,1,1
"3707","Jerryd Bayless",2,1,2,1,0.5
"3708","Jerryd Bayless",2,2,6,3,0.5
"3709","Jerryd Bayless",2,3,2,1,0.5
"3710","Jerryd Bayless",2,4,9,3,0.333333333333333
"3711","Jimmer Fredette",2,4,1,1,1
"3712","Jimmy Butler",2,1,27,13,0.481481481481481
"3713","Jimmy Butler",2,2,16,5,0.3125
"3714","Jimmy Butler",2,3,31,17,0.548387096774194
"3715","Jimmy Butler",2,4,21,12,0.571428571428571
"3716","Jimmy Butler",2,5,2,2,1
"3717","Jimmy Butler",2,8,1,1,1
"3718","Joakim Noah",2,1,5,3,0.6
"3719","Joakim Noah",2,2,6,0,0
"3720","Joakim Noah",2,3,5,2,0.4
"3721","Joakim Noah",2,4,5,1,0.2
"3722","Joe Ingles",2,1,1,1,1
"3723","Joe Ingles",2,2,10,9,0.9
"3724","Joe Ingles",2,3,2,1,0.5
"3725","Joe Ingles",2,4,4,2,0.5
"3726","Joe Johnson",2,1,12,9,0.75
"3727","Joe Johnson",2,3,6,3,0.5
"3728","Joe Johnson",2,4,7,3,0.428571428571429
"3729","Joffrey Lauvergne",2,1,8,4,0.5
"3730","Joffrey Lauvergne",2,2,16,10,0.625
"3731","Joffrey Lauvergne",2,3,9,3,0.333333333333333
"3732","Joffrey Lauvergne",2,4,7,5,0.714285714285714
"3733","John Henson",2,1,7,3,0.428571428571429
"3734","John Henson",2,2,6,4,0.666666666666667
"3735","John Henson",2,3,11,5,0.454545454545455
"3736","John Henson",2,4,13,3,0.230769230769231
"3737","John Jenkins",2,1,1,0,0
"3738","John Jenkins",2,2,3,2,0.666666666666667
"3739","John Jenkins",2,3,2,1,0.5
"3740","John Jenkins",2,4,4,4,1
"3741","John Wall",2,1,23,9,0.391304347826087
"3742","John Wall",2,2,37,20,0.540540540540541
"3743","John Wall",2,3,12,6,0.5
"3744","John Wall",2,4,20,9,0.45
"3745","John Wall",2,6,1,0,0
"3746","Johnny O'Bryant",2,1,1,0,0
"3747","Johnny O'Bryant",2,2,7,2,0.285714285714286
"3748","Johnny O'Bryant",2,3,4,2,0.5
"3749","Johnny O'Bryant",2,4,5,2,0.4
"3750","Jon Leuer",2,1,6,1,0.166666666666667
"3751","Jon Leuer",2,2,6,3,0.5
"3752","Jon Leuer",2,3,6,2,0.333333333333333
"3753","Jon Leuer",2,4,2,1,0.5
"3754","Jonas Jerebko",2,1,5,3,0.6
"3755","Jonas Jerebko",2,2,11,5,0.454545454545455
"3756","Jonas Jerebko",2,3,4,2,0.5
"3757","Jonas Jerebko",2,4,9,4,0.444444444444444
"3758","Jonas Valanciunas",2,1,24,13,0.541666666666667
"3759","Jonas Valanciunas",2,2,17,8,0.470588235294118
"3760","Jonas Valanciunas",2,3,30,18,0.6
"3761","Jonas Valanciunas",2,4,11,5,0.454545454545455
"3762","Jordan Clarkson",2,1,24,10,0.416666666666667
"3763","Jordan Clarkson",2,2,21,8,0.380952380952381
"3764","Jordan Clarkson",2,3,25,15,0.6
"3765","Jordan Clarkson",2,4,10,4,0.4
"3766","Jordan Clarkson",2,5,1,1,1
"3767","Jordan Farmar",2,1,1,1,1
"3768","Jordan Farmar",2,2,2,1,0.5
"3769","Jordan Farmar",2,3,3,1,0.333333333333333
"3770","Jordan Farmar",2,4,3,1,0.333333333333333
"3771","Jordan Hamilton",2,1,1,0,0
"3772","Jordan Hamilton",2,2,2,2,1
"3773","Jordan Hamilton",2,3,1,1,1
"3774","Jordan Hamilton",2,4,10,7,0.7
"3775","Jordan Hill",2,1,4,1,0.25
"3776","Jordan Hill",2,2,11,5,0.454545454545455
"3777","Jordan Hill",2,3,7,6,0.857142857142857
"3778","Jordan Hill",2,4,11,5,0.454545454545455
"3779","Jordan Hill",2,5,1,1,1
"3780","Jorge Gutierrez",2,2,1,1,1
"3781","Jose Calderon",2,1,5,2,0.4
"3782","Jose Calderon",2,2,2,1,0.5
"3783","Jose Calderon",2,3,5,5,1
"3784","Jose Calderon",2,4,4,1,0.25
"3785","Jose Juan Barea",2,1,8,6,0.75
"3786","Jose Juan Barea",2,2,14,5,0.357142857142857
"3787","Jose Juan Barea",2,3,6,3,0.5
"3788","Jose Juan Barea",2,4,20,8,0.4
"3789","Josh McRoberts",2,1,1,1,1
"3790","Josh McRoberts",2,2,4,2,0.5
"3791","Josh McRoberts",2,3,5,3,0.6
"3792","Josh McRoberts",2,4,4,2,0.5
"3793","Josh Smith",2,1,7,5,0.714285714285714
"3794","Josh Smith",2,2,13,7,0.538461538461538
"3795","Josh Smith",2,3,5,1,0.2
"3796","Josh Smith",2,4,11,5,0.454545454545455
"3797","Jrue Holiday",2,1,22,15,0.681818181818182
"3798","Jrue Holiday",2,2,24,11,0.458333333333333
"3799","Jrue Holiday",2,3,13,7,0.538461538461538
"3800","Jrue Holiday",2,4,30,12,0.4
"3801","Jrue Holiday",2,5,1,0,0
"3802","Julius Randle",2,1,23,12,0.521739130434783
"3803","Julius Randle",2,2,23,10,0.434782608695652
"3804","Julius Randle",2,3,29,9,0.310344827586207
"3805","Julius Randle",2,4,29,16,0.551724137931034
"3806","Justin Holiday",2,1,2,1,0.5
"3807","Justin Holiday",2,2,6,1,0.166666666666667
"3808","Justin Holiday",2,3,2,1,0.5
"3809","Justin Holiday",2,4,6,2,0.333333333333333
"3810","Jusuf Nurkic",2,1,12,3,0.25
"3811","Jusuf Nurkic",2,2,9,5,0.555555555555556
"3812","Jusuf Nurkic",2,3,6,2,0.333333333333333
"3813","Jusuf Nurkic",2,4,10,5,0.5
"3814","KJ McDaniels",2,1,1,0,0
"3815","KJ McDaniels",2,2,2,0,0
"3816","KJ McDaniels",2,3,1,0,0
"3817","KJ McDaniels",2,4,6,2,0.333333333333333
"3818","Kawhi Leonard",2,1,8,3,0.375
"3819","Kawhi Leonard",2,2,14,10,0.714285714285714
"3820","Kawhi Leonard",2,3,12,9,0.75
"3821","Kawhi Leonard",2,4,5,2,0.4
"3822","Kelly Olynyk",2,1,14,6,0.428571428571429
"3823","Kelly Olynyk",2,2,15,12,0.8
"3824","Kelly Olynyk",2,3,10,4,0.4
"3825","Kelly Olynyk",2,4,16,7,0.4375
"3826","Kemba Walker",2,1,27,10,0.37037037037037
"3827","Kemba Walker",2,2,21,11,0.523809523809524
"3828","Kemba Walker",2,3,28,15,0.535714285714286
"3829","Kemba Walker",2,4,18,9,0.5
"3830","Kemba Walker",2,6,1,0,0
"3831","Kendall Marshall",2,1,2,2,1
"3832","Kendall Marshall",2,3,2,1,0.5
"3833","Kendrick Perkins",2,1,1,0,0
"3834","Kendrick Perkins",2,2,4,3,0.75
"3835","Kendrick Perkins",2,3,2,1,0.5
"3836","Kendrick Perkins",2,4,3,2,0.666666666666667
"3837","Kenneth Faried",2,1,29,18,0.620689655172414
"3838","Kenneth Faried",2,2,28,16,0.571428571428571
"3839","Kenneth Faried",2,3,28,14,0.5
"3840","Kenneth Faried",2,4,14,7,0.5
"3841","Kenneth Faried",2,5,1,1,1
"3842","Kent Bazemore",2,1,14,8,0.571428571428571
"3843","Kent Bazemore",2,2,12,7,0.583333333333333
"3844","Kent Bazemore",2,3,14,5,0.357142857142857
"3845","Kent Bazemore",2,4,21,10,0.476190476190476
"3846","Kentavious Caldwell-Pope",2,1,7,5,0.714285714285714
"3847","Kentavious Caldwell-Pope",2,2,7,3,0.428571428571429
"3848","Kentavious Caldwell-Pope",2,3,16,4,0.25
"3849","Kentavious Caldwell-Pope",2,4,10,4,0.4
