"","PLAYER_NAME","SHOT_DISTANCE","Type","Shot_Quantity","Made_Quantity"
"18909","Kawhi Leonard",8,"Driving Jump shot",2,1
"18910","Kawhi Leonard",8,"Fadeaway Jump Shot",2,1
"18911","Kawhi Leonard",8,"Floating Jump shot",1,0
"18912","Kawhi Leonard",8,"Jump Bank Shot",1,1
"18913","Kawhi Leonard",8,"Jump Hook Shot",1,1
"18914","Kawhi Leonard",8,"Jump Shot",10,2
"18915","Kawhi Leonard",8,"Pullup Jump shot",1,1
"18916","Kawhi Leonard",8,"Running Bank shot",1,1
"18917","Kawhi Leonard",8,"Turnaround Bank shot",1,1
"18918","Kawhi Leonard",8,"Turnaround Jump Shot",1,1
"18919","Kawhi Leonard",9,"Fadeaway Jump Shot",1,1
"18920","Kawhi Leonard",9,"Jump Bank Shot",1,1
"18921","Kawhi Leonard",9,"Jump Shot",13,3
"18922","Kawhi Leonard",9,"Pullup Jump shot",3,3
"18923","Kawhi Leonard",9,"Running Jump Shot",3,2
"18924","Kawhi Leonard",9,"Turnaround Fadeaway shot",2,1
"18925","Kawhi Leonard",9,"Turnaround Jump Shot",4,1
"18926","Kawhi Leonard",10,"Fadeaway Jump Shot",4,3
"18927","Kawhi Leonard",10,"Jump Bank Shot",1,0
"18928","Kawhi Leonard",10,"Jump Shot",13,3
"18929","Kawhi Leonard",10,"Pullup Jump shot",3,3
"18930","Kawhi Leonard",10,"Turnaround Fadeaway shot",1,0
"18931","Kawhi Leonard",11,"Fadeaway Jump Shot",3,1
"18932","Kawhi Leonard",11,"Floating Jump shot",1,1
"18933","Kawhi Leonard",11,"Jump Shot",9,2
"18934","Kawhi Leonard",11,"Pullup Jump shot",2,2
"18935","Kawhi Leonard",11,"Turnaround Fadeaway shot",2,2
"18936","Kawhi Leonard",11,"Turnaround Jump Shot",2,1
"18937","Kawhi Leonard",12,"Fadeaway Jump Shot",1,1
"18938","Kawhi Leonard",12,"Jump Shot",14,6
"18939","Kawhi Leonard",12,"Pullup Jump shot",3,2
"18940","Kawhi Leonard",12,"Running Jump Shot",1,0
"18941","Kawhi Leonard",12,"Step Back Jump shot",3,2
"18942","Kawhi Leonard",12,"Turnaround Fadeaway shot",1,1
"18943","Kawhi Leonard",12,"Turnaround Jump Shot",2,1
"18944","Kawhi Leonard",13,"Jump Shot",27,10
"18945","Kawhi Leonard",13,"Pullup Jump shot",4,2
"18946","Kawhi Leonard",13,"Turnaround Fadeaway shot",5,4
"18947","Kawhi Leonard",13,"Turnaround Jump Shot",3,2
"18948","Kawhi Leonard",14,"Fadeaway Jump Shot",2,2
"18949","Kawhi Leonard",14,"Jump Shot",13,6
"18950","Kawhi Leonard",14,"Pullup Jump shot",4,3
"18951","Kawhi Leonard",14,"Step Back Jump shot",1,0
"18952","Kawhi Leonard",14,"Turnaround Fadeaway shot",1,0
"18953","Kawhi Leonard",14,"Turnaround Jump Shot",2,1
"18954","Kawhi Leonard",15,"Jump Shot",17,8
"18955","Kawhi Leonard",15,"Pullup Jump shot",7,4
"18956","Kawhi Leonard",15,"Turnaround Fadeaway shot",1,1
"18957","Kawhi Leonard",15,"Turnaround Jump Shot",1,0
"18958","Kawhi Leonard",16,"Fadeaway Jump Shot",3,2
"18959","Kawhi Leonard",16,"Jump Shot",28,15
"18960","Kawhi Leonard",16,"Pullup Jump shot",7,3
"18961","Kawhi Leonard",16,"Step Back Jump shot",1,1
"18962","Kawhi Leonard",16,"Turnaround Fadeaway shot",1,0
"18963","Kawhi Leonard",17,"Jump Shot",19,4
"18964","Kawhi Leonard",17,"Pullup Jump shot",4,3
"18965","Kawhi Leonard",17,"Step Back Jump shot",1,1
"18966","Kawhi Leonard",17,"Turnaround Jump Shot",1,0
"18967","Kawhi Leonard",18,"Jump Shot",18,8
"18968","Kawhi Leonard",18,"Pullup Jump shot",9,5
"18969","Kawhi Leonard",19,"Jump Shot",21,7
"18970","Kawhi Leonard",19,"Pullup Jump shot",7,5
"18971","Kawhi Leonard",20,"Jump Shot",12,1
"18972","Kawhi Leonard",20,"Pullup Jump shot",3,2
"18973","Kawhi Leonard",21,"Jump Shot",5,2
"18974","Kawhi Leonard",21,"Pullup Jump shot",5,2
"18975","Kawhi Leonard",22,"Jump Shot",27,11
"18976","Kawhi Leonard",23,"Jump Shot",43,19
"18977","Kawhi Leonard",23,"Pullup Jump shot",1,1
"18978","Kawhi Leonard",23,"Step Back Jump shot",1,0
"18979","Kawhi Leonard",24,"Jump Shot",61,26
"18980","Kawhi Leonard",24,"Pullup Jump shot",1,0
"18981","Kawhi Leonard",25,"Jump Bank Shot",1,0
"18982","Kawhi Leonard",25,"Jump Shot",45,8
"18983","Kawhi Leonard",25,"Pullup Jump shot",1,1
"18984","Kawhi Leonard",26,"Jump Shot",14,2
"18985","Kawhi Leonard",26,"Pullup Jump shot",2,1
"18986","Kawhi Leonard",27,"Jump Shot",2,0
"18987","Kawhi Leonard",27,"Pullup Jump shot",2,1
"18988","Kelly Olynyk",0,"Alley Oop Dunk Shot",1,1
"18989","Kelly Olynyk",0,"Driving Dunk Shot",5,5
"18990","Kelly Olynyk",0,"Driving Finger Roll Layup Shot",2,2
"18991","Kelly Olynyk",0,"Driving Layup Shot",7,5
"18992","Kelly Olynyk",0,"Driving Reverse Layup Shot",1,1
"18993","Kelly Olynyk",0,"Driving Slam Dunk Shot",1,1
"18994","Kelly Olynyk",0,"Dunk Shot",10,10
"18995","Kelly Olynyk",0,"Finger Roll Layup Shot",4,3
"18996","Kelly Olynyk",0,"Layup Shot",35,23
"18997","Kelly Olynyk",0,"Putback Dunk Shot",2,2
"18998","Kelly Olynyk",0,"Putback Layup Shot",1,1
"18999","Kelly Olynyk",0,"Reverse Dunk Shot",1,1
"19000","Kelly Olynyk",0,"Reverse Layup Shot",5,5
"19001","Kelly Olynyk",0,"Reverse Slam Dunk Shot",1,1
"19002","Kelly Olynyk",0,"Running Dunk Shot",1,1
"19003","Kelly Olynyk",0,"Slam Dunk Shot",1,1
"19004","Kelly Olynyk",0,"Tip Shot",1,0
"19005","Kelly Olynyk",1,"Driving Finger Roll Layup Shot",1,1
"19006","Kelly Olynyk",1,"Driving Layup Shot",7,3
"19007","Kelly Olynyk",1,"Driving Reverse Layup Shot",2,2
"19008","Kelly Olynyk",1,"Finger Roll Layup Shot",1,1
"19009","Kelly Olynyk",1,"Layup Shot",40,22
"19010","Kelly Olynyk",1,"Putback Layup Shot",2,2
"19011","Kelly Olynyk",1,"Reverse Layup Shot",3,2
"19012","Kelly Olynyk",1,"Tip Shot",6,2
"19013","Kelly Olynyk",2,"Alley Oop Layup shot",2,2
"19014","Kelly Olynyk",2,"Driving Finger Roll Layup Shot",4,3
"19015","Kelly Olynyk",2,"Driving Jump shot",1,1
"19016","Kelly Olynyk",2,"Driving Layup Shot",8,5
"19017","Kelly Olynyk",2,"Finger Roll Layup Shot",5,4
"19018","Kelly Olynyk",2,"Layup Shot",23,12
"19019","Kelly Olynyk",2,"Reverse Layup Shot",1,1
"19020","Kelly Olynyk",2,"Running Layup Shot",1,1
"19021","Kelly Olynyk",2,"Running Tip Shot",1,0
"19022","Kelly Olynyk",2,"Tip Shot",1,1
"19023","Kelly Olynyk",3,"Driving Finger Roll Layup Shot",1,1
"19024","Kelly Olynyk",3,"Driving Jump shot",1,0
"19025","Kelly Olynyk",3,"Driving Layup Shot",1,0
"19026","Kelly Olynyk",3,"Finger Roll Layup Shot",1,0
"19027","Kelly Olynyk",3,"Hook Shot",1,0
"19028","Kelly Olynyk",3,"Jump Shot",10,1
"19029","Kelly Olynyk",4,"Driving Jump shot",3,1
"19030","Kelly Olynyk",4,"Floating Jump shot",2,2
"19031","Kelly Olynyk",4,"Jump Shot",6,2
"19032","Kelly Olynyk",4,"Pullup Jump shot",1,1
"19033","Kelly Olynyk",4,"Turnaround Hook Shot",1,1
"19034","Kelly Olynyk",5,"Hook Shot",3,3
"19035","Kelly Olynyk",5,"Jump Shot",6,2
"19036","Kelly Olynyk",6,"Driving Jump shot",1,1
"19037","Kelly Olynyk",6,"Fadeaway Jump Shot",1,1
"19038","Kelly Olynyk",6,"Hook Shot",2,1
"19039","Kelly Olynyk",6,"Jump Shot",5,0
"19040","Kelly Olynyk",6,"Running Jump Shot",2,1
"19041","Kelly Olynyk",6,"Turnaround Hook Shot",1,1
"19042","Kelly Olynyk",6,"Turnaround Jump Shot",2,0
"19043","Kelly Olynyk",7,"Floating Jump shot",1,0
"19044","Kelly Olynyk",7,"Jump Shot",4,1
"19045","Kelly Olynyk",7,"Step Back Jump shot",1,0
"19046","Kelly Olynyk",8,"Fadeaway Jump Shot",2,1
"19047","Kelly Olynyk",8,"Jump Shot",2,0
"19048","Kelly Olynyk",8,"Step Back Jump shot",1,0
"19049","Kelly Olynyk",8,"Turnaround Jump Shot",1,0
"19050","Kelly Olynyk",9,"Jump Bank Shot",1,1
"19051","Kelly Olynyk",9,"Jump Shot",4,2
"19052","Kelly Olynyk",9,"Running Jump Shot",1,0
"19053","Kelly Olynyk",10,"Jump Shot",1,0
"19054","Kelly Olynyk",11,"Fadeaway Jump Shot",2,1
"19055","Kelly Olynyk",11,"Floating Jump shot",1,1
"19056","Kelly Olynyk",11,"Jump Shot",4,1
"19057","Kelly Olynyk",11,"Step Back Jump shot",1,0
"19058","Kelly Olynyk",12,"Fadeaway Jump Shot",1,1
"19059","Kelly Olynyk",12,"Jump Shot",3,2
"19060","Kelly Olynyk",13,"Fadeaway Jump Shot",2,0
"19061","Kelly Olynyk",13,"Jump Shot",3,1
"19062","Kelly Olynyk",13,"Step Back Jump shot",1,1
"19063","Kelly Olynyk",14,"Fadeaway Jump Shot",2,2
"19064","Kelly Olynyk",14,"Jump Shot",8,1
"19065","Kelly Olynyk",14,"Step Back Jump shot",1,1
"19066","Kelly Olynyk",14,"Turnaround Jump Shot",1,0
"19067","Kelly Olynyk",15,"Jump Shot",8,6
"19068","Kelly Olynyk",15,"Running Jump Shot",1,1
"19069","Kelly Olynyk",16,"Fadeaway Jump Shot",1,1
"19070","Kelly Olynyk",16,"Jump Shot",6,1
"19071","Kelly Olynyk",17,"Jump Shot",9,6
"19072","Kelly Olynyk",18,"Jump Shot",15,5
"19073","Kelly Olynyk",19,"Jump Shot",11,3
"19074","Kelly Olynyk",19,"Step Back Jump shot",1,1
"19075","Kelly Olynyk",20,"Jump Shot",6,0
"19076","Kelly Olynyk",21,"Jump Shot",4,2
"19077","Kelly Olynyk",22,"Jump Shot",9,2
"19078","Kelly Olynyk",23,"Jump Shot",15,6
"19079","Kelly Olynyk",24,"Jump Shot",52,15
"19080","Kelly Olynyk",25,"Jump Bank Shot",1,1
"19081","Kelly Olynyk",25,"Jump Shot",75,31
"19082","Kelly Olynyk",26,"Jump Shot",18,3
"19083","Kelly Olynyk",27,"Jump Shot",6,3
"19084","Kelly Olynyk",29,"Jump Shot",1,0
"19085","Kelly Olynyk",54,"Jump Shot",1,0
"19086","Kemba Walker",0,"Driving Finger Roll Layup Shot",4,3
"19087","Kemba Walker",0,"Driving Layup Shot",29,23
"19088","Kemba Walker",0,"Driving Reverse Layup Shot",2,2
"19089","Kemba Walker",0,"Layup Shot",24,12
"19090","Kemba Walker",0,"Reverse Layup Shot",5,3
"19091","Kemba Walker",0,"Tip Shot",1,0
"19092","Kemba Walker",1,"Driving Finger Roll Layup Shot",2,2
"19093","Kemba Walker",1,"Driving Layup Shot",45,31
"19094","Kemba Walker",1,"Driving Reverse Layup Shot",13,11
"19095","Kemba Walker",1,"Finger Roll Layup Shot",2,1
"19096","Kemba Walker",1,"Jump Shot",1,0
"19097","Kemba Walker",1,"Layup Shot",58,14
"19098","Kemba Walker",1,"Reverse Layup Shot",3,3
"19099","Kemba Walker",1,"Running Layup Shot",1,1
"19100","Kemba Walker",2,"Driving Finger Roll Layup Shot",1,1
"19101","Kemba Walker",2,"Driving Layup Shot",23,9
"19102","Kemba Walker",2,"Driving Reverse Layup Shot",2,1
"19103","Kemba Walker",2,"Layup Shot",34,6
"19104","Kemba Walker",2,"Reverse Layup Shot",1,1
"19105","Kemba Walker",2,"Running Layup Shot",1,1
"19106","Kemba Walker",2,"Running Reverse Layup Shot",1,0
"19107","Kemba Walker",3,"Driving Layup Shot",4,2
"19108","Kemba Walker",3,"Floating Jump shot",1,1
"19109","Kemba Walker",3,"Jump Shot",5,0
"19110","Kemba Walker",3,"Layup Shot",2,1
"19111","Kemba Walker",3,"Running Jump Shot",2,1
"19112","Kemba Walker",4,"Driving Bank shot",1,1
"19113","Kemba Walker",4,"Driving Layup Shot",2,2
"19114","Kemba Walker",4,"Jump Shot",8,0
"19115","Kemba Walker",4,"Running Jump Shot",2,2
"19116","Kemba Walker",5,"Driving Hook Shot",1,1
"19117","Kemba Walker",5,"Driving Jump shot",3,2
"19118","Kemba Walker",5,"Jump Shot",10,2
"19119","Kemba Walker",5,"Pullup Jump shot",1,0
"19120","Kemba Walker",5,"Running Jump Shot",2,2
"19121","Kemba Walker",6,"Driving Jump shot",3,2
"19122","Kemba Walker",6,"Floating Jump shot",1,0
"19123","Kemba Walker",6,"Jump Shot",11,1
"19124","Kemba Walker",6,"Running Jump Shot",3,2
"19125","Kemba Walker",7,"Driving Bank shot",1,1
"19126","Kemba Walker",7,"Driving Jump shot",2,0
"19127","Kemba Walker",7,"Fadeaway Jump Shot",1,0
"19128","Kemba Walker",7,"Floating Jump shot",4,3
"19129","Kemba Walker",7,"Hook Shot",1,0
"19130","Kemba Walker",7,"Jump Shot",11,4
"19131","Kemba Walker",7,"Pullup Jump shot",1,1
"19132","Kemba Walker",7,"Running Bank shot",1,0
"19133","Kemba Walker",7,"Running Jump Shot",1,0
"19134","Kemba Walker",8,"Driving Jump shot",2,2
"19135","Kemba Walker",8,"Floating Jump shot",1,1
"19136","Kemba Walker",8,"Jump Shot",7,1
"19137","Kemba Walker",8,"Pullup Jump shot",1,1
"19138","Kemba Walker",8,"Running Bank shot",1,1
"19139","Kemba Walker",8,"Running Jump Shot",2,2
"19140","Kemba Walker",9,"Fadeaway Jump Shot",2,0
"19141","Kemba Walker",9,"Floating Jump shot",1,1
"19142","Kemba Walker",9,"Jump Shot",9,2
"19143","Kemba Walker",9,"Running Jump Shot",1,1
"19144","Kemba Walker",10,"Driving Bank shot",2,2
"19145","Kemba Walker",10,"Driving Jump shot",1,0
"19146","Kemba Walker",10,"Floating Jump shot",2,0
"19147","Kemba Walker",10,"Jump Shot",11,1
"19148","Kemba Walker",10,"Pullup Jump shot",2,1
"19149","Kemba Walker",10,"Running Jump Shot",2,0
"19150","Kemba Walker",10,"Step Back Jump shot",2,0
"19151","Kemba Walker",10,"Turnaround Jump Shot",1,1
"19152","Kemba Walker",11,"Driving Jump shot",2,1
"19153","Kemba Walker",11,"Fadeaway Jump Shot",1,0
"19154","Kemba Walker",11,"Floating Jump shot",1,1
"19155","Kemba Walker",11,"Jump Shot",9,2
"19156","Kemba Walker",11,"Pullup Jump shot",1,1
"19157","Kemba Walker",11,"Running Jump Shot",2,0
"19158","Kemba Walker",11,"Step Back Jump shot",2,1
"19159","Kemba Walker",11,"Turnaround Jump Shot",1,0
"19160","Kemba Walker",12,"Floating Jump shot",1,1
"19161","Kemba Walker",12,"Jump Bank Shot",2,1
"19162","Kemba Walker",12,"Jump Shot",9,0
"19163","Kemba Walker",12,"Pullup Jump shot",1,1
"19164","Kemba Walker",12,"Step Back Jump shot",2,0
"19165","Kemba Walker",12,"Turnaround Jump Shot",1,0
"19166","Kemba Walker",13,"Fadeaway Jump Shot",1,0
"19167","Kemba Walker",13,"Jump Shot",6,1
"19168","Kemba Walker",13,"Pullup Jump shot",1,0
"19169","Kemba Walker",13,"Step Back Jump shot",3,2
"19170","Kemba Walker",14,"Fadeaway Jump Shot",2,1
"19171","Kemba Walker",14,"Jump Shot",19,5
"19172","Kemba Walker",14,"Pullup Jump shot",2,1
"19173","Kemba Walker",14,"Step Back Jump shot",2,0
"19174","Kemba Walker",15,"Driving Jump shot",1,0
"19175","Kemba Walker",15,"Fadeaway Jump Shot",1,1
"19176","Kemba Walker",15,"Jump Shot",21,7
"19177","Kemba Walker",15,"Pullup Jump shot",8,4
"19178","Kemba Walker",15,"Running Jump Shot",1,0
"19179","Kemba Walker",15,"Step Back Jump shot",3,2
"19180","Kemba Walker",16,"Driving Jump shot",1,0
"19181","Kemba Walker",16,"Jump Shot",34,9
"19182","Kemba Walker",16,"Pullup Jump shot",9,5
"19183","Kemba Walker",16,"Step Back Jump shot",6,6
"19184","Kemba Walker",17,"Fadeaway Jump Shot",2,1
"19185","Kemba Walker",17,"Jump Shot",36,12
"19186","Kemba Walker",17,"Pullup Bank shot",1,0
"19187","Kemba Walker",17,"Pullup Jump shot",4,0
"19188","Kemba Walker",17,"Step Back Jump shot",12,7
"19189","Kemba Walker",18,"Jump Shot",39,16
"19190","Kemba Walker",18,"Pullup Jump shot",6,5
"19191","Kemba Walker",18,"Step Back Jump shot",7,3
"19192","Kemba Walker",19,"Jump Shot",21,8
"19193","Kemba Walker",19,"Pullup Jump shot",4,4
"19194","Kemba Walker",19,"Step Back Jump shot",3,2
"19195","Kemba Walker",20,"Jump Shot",9,6
"19196","Kemba Walker",20,"Pullup Jump shot",3,1
"19197","Kemba Walker",21,"Jump Shot",7,2
"19198","Kemba Walker",22,"Jump Shot",5,0
"19199","Kemba Walker",23,"Jump Shot",18,5
"19200","Kemba Walker",24,"Jump Shot",47,17
"19201","Kemba Walker",24,"Pullup Jump shot",2,0
"19202","Kemba Walker",24,"Step Back Jump shot",1,1
"19203","Kemba Walker",25,"Jump Shot",99,30
"19204","Kemba Walker",25,"Pullup Jump shot",3,1
"19205","Kemba Walker",25,"Step Back Jump shot",1,1
"19206","Kemba Walker",26,"Fadeaway Jump Shot",1,1
"19207","Kemba Walker",26,"Jump Shot",64,21
"19208","Kemba Walker",26,"Pullup Jump shot",1,0
"19209","Kemba Walker",26,"Step Back Jump shot",1,1
"19210","Kemba Walker",27,"Jump Shot",15,5
"19211","Kemba Walker",28,"Jump Shot",4,2
"19212","Kemba Walker",29,"Jump Shot",3,0
"19213","Kemba Walker",30,"Jump Shot",2,0
"19214","Kemba Walker",31,"Jump Shot",2,0
"19215","Kemba Walker",32,"Jump Shot",1,0
"19216","Kemba Walker",33,"Jump Shot",1,0
"19217","Kemba Walker",35,"Jump Shot",1,0
"19218","Kemba Walker",38,"Jump Shot",2,0
"19219","Kemba Walker",39,"Jump Shot",3,0
"19220","Kemba Walker",39,"Running Jump Shot",1,0
"19221","Kemba Walker",40,"Jump Shot",1,0
"19222","Kemba Walker",53,"Jump Shot",1,0
"19223","Kemba Walker",54,"Jump Shot",1,0
"19224","Kemba Walker",56,"Jump Shot",1,0
"19225","Kemba Walker",59,"Jump Shot",1,0
"19226","Kendall Marshall",0,"Driving Layup Shot",2,2
"19227","Kendall Marshall",0,"Layup Shot",6,4
"19228","Kendall Marshall",1,"Driving Layup Shot",3,3
"19229","Kendall Marshall",1,"Layup Shot",6,5
"19230","Kendall Marshall",2,"Driving Jump shot",1,0
"19231","Kendall Marshall",2,"Driving Layup Shot",2,1
"19232","Kendall Marshall",2,"Layup Shot",1,0
"19233","Kendall Marshall",2,"Running Layup Shot",1,0
"19234","Kendall Marshall",3,"Hook Shot",2,2
"19235","Kendall Marshall",3,"Jump Shot",2,0
"19236","Kendall Marshall",4,"Hook Shot",1,0
"19237","Kendall Marshall",4,"Jump Shot",2,0
"19238","Kendall Marshall",4,"Running Jump Shot",1,0
"19239","Kendall Marshall",5,"Jump Shot",1,0
"19240","Kendall Marshall",6,"Turnaround Jump Shot",1,1
"19241","Kendall Marshall",7,"Hook Shot",1,0
"19242","Kendall Marshall",7,"Jump Bank Shot",1,1
"19243","Kendall Marshall",8,"Turnaround Jump Shot",1,0
"19244","Kendall Marshall",10,"Jump Shot",1,1
"19245","Kendall Marshall",11,"Jump Shot",3,2
"19246","Kendall Marshall",12,"Hook Shot",1,0
"19247","Kendall Marshall",12,"Turnaround Bank shot",1,1
"19248","Kendall Marshall",13,"Jump Shot",2,1
"19249","Kendall Marshall",14,"Jump Shot",2,0
"19250","Kendall Marshall",17,"Jump Shot",2,2
"19251","Kendall Marshall",17,"Pullup Jump shot",1,0
"19252","Kendall Marshall",18,"Jump Shot",4,2
"19253","Kendall Marshall",21,"Jump Shot",2,0
"19254","Kendall Marshall",22,"Jump Shot",6,1
"19255","Kendall Marshall",23,"Jump Shot",2,0
"19256","Kendall Marshall",24,"Jump Shot",10,4
"19257","Kendall Marshall",25,"Jump Shot",15,6
"19258","Kendall Marshall",26,"Jump Shot",9,4
"19259","Kendall Marshall",27,"Jump Shot",4,3
"19260","Kendall Marshall",37,"Jump Shot",1,0
"19261","Kendrick Perkins",0,"Alley Oop Dunk Shot",1,1
"19262","Kendrick Perkins",0,"Dunk Shot",15,13
"19263","Kendrick Perkins",0,"Layup Shot",15,9
"19264","Kendrick Perkins",0,"Putback Layup Shot",2,2
"19265","Kendrick Perkins",0,"Putback Slam Dunk Shot",1,1
"19266","Kendrick Perkins",0,"Reverse Dunk Shot",1,1
"19267","Kendrick Perkins",0,"Reverse Layup Shot",1,1
"19268","Kendrick Perkins",0,"Slam Dunk Shot",5,5
"19269","Kendrick Perkins",0,"Tip Shot",1,1
"19270","Kendrick Perkins",0,"Turnaround Hook Shot",1,1
"19271","Kendrick Perkins",1,"Driving Layup Shot",1,1
"19272","Kendrick Perkins",1,"Hook Shot",1,0
"19273","Kendrick Perkins",1,"Jump Hook Shot",1,1
"19274","Kendrick Perkins",1,"Layup Shot",15,7
"19275","Kendrick Perkins",1,"Putback Layup Shot",1,1
"19276","Kendrick Perkins",1,"Reverse Layup Shot",6,2
"19277","Kendrick Perkins",1,"Running Layup Shot",1,0
"19278","Kendrick Perkins",1,"Tip Shot",1,0
"19279","Kendrick Perkins",2,"Hook Shot",3,2
"19280","Kendrick Perkins",2,"Layup Shot",12,4
"19281","Kendrick Perkins",2,"Reverse Layup Shot",3,1
"19282","Kendrick Perkins",2,"Tip Shot",2,0
"19283","Kendrick Perkins",2,"Turnaround Hook Shot",1,1
"19284","Kendrick Perkins",3,"Floating Jump shot",1,1
"19285","Kendrick Perkins",3,"Hook Shot",11,4
"19286","Kendrick Perkins",3,"Jump Hook Shot",1,1
"19287","Kendrick Perkins",3,"Jump Shot",13,2
"19288","Kendrick Perkins",3,"Putback Layup Shot",1,0
"19289","Kendrick Perkins",3,"Tip Shot",1,0
"19290","Kendrick Perkins",3,"Turnaround Hook Shot",3,1
"19291","Kendrick Perkins",4,"Floating Jump shot",3,1
"19292","Kendrick Perkins",4,"Hook Shot",7,3
"19293","Kendrick Perkins",4,"Jump Hook Shot",2,0
"19294","Kendrick Perkins",4,"Jump Shot",5,0
"19295","Kendrick Perkins",4,"Running Hook Shot",1,1
"19296","Kendrick Perkins",4,"Running Jump Shot",1,1
"19297","Kendrick Perkins",4,"Turnaround Hook Shot",3,2
"19298","Kendrick Perkins",4,"Turnaround Jump Shot",1,0
"19299","Kendrick Perkins",5,"Floating Jump shot",1,0
"19300","Kendrick Perkins",5,"Hook Bank Shot",2,1
"19301","Kendrick Perkins",5,"Hook Shot",5,2
"19302","Kendrick Perkins",5,"Jump Bank Shot",1,0
"19303","Kendrick Perkins",5,"Jump Hook Shot",7,4
"19304","Kendrick Perkins",5,"Jump Shot",4,2
"19305","Kendrick Perkins",5,"Running Bank shot",1,0
"19306","Kendrick Perkins",5,"Turnaround Hook Shot",5,4
"19307","Kendrick Perkins",5,"Turnaround Jump Shot",1,0
"19308","Kendrick Perkins",6,"Floating Jump shot",4,1
"19309","Kendrick Perkins",6,"Hook Shot",1,0
"19310","Kendrick Perkins",6,"Jump Hook Shot",2,0
"19311","Kendrick Perkins",6,"Jump Shot",6,2
"19312","Kendrick Perkins",6,"Running Hook Shot",1,0
"19313","Kendrick Perkins",6,"Turnaround Hook Shot",1,1
"19314","Kendrick Perkins",7,"Fadeaway Jump Shot",1,0
"19315","Kendrick Perkins",7,"Jump Hook Shot",1,1
"19316","Kendrick Perkins",7,"Jump Shot",2,0
"19317","Kendrick Perkins",7,"Running Hook Shot",1,1
"19318","Kendrick Perkins",8,"Driving Hook Shot",1,0
"19319","Kendrick Perkins",8,"Floating Jump shot",1,0
"19320","Kendrick Perkins",8,"Hook Shot",3,1
"19321","Kendrick Perkins",8,"Jump Hook Shot",2,0
"19322","Kendrick Perkins",8,"Jump Shot",3,1
"19323","Kendrick Perkins",8,"Turnaround Hook Shot",2,1
"19324","Kendrick Perkins",9,"Jump Bank Shot",1,1
"19325","Kendrick Perkins",9,"Jump Shot",2,1
"19326","Kendrick Perkins",10,"Hook Shot",1,0
"19327","Kendrick Perkins",10,"Jump Bank Shot",1,1
"19328","Kendrick Perkins",10,"Jump Shot",2,1
"19329","Kendrick Perkins",10,"Turnaround Jump Shot",1,0
"19330","Kendrick Perkins",11,"Jump Bank Shot",1,1
"19331","Kendrick Perkins",11,"Jump Shot",6,2
"19332","Kendrick Perkins",12,"Turnaround Jump Shot",1,0
"19333","Kendrick Perkins",13,"Jump Shot",1,0
"19334","Kendrick Perkins",14,"Jump Shot",1,1
"19335","Kendrick Perkins",15,"Jump Shot",2,0
"19336","Kendrick Perkins",18,"Jump Shot",1,0
"19337","Kendrick Perkins",20,"Jump Shot",1,0
"19338","Kendrick Perkins",75,"Jump Shot",1,0
"19339","Kenneth Faried",0,"Alley Oop Dunk Shot",20,15
"19340","Kenneth Faried",0,"Alley Oop Layup shot",1,1
"19341","Kenneth Faried",0,"Driving Dunk Shot",10,10
"19342","Kenneth Faried",0,"Driving Layup Shot",4,1
"19343","Kenneth Faried",0,"Driving Slam Dunk Shot",3,3
"19344","Kenneth Faried",0,"Dunk Shot",33,28
"19345","Kenneth Faried",0,"Layup Shot",40,27
"19346","Kenneth Faried",0,"Putback Dunk Shot",8,7
"19347","Kenneth Faried",0,"Putback Layup Shot",6,5
"19348","Kenneth Faried",0,"Putback Slam Dunk Shot",3,3
"19349","Kenneth Faried",0,"Reverse Dunk Shot",2,2
"19350","Kenneth Faried",0,"Reverse Layup Shot",1,1
"19351","Kenneth Faried",0,"Reverse Slam Dunk Shot",1,1
"19352","Kenneth Faried",0,"Running Dunk Shot",1,1
"19353","Kenneth Faried",0,"Running Layup Shot",1,1
"19354","Kenneth Faried",0,"Slam Dunk Shot",31,29
"19355","Kenneth Faried",0,"Tip Shot",10,6
"19356","Kenneth Faried",1,"Alley Oop Layup shot",2,2
"19357","Kenneth Faried",1,"Driving Dunk Shot",1,0
"19358","Kenneth Faried",1,"Driving Finger Roll Layup Shot",5,3
"19359","Kenneth Faried",1,"Driving Layup Shot",8,6
"19360","Kenneth Faried",1,"Finger Roll Layup Shot",6,5
"19361","Kenneth Faried",1,"Layup Shot",84,44
"19362","Kenneth Faried",1,"Putback Layup Shot",7,6
"19363","Kenneth Faried",1,"Reverse Layup Shot",4,2
"19364","Kenneth Faried",1,"Running Layup Shot",1,1
"19365","Kenneth Faried",1,"Tip Shot",9,5
"19366","Kenneth Faried",2,"Alley Oop Layup shot",3,1
"19367","Kenneth Faried",2,"Driving Finger Roll Layup Shot",3,1
"19368","Kenneth Faried",2,"Driving Layup Shot",8,5
"19369","Kenneth Faried",2,"Finger Roll Layup Shot",2,2
"19370","Kenneth Faried",2,"Hook Shot",2,2
"19371","Kenneth Faried",2,"Layup Shot",83,29
"19372","Kenneth Faried",2,"Putback Layup Shot",4,2
"19373","Kenneth Faried",2,"Reverse Layup Shot",2,2
"19374","Kenneth Faried",2,"Running Hook Shot",1,1
"19375","Kenneth Faried",2,"Running Layup Shot",3,2
"19376","Kenneth Faried",2,"Tip Shot",11,6
"19377","Kenneth Faried",3,"Driving Jump shot",1,1
