"","PLAYER_NAME","Type","Shot_Quantity","Made_Quantity","Percentage"
"5312","Kevin Love","Turnaround Jump Shot",13,5,0.384615384615385
"5313","Kevin Martin","Alley Oop Layup shot",3,3,1
"5314","Kevin Martin","Driving Dunk Shot",4,4,1
"5315","Kevin Martin","Driving Jump shot",5,4,0.8
"5316","Kevin Martin","Driving Layup Shot",14,9,0.642857142857143
"5317","Kevin Martin","Driving Reverse Layup Shot",1,1,1
"5318","Kevin Martin","Dunk Shot",3,3,1
"5319","Kevin Martin","Fadeaway Jump Shot",8,4,0.5
"5320","Kevin Martin","Finger Roll Layup Shot",1,1,1
"5321","Kevin Martin","Floating Jump shot",15,9,0.6
"5322","Kevin Martin","Jump Bank Shot",1,1,1
"5323","Kevin Martin","Jump Shot",441,162,0.36734693877551
"5324","Kevin Martin","Layup Shot",31,13,0.419354838709677
"5325","Kevin Martin","Pullup Jump shot",15,11,0.733333333333333
"5326","Kevin Martin","Reverse Layup Shot",1,1,1
"5327","Kevin Martin","Running Bank shot",4,3,0.75
"5328","Kevin Martin","Running Dunk Shot",1,1,1
"5329","Kevin Martin","Running Hook Shot",1,0,0
"5330","Kevin Martin","Running Jump Shot",34,14,0.411764705882353
"5331","Kevin Martin","Running Layup Shot",2,2,1
"5332","Kevin Martin","Running Tip Shot",1,1,1
"5333","Kevin Martin","Step Back Jump shot",6,4,0.666666666666667
"5334","Kevin Martin","Tip Shot",2,2,1
"5335","Kevin Martin","Turnaround Bank shot",2,2,1
"5336","Kevin Martin","Turnaround Fadeaway shot",4,3,0.75
"5337","Kevin Martin","Turnaround Jump Shot",25,9,0.36
"5338","Kevin Seraphin","Alley Oop Dunk Shot",2,2,1
"5339","Kevin Seraphin","Alley Oop Layup shot",2,2,1
"5340","Kevin Seraphin","Driving Hook Shot",2,2,1
"5341","Kevin Seraphin","Driving Jump shot",1,0,0
"5342","Kevin Seraphin","Driving Layup Shot",2,2,1
"5343","Kevin Seraphin","Driving Reverse Layup Shot",2,2,1
"5344","Kevin Seraphin","Driving Slam Dunk Shot",3,3,1
"5345","Kevin Seraphin","Dunk Shot",8,7,0.875
"5346","Kevin Seraphin","Fadeaway Jump Shot",3,3,1
"5347","Kevin Seraphin","Hook Shot",51,29,0.568627450980392
"5348","Kevin Seraphin","Jump Bank Shot",2,2,1
"5349","Kevin Seraphin","Jump Hook Shot",24,15,0.625
"5350","Kevin Seraphin","Jump Shot",190,53,0.278947368421053
"5351","Kevin Seraphin","Layup Shot",54,28,0.518518518518518
"5352","Kevin Seraphin","Pullup Jump shot",2,1,0.5
"5353","Kevin Seraphin","Putback Dunk Shot",3,2,0.666666666666667
"5354","Kevin Seraphin","Putback Layup Shot",4,3,0.75
"5355","Kevin Seraphin","Putback Slam Dunk Shot",1,1,1
"5356","Kevin Seraphin","Reverse Layup Shot",6,6,1
"5357","Kevin Seraphin","Running Layup Shot",1,1,1
"5358","Kevin Seraphin","Running Slam Dunk Shot",1,1,1
"5359","Kevin Seraphin","Slam Dunk Shot",10,10,1
"5360","Kevin Seraphin","Step Back Jump shot",3,1,0.333333333333333
"5361","Kevin Seraphin","Tip Shot",3,1,0.333333333333333
"5362","Kevin Seraphin","Turnaround Bank Hook Shot",4,4,1
"5363","Kevin Seraphin","Turnaround Bank shot",1,1,1
"5364","Kevin Seraphin","Turnaround Fadeaway shot",2,2,1
"5365","Kevin Seraphin","Turnaround Hook Shot",47,40,0.851063829787234
"5366","Kevin Seraphin","Turnaround Jump Shot",16,7,0.4375
"5367","Khris Middleton","Alley Oop Layup shot",1,1,1
"5368","Khris Middleton","Driving Bank shot",1,1,1
"5369","Khris Middleton","Driving Dunk Shot",2,2,1
"5370","Khris Middleton","Driving Jump shot",6,4,0.666666666666667
"5371","Khris Middleton","Driving Layup Shot",13,11,0.846153846153846
"5372","Khris Middleton","Driving Reverse Layup Shot",2,1,0.5
"5373","Khris Middleton","Driving Slam Dunk Shot",1,1,1
"5374","Khris Middleton","Dunk Shot",9,9,1
"5375","Khris Middleton","Fadeaway Jump Shot",8,4,0.5
"5376","Khris Middleton","Floating Jump shot",10,6,0.6
"5377","Khris Middleton","Hook Shot",4,2,0.5
"5378","Khris Middleton","Jump Bank Shot",6,2,0.333333333333333
"5379","Khris Middleton","Jump Hook Shot",2,1,0.5
"5380","Khris Middleton","Jump Shot",602,241,0.400332225913621
"5381","Khris Middleton","Layup Shot",100,54,0.54
"5382","Khris Middleton","Pullup Bank shot",1,0,0
"5383","Khris Middleton","Pullup Jump shot",13,8,0.615384615384615
"5384","Khris Middleton","Putback Layup Shot",1,1,1
"5385","Khris Middleton","Reverse Layup Shot",9,7,0.777777777777778
"5386","Khris Middleton","Running Bank shot",3,3,1
"5387","Khris Middleton","Running Dunk Shot",1,1,1
"5388","Khris Middleton","Running Jump Shot",16,12,0.75
"5389","Khris Middleton","Running Layup Shot",5,2,0.4
"5390","Khris Middleton","Running Slam Dunk Shot",2,2,1
"5391","Khris Middleton","Running Tip Shot",1,1,1
"5392","Khris Middleton","Slam Dunk Shot",1,1,1
"5393","Khris Middleton","Step Back Jump shot",7,3,0.428571428571429
"5394","Khris Middleton","Tip Shot",5,2,0.4
"5395","Khris Middleton","Turnaround Bank shot",1,1,1
"5396","Khris Middleton","Turnaround Fadeaway shot",4,2,0.5
"5397","Khris Middleton","Turnaround Jump Shot",32,20,0.625
"5398","Kirk Hinrich","Driving Finger Roll Layup Shot",2,1,0.5
"5399","Kirk Hinrich","Driving Jump shot",1,1,1
"5400","Kirk Hinrich","Driving Layup Shot",10,7,0.7
"5401","Kirk Hinrich","Driving Reverse Layup Shot",2,1,0.5
"5402","Kirk Hinrich","Floating Jump shot",8,4,0.5
"5403","Kirk Hinrich","Jump Shot",295,100,0.338983050847458
"5404","Kirk Hinrich","Layup Shot",17,3,0.176470588235294
"5405","Kirk Hinrich","Pullup Jump shot",13,7,0.538461538461538
"5406","Kirk Hinrich","Putback Layup Shot",2,2,1
"5407","Kirk Hinrich","Reverse Layup Shot",1,1,1
"5408","Kirk Hinrich","Running Bank shot",3,2,0.666666666666667
"5409","Kirk Hinrich","Running Hook Shot",1,1,1
"5410","Kirk Hinrich","Running Jump Shot",6,1,0.166666666666667
"5411","Kirk Hinrich","Running Layup Shot",14,11,0.785714285714286
"5412","Kirk Hinrich","Step Back Jump shot",5,0,0
"5413","Kirk Hinrich","Turnaround Fadeaway shot",1,0,0
"5414","Klay Thompson","Alley Oop Dunk Shot",1,1,1
"5415","Klay Thompson","Alley Oop Layup shot",3,2,0.666666666666667
"5416","Klay Thompson","Driving Bank shot",4,2,0.5
"5417","Klay Thompson","Driving Dunk Shot",3,2,0.666666666666667
"5418","Klay Thompson","Driving Finger Roll Layup Shot",23,21,0.91304347826087
"5419","Klay Thompson","Driving Jump shot",10,4,0.4
"5420","Klay Thompson","Driving Layup Shot",65,47,0.723076923076923
"5421","Klay Thompson","Driving Reverse Layup Shot",16,12,0.75
"5422","Klay Thompson","Driving Slam Dunk Shot",12,11,0.916666666666667
"5423","Klay Thompson","Dunk Shot",4,3,0.75
"5424","Klay Thompson","Fadeaway Jump Shot",17,11,0.647058823529412
"5425","Klay Thompson","Finger Roll Layup Shot",3,3,1
"5426","Klay Thompson","Floating Jump shot",24,11,0.458333333333333
"5427","Klay Thompson","Jump Bank Shot",10,7,0.7
"5428","Klay Thompson","Jump Hook Shot",2,1,0.5
"5429","Klay Thompson","Jump Shot",618,190,0.307443365695793
"5430","Klay Thompson","Layup Shot",60,22,0.366666666666667
"5431","Klay Thompson","Pullup Bank shot",2,1,0.5
"5432","Klay Thompson","Pullup Jump shot",266,162,0.609022556390977
"5433","Klay Thompson","Putback Layup Shot",3,3,1
"5434","Klay Thompson","Reverse Layup Shot",14,11,0.785714285714286
"5435","Klay Thompson","Running Bank shot",10,6,0.6
"5436","Klay Thompson","Running Finger Roll Layup Shot",3,2,0.666666666666667
"5437","Klay Thompson","Running Hook Shot",3,2,0.666666666666667
"5438","Klay Thompson","Running Jump Shot",31,14,0.451612903225806
"5439","Klay Thompson","Running Layup Shot",6,5,0.833333333333333
"5440","Klay Thompson","Running Reverse Layup Shot",2,2,1
"5441","Klay Thompson","Running Slam Dunk Shot",1,1,1
"5442","Klay Thompson","Slam Dunk Shot",4,3,0.75
"5443","Klay Thompson","Step Back Jump shot",27,15,0.555555555555556
"5444","Klay Thompson","Tip Shot",5,1,0.2
"5445","Klay Thompson","Turnaround Bank shot",1,0,0
"5446","Klay Thompson","Turnaround Fadeaway shot",24,15,0.625
"5447","Klay Thompson","Turnaround Jump Shot",22,9,0.409090909090909
"5448","Kobe Bryant","Driving Dunk Shot",2,2,1
"5449","Kobe Bryant","Driving Finger Roll Layup Shot",2,2,1
"5450","Kobe Bryant","Driving Hook Shot",1,1,1
"5451","Kobe Bryant","Driving Layup Shot",26,22,0.846153846153846
"5452","Kobe Bryant","Driving Reverse Layup Shot",4,3,0.75
"5453","Kobe Bryant","Dunk Shot",1,1,1
"5454","Kobe Bryant","Fadeaway Bank shot",2,0,0
"5455","Kobe Bryant","Fadeaway Jump Shot",29,11,0.379310344827586
"5456","Kobe Bryant","Floating Jump shot",1,0,0
"5457","Kobe Bryant","Hook Shot",1,1,1
"5458","Kobe Bryant","Jump Bank Shot",7,3,0.428571428571429
"5459","Kobe Bryant","Jump Hook Shot",5,3,0.6
"5460","Kobe Bryant","Jump Shot",439,116,0.264236902050114
"5461","Kobe Bryant","Layup Shot",50,19,0.38
"5462","Kobe Bryant","Pullup Bank shot",1,0,0
"5463","Kobe Bryant","Pullup Jump shot",43,32,0.744186046511628
"5464","Kobe Bryant","Putback Layup Shot",1,0,0
"5465","Kobe Bryant","Reverse Layup Shot",6,2,0.333333333333333
"5466","Kobe Bryant","Reverse Slam Dunk Shot",2,2,1
"5467","Kobe Bryant","Running Bank shot",1,1,1
"5468","Kobe Bryant","Running Jump Shot",4,3,0.75
"5469","Kobe Bryant","Running Layup Shot",3,1,0.333333333333333
"5470","Kobe Bryant","Running Reverse Layup Shot",1,1,1
"5471","Kobe Bryant","Slam Dunk Shot",2,2,1
"5472","Kobe Bryant","Step Back Jump shot",11,7,0.636363636363636
"5473","Kobe Bryant","Tip Shot",2,0,0
"5474","Kobe Bryant","Turnaround Bank shot",2,2,1
"5475","Kobe Bryant","Turnaround Fadeaway shot",38,18,0.473684210526316
"5476","Kobe Bryant","Turnaround Jump Shot",26,11,0.423076923076923
"5477","Kosta Koufos","Alley Oop Dunk Shot",2,2,1
"5478","Kosta Koufos","Alley Oop Layup shot",6,4,0.666666666666667
"5479","Kosta Koufos","Driving Finger Roll Layup Shot",1,1,1
"5480","Kosta Koufos","Driving Slam Dunk Shot",1,0,0
"5481","Kosta Koufos","Dunk Shot",11,9,0.818181818181818
"5482","Kosta Koufos","Finger Roll Layup Shot",7,7,1
"5483","Kosta Koufos","Floating Jump shot",7,5,0.714285714285714
"5484","Kosta Koufos","Hook Bank Shot",3,3,1
"5485","Kosta Koufos","Hook Shot",74,29,0.391891891891892
"5486","Kosta Koufos","Jump Bank Shot",4,2,0.5
"5487","Kosta Koufos","Jump Hook Shot",19,6,0.315789473684211
"5488","Kosta Koufos","Jump Shot",78,31,0.397435897435897
"5489","Kosta Koufos","Layup Shot",75,46,0.613333333333333
"5490","Kosta Koufos","Putback Dunk Shot",2,2,1
"5491","Kosta Koufos","Putback Layup Shot",2,2,1
"5492","Kosta Koufos","Reverse Layup Shot",7,3,0.428571428571429
"5493","Kosta Koufos","Running Hook Shot",8,5,0.625
"5494","Kosta Koufos","Running Jump Shot",1,1,1
"5495","Kosta Koufos","Running Layup Shot",3,3,1
"5496","Kosta Koufos","Slam Dunk Shot",5,5,1
"5497","Kosta Koufos","Tip Shot",37,14,0.378378378378378
"5498","Kosta Koufos","Turnaround Hook Shot",5,2,0.4
"5499","Kostas Papanikolaou","Alley Oop Layup shot",1,0,0
"5500","Kostas Papanikolaou","Driving Jump shot",1,0,0
"5501","Kostas Papanikolaou","Driving Layup Shot",10,3,0.3
"5502","Kostas Papanikolaou","Driving Slam Dunk Shot",1,1,1
"5503","Kostas Papanikolaou","Dunk Shot",4,4,1
"5504","Kostas Papanikolaou","Fadeaway Jump Shot",2,0,0
"5505","Kostas Papanikolaou","Jump Shot",124,33,0.266129032258065
"5506","Kostas Papanikolaou","Layup Shot",33,21,0.636363636363636
"5507","Kostas Papanikolaou","Pullup Jump shot",2,0,0
"5508","Kostas Papanikolaou","Putback Layup Shot",1,1,1
"5509","Kostas Papanikolaou","Reverse Layup Shot",3,0,0
"5510","Kostas Papanikolaou","Running Bank shot",1,1,1
"5511","Kostas Papanikolaou","Running Dunk Shot",2,1,0.5
"5512","Kostas Papanikolaou","Running Jump Shot",3,0,0
"5513","Kostas Papanikolaou","Step Back Jump shot",1,0,0
"5514","Kostas Papanikolaou","Tip Shot",2,1,0.5
"5515","Kostas Papanikolaou","Turnaround Jump Shot",6,3,0.5
"5516","Kris Humphries","Alley Oop Dunk Shot",1,1,1
"5517","Kris Humphries","Driving Bank shot",1,1,1
"5518","Kris Humphries","Driving Dunk Shot",10,10,1
"5519","Kris Humphries","Driving Jump shot",1,1,1
"5520","Kris Humphries","Driving Layup Shot",6,3,0.5
"5521","Kris Humphries","Driving Slam Dunk Shot",5,5,1
"5522","Kris Humphries","Dunk Shot",11,11,1
"5523","Kris Humphries","Fadeaway Bank shot",1,1,1
"5524","Kris Humphries","Fadeaway Jump Shot",3,2,0.666666666666667
"5525","Kris Humphries","Hook Shot",2,0,0
"5526","Kris Humphries","Jump Bank Shot",4,4,1
"5527","Kris Humphries","Jump Hook Shot",1,0,0
"5528","Kris Humphries","Jump Shot",274,104,0.37956204379562
"5529","Kris Humphries","Layup Shot",66,25,0.378787878787879
"5530","Kris Humphries","Pullup Jump shot",1,1,1
"5531","Kris Humphries","Putback Dunk Shot",5,5,1
"5532","Kris Humphries","Putback Layup Shot",2,2,1
"5533","Kris Humphries","Putback Slam Dunk Shot",1,1,1
"5534","Kris Humphries","Reverse Layup Shot",5,3,0.6
"5535","Kris Humphries","Running Dunk Shot",3,3,1
"5536","Kris Humphries","Running Hook Shot",2,1,0.5
"5537","Kris Humphries","Running Jump Shot",1,1,1
"5538","Kris Humphries","Running Reverse Layup Shot",1,1,1
"5539","Kris Humphries","Running Tip Shot",1,1,1
"5540","Kris Humphries","Slam Dunk Shot",7,7,1
"5541","Kris Humphries","Step Back Jump shot",2,2,1
"5542","Kris Humphries","Tip Shot",20,11,0.55
"5543","Kris Humphries","Turnaround Bank shot",1,0,0
"5544","Kris Humphries","Turnaround Fadeaway shot",3,1,0.333333333333333
"5545","Kris Humphries","Turnaround Hook Shot",1,1,1
"5546","Kris Humphries","Turnaround Jump Shot",4,2,0.5
"5547","Kyle Anderson","Driving Finger Roll Layup Shot",2,2,1
"5548","Kyle Anderson","Driving Jump shot",1,0,0
"5549","Kyle Anderson","Driving Layup Shot",3,3,1
"5550","Kyle Anderson","Dunk Shot",2,2,1
"5551","Kyle Anderson","Fadeaway Jump Shot",4,1,0.25
"5552","Kyle Anderson","Floating Jump shot",3,1,0.333333333333333
"5553","Kyle Anderson","Hook Shot",1,0,0
"5554","Kyle Anderson","Jump Bank Shot",2,1,0.5
"5555","Kyle Anderson","Jump Shot",44,9,0.204545454545455
"5556","Kyle Anderson","Layup Shot",12,3,0.25
"5557","Kyle Anderson","Pullup Jump shot",3,2,0.666666666666667
"5558","Kyle Anderson","Reverse Layup Shot",1,0,0
"5559","Kyle Anderson","Running Finger Roll Layup Shot",1,1,1
"5560","Kyle Anderson","Running Jump Shot",2,0,0
"5561","Kyle Anderson","Tip Shot",1,1,1
"5562","Kyle Anderson","Turnaround Hook Shot",1,1,1
"5563","Kyle Anderson","Turnaround Jump Shot",6,4,0.666666666666667
"5564","Kyle Korver","Driving Bank shot",1,1,1
"5565","Kyle Korver","Driving Finger Roll Layup Shot",1,0,0
"5566","Kyle Korver","Driving Jump shot",4,2,0.5
"5567","Kyle Korver","Driving Layup Shot",6,3,0.5
"5568","Kyle Korver","Dunk Shot",2,2,1
"5569","Kyle Korver","Fadeaway Jump Shot",4,1,0.25
"5570","Kyle Korver","Floating Jump shot",1,0,0
"5571","Kyle Korver","Jump Bank Shot",2,2,1
"5572","Kyle Korver","Jump Shot",531,253,0.476459510357815
"5573","Kyle Korver","Layup Shot",13,9,0.692307692307692
"5574","Kyle Korver","Pullup Bank shot",1,1,1
"5575","Kyle Korver","Pullup Jump shot",14,7,0.5
"5576","Kyle Korver","Reverse Layup Shot",2,0,0
"5577","Kyle Korver","Running Dunk Shot",1,1,1
"5578","Kyle Korver","Running Jump Shot",4,2,0.5
"5579","Kyle Korver","Running Layup Shot",3,3,1
"5580","Kyle Korver","Running Reverse Layup Shot",1,1,1
"5581","Kyle Korver","Step Back Jump shot",3,1,0.333333333333333
"5582","Kyle Korver","Turnaround Fadeaway shot",2,0,0
"5583","Kyle Korver","Turnaround Jump Shot",4,3,0.75
"5584","Kyle Lowry","Driving Bank shot",5,3,0.6
"5585","Kyle Lowry","Driving Finger Roll Layup Shot",14,10,0.714285714285714
"5586","Kyle Lowry","Driving Hook Shot",7,4,0.571428571428571
"5587","Kyle Lowry","Driving Jump shot",19,5,0.263157894736842
"5588","Kyle Lowry","Driving Layup Shot",112,74,0.660714285714286
"5589","Kyle Lowry","Driving Reverse Layup Shot",6,4,0.666666666666667
"5590","Kyle Lowry","Fadeaway Bank shot",2,0,0
"5591","Kyle Lowry","Fadeaway Jump Shot",45,23,0.511111111111111
"5592","Kyle Lowry","Finger Roll Layup Shot",3,3,1
"5593","Kyle Lowry","Floating Jump shot",22,11,0.5
"5594","Kyle Lowry","Hook Bank Shot",1,1,1
"5595","Kyle Lowry","Hook Shot",2,1,0.5
"5596","Kyle Lowry","Jump Bank Shot",9,4,0.444444444444444
"5597","Kyle Lowry","Jump Hook Shot",2,0,0
"5598","Kyle Lowry","Jump Shot",501,159,0.317365269461078
"5599","Kyle Lowry","Layup Shot",68,32,0.470588235294118
"5600","Kyle Lowry","Pullup Jump shot",105,44,0.419047619047619
"5601","Kyle Lowry","Putback Layup Shot",6,5,0.833333333333333
"5602","Kyle Lowry","Reverse Layup Shot",2,1,0.5
"5603","Kyle Lowry","Running Bank shot",3,2,0.666666666666667
"5604","Kyle Lowry","Running Hook Shot",1,0,0
"5605","Kyle Lowry","Running Jump Shot",19,5,0.263157894736842
"5606","Kyle Lowry","Running Layup Shot",7,5,0.714285714285714
"5607","Kyle Lowry","Running Reverse Layup Shot",2,1,0.5
"5608","Kyle Lowry","Step Back Jump shot",25,11,0.44
"5609","Kyle Lowry","Tip Shot",5,3,0.6
"5610","Kyle Lowry","Turnaround Fadeaway shot",32,13,0.40625
"5611","Kyle Lowry","Turnaround Hook Shot",1,1,1
"5612","Kyle Lowry","Turnaround Jump Shot",17,5,0.294117647058824
"5613","Kyle O'Quinn","Driving Dunk Shot",1,1,1
"5614","Kyle O'Quinn","Driving Jump shot",1,1,1
"5615","Kyle O'Quinn","Driving Layup Shot",8,6,0.75
"5616","Kyle O'Quinn","Dunk Shot",7,7,1
"5617","Kyle O'Quinn","Fadeaway Jump Shot",1,0,0
"5618","Kyle O'Quinn","Floating Jump shot",8,7,0.875
"5619","Kyle O'Quinn","Hook Shot",11,4,0.363636363636364
"5620","Kyle O'Quinn","Jump Bank Shot",2,1,0.5
"5621","Kyle O'Quinn","Jump Hook Shot",2,2,1
"5622","Kyle O'Quinn","Jump Shot",128,43,0.3359375
"5623","Kyle O'Quinn","Layup Shot",39,29,0.743589743589744
"5624","Kyle O'Quinn","Pullup Jump shot",4,2,0.5
"5625","Kyle O'Quinn","Putback Layup Shot",4,3,0.75
"5626","Kyle O'Quinn","Reverse Layup Shot",2,1,0.5
"5627","Kyle O'Quinn","Running Hook Shot",1,0,0
"5628","Kyle O'Quinn","Running Jump Shot",2,0,0
"5629","Kyle O'Quinn","Slam Dunk Shot",5,5,1
"5630","Kyle O'Quinn","Tip Shot",4,1,0.25
"5631","Kyle O'Quinn","Turnaround Bank shot",1,1,1
"5632","Kyle O'Quinn","Turnaround Fadeaway shot",3,2,0.666666666666667
"5633","Kyle O'Quinn","Turnaround Jump Shot",8,3,0.375
"5634","Kyle Singler","Driving Jump shot",3,1,0.333333333333333
"5635","Kyle Singler","Driving Layup Shot",18,10,0.555555555555556
"5636","Kyle Singler","Driving Reverse Layup Shot",5,4,0.8
"5637","Kyle Singler","Dunk Shot",7,6,0.857142857142857
"5638","Kyle Singler","Fadeaway Jump Shot",2,1,0.5
"5639","Kyle Singler","Floating Jump shot",5,1,0.2
"5640","Kyle Singler","Hook Shot",2,1,0.5
"5641","Kyle Singler","Jump Bank Shot",1,1,1
"5642","Kyle Singler","Jump Shot",329,118,0.358662613981763
"5643","Kyle Singler","Layup Shot",35,16,0.457142857142857
"5644","Kyle Singler","Pullup Jump shot",7,4,0.571428571428571
"5645","Kyle Singler","Reverse Layup Shot",3,2,0.666666666666667
"5646","Kyle Singler","Running Bank shot",1,0,0
"5647","Kyle Singler","Running Jump Shot",6,1,0.166666666666667
"5648","Kyle Singler","Running Layup Shot",2,2,1
"5649","Kyle Singler","Running Reverse Layup Shot",1,0,0
"5650","Kyle Singler","Step Back Jump shot",10,1,0.1
"5651","Kyle Singler","Tip Shot",1,0,0
"5652","Kyle Singler","Turnaround Fadeaway shot",1,0,0
"5653","Kyle Singler","Turnaround Hook Shot",2,1,0.5
"5654","Kyle Singler","Turnaround Jump Shot",5,2,0.4
"5655","Kyrie Irving","Alley Oop Layup shot",2,2,1
"5656","Kyrie Irving","Driving Bank shot",8,7,0.875
"5657","Kyrie Irving","Driving Dunk Shot",1,1,1
"5658","Kyrie Irving","Driving Finger Roll Layup Shot",8,6,0.75
"5659","Kyrie Irving","Driving Jump shot",12,4,0.333333333333333
"5660","Kyrie Irving","Driving Layup Shot",167,113,0.676646706586826
"5661","Kyrie Irving","Driving Reverse Layup Shot",20,14,0.7
"5662","Kyrie Irving","Driving Slam Dunk Shot",1,1,1
"5663","Kyrie Irving","Dunk Shot",2,2,1
"5664","Kyrie Irving","Fadeaway Jump Shot",14,7,0.5
"5665","Kyrie Irving","Finger Roll Layup Shot",3,1,0.333333333333333
"5666","Kyrie Irving","Floating Jump shot",24,14,0.583333333333333
"5667","Kyrie Irving","Jump Bank Shot",11,9,0.818181818181818
"5668","Kyrie Irving","Jump Shot",644,237,0.368012422360248
"5669","Kyrie Irving","Layup Shot",108,48,0.444444444444444
"5670","Kyrie Irving","Pullup Bank shot",2,2,1
"5671","Kyrie Irving","Pullup Jump shot",64,38,0.59375
"5672","Kyrie Irving","Putback Layup Shot",3,3,1
"5673","Kyrie Irving","Reverse Layup Shot",12,6,0.5
"5674","Kyrie Irving","Running Bank shot",11,7,0.636363636363636
"5675","Kyrie Irving","Running Jump Shot",33,11,0.333333333333333
"5676","Kyrie Irving","Running Layup Shot",21,13,0.619047619047619
"5677","Kyrie Irving","Running Reverse Layup Shot",1,1,1
"5678","Kyrie Irving","Step Back Jump shot",40,20,0.5
"5679","Kyrie Irving","Tip Shot",4,3,0.75
"5680","Kyrie Irving","Turnaround Bank shot",2,2,1
"5681","Kyrie Irving","Turnaround Jump Shot",16,5,0.3125
"5682","LaMarcus Aldridge","Alley Oop Dunk Shot",7,7,1
"5683","LaMarcus Aldridge","Alley Oop Layup shot",12,9,0.75
"5684","LaMarcus Aldridge","Driving Dunk Shot",2,2,1
"5685","LaMarcus Aldridge","Driving Finger Roll Layup Shot",5,5,1
"5686","LaMarcus Aldridge","Driving Hook Shot",2,2,1
"5687","LaMarcus Aldridge","Driving Jump shot",4,3,0.75
"5688","LaMarcus Aldridge","Driving Layup Shot",25,15,0.6
"5689","LaMarcus Aldridge","Driving Reverse Layup Shot",2,2,1
"5690","LaMarcus Aldridge","Driving Slam Dunk Shot",1,1,1
"5691","LaMarcus Aldridge","Dunk Shot",11,10,0.909090909090909
"5692","LaMarcus Aldridge","Fadeaway Bank shot",2,1,0.5
"5693","LaMarcus Aldridge","Fadeaway Jump Shot",39,17,0.435897435897436
"5694","LaMarcus Aldridge","Finger Roll Layup Shot",6,4,0.666666666666667
"5695","LaMarcus Aldridge","Floating Jump shot",1,1,1
"5696","LaMarcus Aldridge","Hook Bank Shot",1,1,1
"5697","LaMarcus Aldridge","Hook Shot",35,16,0.457142857142857
"5698","LaMarcus Aldridge","Jump Bank Shot",13,9,0.692307692307692
"5699","LaMarcus Aldridge","Jump Hook Shot",7,5,0.714285714285714
"5700","LaMarcus Aldridge","Jump Shot",766,275,0.359007832898172
"5701","LaMarcus Aldridge","Layup Shot",140,88,0.628571428571429
"5702","LaMarcus Aldridge","Pullup Jump shot",15,12,0.8
"5703","LaMarcus Aldridge","Putback Dunk Shot",2,2,1
"5704","LaMarcus Aldridge","Putback Layup Shot",17,15,0.882352941176471
"5705","LaMarcus Aldridge","Putback Slam Dunk Shot",1,1,1
"5706","LaMarcus Aldridge","Reverse Layup Shot",5,4,0.8
"5707","LaMarcus Aldridge","Running Hook Shot",18,12,0.666666666666667
"5708","LaMarcus Aldridge","Running Jump Shot",21,8,0.380952380952381
"5709","LaMarcus Aldridge","Running Layup Shot",3,2,0.666666666666667
"5710","LaMarcus Aldridge","Running Slam Dunk Shot",1,1,1
"5711","LaMarcus Aldridge","Slam Dunk Shot",3,3,1
"5712","LaMarcus Aldridge","Step Back Jump shot",30,17,0.566666666666667
"5713","LaMarcus Aldridge","Tip Shot",38,22,0.578947368421053
"5714","LaMarcus Aldridge","Turnaround Bank Hook Shot",1,1,1
"5715","LaMarcus Aldridge","Turnaround Bank shot",6,5,0.833333333333333
"5716","LaMarcus Aldridge","Turnaround Fadeaway shot",39,20,0.512820512820513
"5717","LaMarcus Aldridge","Turnaround Hook Shot",3,3,1
"5718","LaMarcus Aldridge","Turnaround Jump Shot",131,58,0.442748091603053
"5719","Lance Stephenson","Alley Oop Layup shot",1,0,0
"5720","Lance Stephenson","Driving Bank shot",2,2,1
"5721","Lance Stephenson","Driving Finger Roll Layup Shot",4,2,0.5
"5722","Lance Stephenson","Driving Jump shot",14,10,0.714285714285714
"5723","Lance Stephenson","Driving Layup Shot",66,49,0.742424242424242
"5724","Lance Stephenson","Driving Reverse Layup Shot",3,2,0.666666666666667
"5725","Lance Stephenson","Driving Slam Dunk Shot",1,0,0
"5726","Lance Stephenson","Dunk Shot",1,1,1
"5727","Lance Stephenson","Fadeaway Jump Shot",7,5,0.714285714285714
"5728","Lance Stephenson","Finger Roll Layup Shot",2,1,0.5
"5729","Lance Stephenson","Floating Jump shot",11,7,0.636363636363636
"5730","Lance Stephenson","Jump Bank Shot",2,1,0.5
"5731","Lance Stephenson","Jump Shot",303,63,0.207920792079208
"5732","Lance Stephenson","Layup Shot",68,26,0.382352941176471
"5733","Lance Stephenson","Pullup Jump shot",19,12,0.631578947368421
"5734","Lance Stephenson","Putback Layup Shot",6,5,0.833333333333333
"5735","Lance Stephenson","Reverse Layup Shot",3,2,0.666666666666667
"5736","Lance Stephenson","Running Bank shot",1,1,1
"5737","Lance Stephenson","Running Hook Shot",2,0,0
"5738","Lance Stephenson","Running Jump Shot",3,2,0.666666666666667
"5739","Lance Stephenson","Running Layup Shot",1,0,0
"5740","Lance Stephenson","Slam Dunk Shot",1,1,1
"5741","Lance Stephenson","Step Back Jump shot",14,8,0.571428571428571
"5742","Lance Stephenson","Tip Shot",8,5,0.625
"5743","Lance Stephenson","Turnaround Fadeaway shot",1,1,1
"5744","Lance Stephenson","Turnaround Jump Shot",6,1,0.166666666666667
"5745","Lance Thomas","Alley Oop Dunk Shot",2,1,0.5
"5746","Lance Thomas","Driving Finger Roll Layup Shot",1,1,1
